,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
208,where is redding california located on a map,"along the Sacramento River, 162 miles (261 kilometers) north of Sacramento, and 120 miles (190 km) south of California's northern border, shared with the state of Oregon","Northern California, USA",0.07142857142857142,0.8715918064117432,99,155,162
209,when does celebs go dating series 3 start,4 September 2017,"September 4th, 2017",0.6666666666666666,0.5984852313995361,83,91,165
210,what is the newest jurassic park movie called,Jurassic World: Fallen Kingdom,Jurassic World: Dominion,0.5714285714285715,0.5775554180145264,76,57,162
211,who wrote the song one wing from sparkle,R. Kelly,R. Kelly,1.0,0.5282802581787109,76,46,159
212,who sang wish you were here pink floyd,David Gilmour,"David Gilmour sang ""Wish You Were Here"" by Pink Floyd.",0.33333333333333337,1.121089220046997,127,70,162
213,who won the women's 400 meter dash in the olympics,Shaunae Miller,The winner of the women's 400 meter dash in the Olympics varies by the specific year and location of the games. Could you please specify the year and location you are asking about?,0.0,0.7326185703277588,96,135,177
214,who has the most points in nba history career,LeBron James,Kareem Abdul-Jabbar,0.0,0.6193897724151611,86,95,165
215,who is paige on days of our lives,True O'Brien,Fictional character on Days of Our Lives. Portrayed by actress True O'Brien.,0.2857142857142857,1.1738698482513428,124,191,162
216,bible verse if your hand causes you sin cut off,Matthew 5:30,Matthew 5:30,1.0,1.0997302532196045,120,180,168
217,when did the first slender game come out,2012,"June 26, 2012",0.5,0.7561666965484619,87,144,159
218,when do the red sox play sweet caroline,in the middle of the eighth inning,Middle of the 8th inning.,0.6666666666666665,0.6631805896759033,91,102,165
219,who plays the black knight in monty python,John Cleese,John Cleese,1.0,0.5921235084533691,78,64,162
220,secreted by cells in the walls of the hearts atria,Atrial natriuretic peptide (ANP),Atrial Natriuretic Peptide (ANP),1.0,1.958214282989502,178,125,171
221,which nba player has scored the most points,Kareem Abdul-Jabbar,Kareem Abdul-Jabbar,1.0,1.9682621955871582,91,99,162
222,who did the soviet union support in china civil war,the CCP,Chiang Kai-shek,0.0,0.9770116806030273,111,92,171
223,when was the last time a total eclipse happened,"August 21, 2017","December 14, 2020",0.0,0.6377007961273193,81,82,162
224,who played the scare crow in wizard of oz,Raymond Wallace Bolger,Ray Bolger,0.4,0.3985731601715088,62,70,162
225,where is the femur located on the human body,proximal (closest to the hip joint) bone of the leg,The femur is located in the thigh region of the human body. It is the longest and strongest bone in the body.,0.15999999999999998,0.615128755569458,80,60,165
226,who said truth justice and the american way,the comic-book character Superman,Superman.,0.5,0.33275842666625977,56,97,159
227,who won the first stage of the 2018 tour de france,Fernando Gaviria of Quick-Step Floors,Fernando Gaviria,0.5714285714285715,0.6061480045318604,88,139,174
228,where is kuala lumpur located on a map,3°8′N 101°41′E﻿ / ﻿3.133°N 101.683°E,Kuala Lumpur is located in Malaysia.,0.0,0.7042899131774902,90,184,165
229,when did falcon first appear in the mcu,in the 2014 film Captain America: The Winter Soldier,2014,0.25,0.5876493453979492,84,110,165
230,when did the battle of bannockburn take place,24 June 1314,"June 23-24, 1314",0.6666666666666666,0.7143223285675049,88,95,168
231,who does danny end up with in just go with it,Katherine,Palmer,0.0,0.5493819713592529,77,54,171
232,who played tj on head of the class,Rain Pryor,"Tannis Vallely played the character T.J. Jones on the TV show ""Head of the Class.""",0.0,0.5443999767303467,74,61,159
233,what is free trade area of the americas,agreement to eliminate or reduce the trade barriers,Suspended trade agreement in the Americas,0.3333333333333333,1.3561882972717285,135,282,162
234,who was the first to suggest an atom existed,the ancient Greek philosophers Leucippus and his pupil Democritus,Democritus,0.2222222222222222,0.7167046070098877,82,59,162
235,what percentage of the us population is east of the mississippi,58.28%,65%,0.0,1.453535795211792,150,326,171
236,who is gertrude bell queen of the desert,"an English writer, traveller, political officer, administrator, and archaeologist","British explorer, archaeologist, and diplomat known as the ""Queen of the Desert.""",0.22222222222222224,1.222428560256958,148,273,165
237,what is the name given to the rows in the periodic table,periods,Periods,1.0,0.5267353057861328,72,44,171
238,who is the current director of the national park service,"Mike Reynolds, Acting Director","Charles ""Chuck"" Sams III",0.0,0.6613214015960693,89,81,165
239,who was the first person who discovered gravitational pull,Aryabhata,Isaac Newton,0.0,0.7347862720489502,85,56,162
240,can't help falling in love who wrote it,Hugo Peretti,"The song ""Can't Help Falling in Love"" was written by Hugo Peretti, Luigi Creatore, and George David Weiss.",0.21052631578947367,0.7027359008789062,80,78,162
241,where is finland located on a map of europe,Northern Europe,Finland is located in Northern Europe.,0.5,0.8558046817779541,103,168,165
242,who wrote the i had a dream speech,Martin Luther King Jr.,"The ""I Have a Dream"" speech was written and delivered by Dr. Martin Luther King Jr. in 1963 during the March on Washington for Jobs and Freedom.",0.2857142857142857,0.718097448348999,87,101,159
243,who is the highest paid player in all of sports,Cristiano Ronaldo,Conor McGregor,0.0,0.6308748722076416,82,78,165
244,who won the battle of charleston in the revolutionary war,the British,British forces won the Battle of Charleston in the Revolutionary War,0.19999999999999998,0.6982295513153076,88,62,168
245,which of the following are components of the pns,nerves and ganglia outside the brain and spinal cord,"Cranial nerves, Spinal nerves, Ganglia, Nerve plexuses",0.39999999999999997,1.0925352573394775,112,147,165
246,who wrote the song come thou fount of every blessing,18th century pastor and hymnist Robert Robinson,Robert Robinson,0.4444444444444445,0.5063745975494385,83,82,168
247,a series of unfortunate events season 1 episode 2,The Bad Beginning: Part Two,The Bad Beginning: Part Two,1.0,1.0366182327270508,118,57,168
248,who is the present speaker in lok sabha,Sumitra Mahajan of the Bharatiya Janata Party,The present Speaker of the Lok Sabha in India is Om Birla.,0.125,0.47672414779663086,69,67,162
249,who is said be the father of volleyball,William George Morgan,William G. Morgan,0.6666666666666666,0.6780574321746826,73,56,159
250,who has the most medals in this year's winter olympics,Norway,"I am sorry, I cannot provide real-time information. You may want to check the official Olympic website or news sources for the most up-to-date information on the medal count.",0.0,1.2358589172363281,135,133,174
251,when was the internet introduced in the philippines,"on March 29, 1994",1994,0.4,0.5244779586791992,71,58,159
252,who is the heroine of quit india movement,Aruna Asaf Ali,The heroine of the Quit India Movement was Aruna Asaf Ali.,0.5,0.45045971870422363,67,78,159
253,when can a med student be called doctor,Upon successful completion of medical school,After completing medical school and receiving their medical degree.,0.26666666666666666,1.1340279579162598,116,232,159
254,who played piggy in lord of the flies,Hugh Edwards,"Piggy was played by Hugh Edwards in the 1963 film adaptation of ""Lord of the Flies"" directed by Peter Brook.",0.19999999999999998,0.6375186443328857,82,79,162
255,when did disney's 101 dalmations come out,"January 25, 1961",Disney's 101 Dalmatians was released in 1961.,0.2,0.5066618919372559,72,74,171
256,when did they stop putting cigarettes in rations,1975,1975,1.0,0.5897669792175293,79,114,162
257,when did reese's peanut butter cups first come out,1928,1928,1.0,0.6021988391876221,88,57,168
258,who does christopher walken play in the jungle book,King Louie,King Louie,1.0,0.5817530155181885,83,79,168
259,what is the name of the island of haiti and dominican republic,Hispaniola,Hispaniola,1.0,0.4570326805114746,73,39,180
260,where have the mescalero apache settled in new mexico,Mescalero Apache Reservation,"Mescalero reservation near Ruidoso, New Mexico",0.4444444444444444,0.9999823570251465,110,95,168
261,where is the new texas rangers stadium being built,Arlington,"Arlington, Texas",0.6666666666666666,0.6424417495727539,81,80,165
262,where was mash 4077 supposed to be in korea,"Uijeongbu, South Korea","Uijeongbu, South Korea",1.0,0.9450573921203613,107,134,171
263,theme of the movie akeelah and the bee,overcoming obstacles despite difficult challenges along the way,"The theme of ""Akeelah and the Bee"" is empowerment through education and the impact of support in achieving goals.",0.0,1.2727415561676025,128,216,165
264,who has the most nba championships in nba history,Bill Russell,The Boston Celtics hold the record for the most NBA championships in NBA history with a total of 17 championships.,0.0,0.6171875,78,71,168
265,when will ios 10 be released for ipad mini,"September 13, 2016","iOS 10 was released for the iPad mini on September 13, 2016.",0.42857142857142855,0.5463097095489502,73,110,165
266,when did north america arrive at the location it is in today,mid-Cretaceous period,Through continental drift over millions of years.,0.0,1.0245628356933594,117,199,171
267,who said off with their heads in alice in wonderland,The Queen of Hearts,Queen of Hearts,1.0,0.6517562866210938,87,66,168
268,who devised the first test for detection of arsenic in 1775,Carl Wilhelm Scheele,Carl Wilhelm Scheele,1.0,0.6377806663513184,89,89,177
269,who plays the bad guy in looney tunes back in action,Steve Martin,Steve Martin,1.0,0.5464479923248291,82,77,171
270,when did dr seuss wrote his first book,1936,1937,0.0,0.6861577033996582,88,97,162
271,what is the average age to die in the uk,81.2,VARIES,0.0,1.023583173751831,112,80,165
272,when do we use the process of centrifugation,"to separate two miscible substances, but also to analyze the hydrodynamic properties of macromolecules",Used to separate components in a mixture based on their densities.,0.17391304347826086,2.071458101272583,197,564,165
273,who sings the theme song for miami vice,Jan Hammer,Jan Hammer,1.0,0.6333141326904297,71,58,162
274,where is red dog mine located in alaska,68°04′19″N 162°52′34″W﻿ / ﻿68.071989°N 162.876044°W,"Red Dog Mine is located in the northwest Arctic region of Alaska, approximately 90 miles north of Kotzebue and 55 miles inland from the Chukchi Sea.",0.0,0.772209644317627,89,142,162
275,where does the name iron maiden come from,iron maiden torture device,MEDIEVAL TORTURE DEVICE,0.5714285714285715,0.8560359477996826,84,161,159
276,where is orange county choppers located in new york,"the town of Newburgh, located in Orange County, New York","Orange County Choppers is located in Newburgh, New York.",0.7777777777777778,0.411954402923584,68,61,165
277,when did my girl by the temptations come out,"December 21, 1964","""My Girl"" by The Temptations was released in 1964.",0.18181818181818182,0.4450569152832031,70,81,165
278,when did the first winter olympic games take place,1924,1924,1.0,0.5240519046783447,79,63,168
279,when is the raiders first game in las vegas,2020,"September 21, 2020",0.5,0.8076884746551514,96,105,165
280,who is chief executive of marks and spencer,Stephen Joseph Rowe,Steve Rowe,0.4,0.4465663433074951,70,49,162
281,what race is aaron judge of the new york yankees,African-American,African American and Caucasian,0.0,0.5775678157806396,80,35,171
282,when did the secret service start guarding the president,After the 1901 assassination of President William McKinley,1901,0.25,0.5407648086547852,78,70,162
283,what percent of the english language is greek,5.32%,"This calculation can vary based on different sources and methods, but an estimated answer is around 5% of the English language is of Greek origin.",0.0,1.5223939418792725,144,158,162
284,who played alice in seven brides for seven brothers,Nancy Kilgas,Jane Powell,0.0,0.46909618377685547,72,61,162
285,when does the 2018 mn legislative session end,"January 7, 2019","May 20, 2018",0.0,0.6393237113952637,82,85,165
286,when did dallas cowboys go to the superbowl,1970,8 times,0.0,0.9195945262908936,112,216,168
287,when did the last episode of code black air,"July 18, 2018","July 18, 2018",1.0,0.5647687911987305,80,193,162
288,who plays marnie in bring it on again,Bethany Joy Lenz,Gabrielle Union,0.0,0.6150953769683838,78,70,165
289,when was the last time byu won utah,"November 28, 2009","BYU last defeated Utah in football on September 11, 2009.",0.15384615384615383,0.6968982219696045,90,116,165
290,who flew to close to the sun and his wings melted,Icarus,Icarus,1.0,1.085669755935669,128,84,168
291,when was amen first used in the bible,Numbers 5:22,Numbers 5:22,1.0,0.6201667785644531,82,123,159
292,who sings don't get around much anymore,Duke Ellington,"The song ""Don't Get Around Much Anymore"" is originally sung by Duke Ellington. It has also been covered by various artists over the years.",0.16666666666666669,0.6613824367523193,85,161,159
293,when did the battle of fort sumter happen,"April 12–13, 1861","April 12-13, 1861",0.6666666666666666,0.6479318141937256,84,92,162
294,tallest person in the world guinness world record,Robert Wadlow,"Sultan Kösen, 251 cm (8 ft 2.8 in)",0.0,0.9213886260986328,119,163,165
295,at what output is marginal product of labour the highest,at the point of diminishing returns,At the output level where the marginal product of labor curve reaches its maximum.,0.23529411764705882,2.833643913269043,249,292,165
296,who sing the theme song for good times,Jim Gilstrap,Jim Gilstrap and Blinky Williams,0.5714285714285715,0.6174168586730957,82,107,159
297,what is area code 01446 in the uk,Barry,"Barry, South Glamorgan, Wales",0.4,0.7026228904724121,85,67,165
298,when is halley's comet coming around again,mid-2061,2061,0.0,0.7010974884033203,93,78,162
299,is tomato a fruit or vegetable us supreme court,vegetable,VEGETABLE,1.0,1.4319863319396973,159,237,162
300,who plays dean and sam dad in supernatural,Jeffrey Dean Morgan,Jeffrey Dean Morgan,1.0,0.5557098388671875,74,58,159
301,the first railway line between karachi and kotri was constructed in,April 1858,1861,0.0,3.479058027267456,216,115,174
302,when does jacob find out he's a werewolf,In the second book of the series (New Moon),"In the book ""New Moon,"" Jacob finds out he is a werewolf.",0.47058823529411764,1.3256008625030518,153,188,168
303,who is the creator of star vs the forces of evil,Daron Nefcy,Daron Nefcy,1.0,0.583845853805542,80,56,168
304,where does it always sunny in philadelphia take place,Philadelphia,"Philadelphia, Pennsylvania",0.6666666666666666,0.5343058109283447,75,62,165
305,who is the longest reigning wwe united states champion,Lex Luger,Lex Luger,1.0,0.7115662097930908,88,90,165
306,when did we start the pledge of allegiance,1942,1942,1.0,1.080704927444458,107,171,159
307,total number of articles in indian constitution at present,448,470,0.0,0.5233817100524902,69,43,162
308,who teaches defense against the dark arts after snape,Amycus Carrow,Severus Snape,0.0,0.727931022644043,95,323,165
309,who does the voice for the aflac duck,Gilbert Gottfried,Daniel McKeague,0.0,0.5153303146362305,78,90,162
310,when was the last time celtics won nba championship,2008,2008,1.0,0.533301830291748,77,59,171
311,when was the national world war ii memorial built,"April 29, 2004",2004,0.5,0.553168773651123,76,75,162
312,who wrote the book of obadiah in the bible,Obadiah,Obadiah,1.0,0.5551412105560303,78,72,168
313,who plays janine's mom on house of payne,Anne-Marie Johnson,"Demetria McKinney plays Janine's mom, Janine Payne, on ""House of Payne.""",0.0,0.5822746753692627,77,64,168
314,where was the lowest temperature ever recorded on earth,Soviet Vostok Station in Antarctica,Vostok Station in Antarctica,0.888888888888889,2.5060203075408936,107,152,162
315,who wrote the strange case of dr jekyll and mr hyde,Robert Louis Stevenson,Robert Louis Stevenson,1.0,0.558255672454834,83,76,174
316,a large collection of servers is called a(n),server farm or server cluster,data center,0.0,0.45792222023010254,57,16,165
317,when did the first rocket launched into space,1944,"October 3, 1942",0.0,0.8033039569854736,102,93,159
318,daniel bedingfield if you're not the one album,Gotta Get Thru This,Gotta Get Thru This,1.0,1.234175443649292,118,207,171
319,when did winning colors win the kentucky derby,1988,"May 7, 1988",0.5,0.5660374164581299,81,73,165
320,when was the last time the la kings made the playoffs,2017–18,The LA Kings last made the playoffs in the 2017-2018 season.,0.0,0.4498128890991211,73,84,168
321,list three offices included in the executive office of the president,Office of Administration,"White House Chief of Staff, National Security Advisor, Press Secretary",0.15384615384615383,0.8360843658447266,89,120,168
322,how many national parks are there in karnataka,five,Karnataka has five national parks.,0.33333333333333337,0.38492870330810547,63,83,165
323,where was the french connection car chase filmed,"in Bensonhurst, Brooklyn roughly running under the BMT West End Line (currently the D train, then the B train) which runs on an elevated track above Stillwell Avenue, 86th Street and New Utrecht Avenue in Brooklyn, with the chase ending just north of the 62nd Street station.","Brooklyn, New York",0.0909090909090909,1.2262670993804932,128,86,159
324,how many sports are there in the 2018 commonwealth games,19 Commonwealth sports,18,0.0,0.4601268768310547,74,51,174
325,queer eye for the straight guy catch phrase,American reality television series,"""Can you believe?""",0.0,0.3166518211364746,59,66,162
326,who won britain's got talent 2012 winner,Ashleigh and Pudsey,"The winner of Britain's Got Talent in 2012 was Pudsey, a border collie dog and his owner Ashleigh Butler.",0.3,0.6417644023895264,84,76,168
327,what three offices made up virginia's representative government,lieutenant governor and attorney general,"Governor, House of Burgesses, Council",0.20000000000000004,0.6618654727935791,91,117,165
328,who plays the evil queen on once upon a time,Lana Maria Parrilla,Lana Parrilla,0.8,0.5551066398620605,77,70,165
329,what children's book was set in camp green lake texas,Holes,Holes,1.0,0.5680210590362549,82,78,168
330,who sings the song hey ho let's go,Ramones,The Ramones,1.0,0.656224250793457,89,79,162
331,when was harry potter first published in the us,1 September 1998,"September 1, 1998",1.0,0.555499792098999,84,105,168
332,when was oman given the official name sultanate of oman,9 August 1970,1970,0.5,1.8674004077911377,80,87,177
333,who sang backing vocals on you're so vain,Mick Jagger,Mick Jagger,1.0,0.6335673332214355,83,96,162
334,what episode did jim die on ghost whisperer,"""Imaginary Friends and Enemies""","The Book of Changes, Part 1",0.0,0.7205913066864014,95,125,162
335,who plays becky on the us cellular commercial,Darien Sills-Evans,Maria Thayer,0.0,0.514054536819458,71,71,162
336,where does battle of the gods fit in,during the time skip in chapter 517 of the original manga,After the Kid Buu Arc and before the Universe 6 Arc,0.0,0.8993301391601562,100,269,159
337,what is an example of a natural climate record/proxy,ice cores,An example of a natural climate record/proxy is tree rings.,0.0,0.4385051727294922,69,57,168
338,where does the book of daniel take place,Babylon,Babylon,1.0,0.4801323413848877,69,40,162
339,who plays victoria in young and the restless,Amelia Heinle Luckinbill,Amelia Heinle,0.8,0.6395118236541748,76,72,162
340,who won the cfp national championship last year,Alabama,The University of Alabama won the CFP National Championship last year.,0.19999999999999998,0.4929533004760742,67,40,162
341,where was last song filmed on tybee island,on the island's beach and pier,"The last song was filmed in Tybee Island, Georgia.",0.0,0.42136478424072266,66,92,162
342,who led the brewers in home runs in 1982,Gorman Thomas,Robin Yount,0.0,0.5960547924041748,79,78,168
343,who won season 3 rupaul's drag race all stars,Trixie Mattel,Trixie Mattel,1.0,0.6816716194152832,87,86,174
344,how far is the horsehead nebula from earth,approximately 1500 light years,"1,500 light-years",0.3333333333333333,0.608879566192627,79,77,165
345,who was the song i'll be missing you about,"Christopher ""The Notorious B.I.G."" Wallace",Notorious B.I.G.,0.6666666666666666,1.4809339046478271,147,151,165
346,who played sunshine in the movie harlem nights,Rochon,Lela Rochon,0.6666666666666666,0.7554457187652588,81,69,162
347,where do the chicago white sox play spring training,Camelback Ranch–Glendale,Camelback Ranch,0.5,0.6703782081604004,79,92,165
348,where does the last name haugen come from,the old Norse word haugr,Norway,0.0,0.9166266918182373,114,191,162
349,when was the last time north korea fired a missile,September 15,"September 15, 2021",0.8,0.5959458351135254,80,125,168
350,who played professor wilder on dawson's creek,"Kenneth Joseph ""Ken"" Marino",Oliver Hudson,0.0,0.5064353942871094,74,81,168
351,who sang can't get enough of your love baby,Barry White,Barry White,1.0,0.6259379386901855,80,75,165
352,who is nana saheb in bajirao mastani movie,Ayush Tandon,"Nana Saheb does not appear in the movie ""Bajirao Mastani."" He was a historical figure from the Indian Rebellion of 1857.",0.0,0.7007863521575928,92,157,177
353,what is the color of hyperlink in html,blue,The default color for hyperlinks in HTML is blue.,0.2222222222222222,0.35830020904541016,64,56,159
354,what is the control unit function in the cpu,"tells the computer's memory, arithmetic/logic unit and input and output devices how to respond to the instructions that have been sent to the processor",Coordinates the activities of the hardware components in the CPU.,0.0,0.9840717315673828,101,222,162
355,who is the managing director of hdfc bank,Aditya Puri,Sashidhar Jagdishan,0.0,0.6301567554473877,79,99,162
356,how old do you have to be to run for the president of the united states,thirty-five Years,You have to be at least 35 years old to run for the President of the United States.,0.1111111111111111,0.6136627197265625,81,73,183
357,when did israel adopt the star of david,"October 28, 1948","February 10, 1949",0.0,0.6698176860809326,83,80,162
358,the idea that the moons development began when a large object collided with earth is called the,"The giant-impact hypothesis, sometimes called the Big Splash, or the Theia Impact",Giant Impact Hypothesis,0.3333333333333333,0.6900877952575684,94,93,186
359,where are the ascii characters found in the utf-8 code points,The first 128 characters,0 to 127,0.0,0.7800166606903076,96,207,174
360,is an encoding for english alphanumeric characters as 7-bit numbers,ASCII,No,0.0,0.5055286884307861,74,189,171
361,who played lucky on king of the hill,Tom Petty,Tom Petty,1.0,0.48462677001953125,72,49,159
362,when did they start the draft for the vietnam war,"December 1, 1969",The draft for the Vietnam War began in December 1969.,0.36363636363636365,0.5040359497070312,69,58,168
363,who plays the mother in a monster calls,Felicity Jones,Sigourney Weaver,0.0,0.5039167404174805,69,59,159
364,when does the 16 days of activism campaign start,25 November,November 25th,0.5,0.670339822769165,84,144,165
365,when did bud lose his leg in jag,2002,"Season 8, episode 14",0.0,0.7233636379241943,90,182,159
366,who does mary camden marry in 7th heaven,Carlos Rivera,Mary Camden marries Carlos Rivera in the TV show 7th Heaven.,0.33333333333333337,0.521843433380127,71,58,168
367,who wrote the music for dances with wolves,John Barry Prendergast,John Barry,0.8,0.5374798774719238,73,56,159
368,who did the donkey talk to in the bible,Balaam,Balaam,1.0,0.5263569355010986,73,164,165
369,what movie has the song here comes the sun,Sgt. Pepper's Lonely Hearts Club Band,The Parent Trap,0.0,0.7973086833953857,86,91,162
370,when did the song colt 45 come out,"September 6, 2001",2000,0.0,0.633882999420166,79,62,165
371,what is the main train station in milan,Milan Central,Milano Centrale,0.0,0.5386719703674316,71,55,159
372,who handles the money in the us government,Department of the Treasury,Department of the Treasury,1.0,1.2640011310577393,116,53,159
373,when did the center of the roman empire moved from rome to constantinople,11 May 330 AD,AD 330,0.6666666666666666,0.7132463455200195,91,71,183
374,what is the day of the dead festival in mexico,"a Mexican holiday celebrated throughout Mexico, in particular the Central and South regions, and by people of Mexican ancestry living in other places, especially the United States",Día de los Muertos is a Mexican holiday celebrated on November 1st and 2nd to honor deceased loved ones.,0.1904761904761905,1.5378828048706055,131,213,165
375,will a xbox 360 game work in a xbox one,"The Xbox One gaming console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360.",NO,0.0,0.5773329734802246,73,65,168
376,where did they film the first twilight movie,"primarily in Portland, Oregon","The first Twilight movie was filmed in Portland, Oregon and various locations in Washington state.",0.3333333333333333,0.4312772750854492,70,66,159
377,the evil queen's name in snow white,Queen Grimhilde,Queen Grimhilde,1.0,0.5994312763214111,74,61,159
378,who was the ruler of india when east india company was set up,Queen Elizabeth I,Akbar the Great,0.0,0.8660974502563477,104,81,174
379,who is considered to be the first pope,St Peter,The Apostle Peter.,0.5,0.2882516384124756,57,129,159
380,where does the red river begin and end,"Harmon County, Oklahoma","Texas Panhandle - Louisiana, United States",0.0,1.366621494293213,127,163,159
381,when did sachin tendulkar win the world cup,2011,2011,1.0,0.5366754531860352,79,62,168
382,when did beverly hills cop 2 come out,1987,"May 20, 1987",0.5,0.7522842884063721,85,86,168
383,which leader halted the muslim invasion of western europe at the battle of tours,Charles Martel,Charles Martel halted the Muslim invasion of Western Europe at the Battle of Tours in 732.,0.25,0.49889397621154785,78,171,177
384,what is the largest state in america by size,Alaska,Alaska,1.0,0.45114779472351074,68,48,162
385,actor who plays jack in will and grace,Sean Patrick Hayes, Sean Hayes ,0.8,0.5233221054077148,73,60,159
386,who was the first person to die in romeo and juliet,Mercutio,Mercutio,1.0,0.5223250389099121,79,60,177
387,who does chris griffin's voice on family guy,Seth Green,Seth Green,1.0,0.5154969692230225,76,52,168
388,how many republicans are in the senate in 2018,51,51,1.0,0.5341310501098633,77,56,171
389,who did cleveland play in the finals last year,Golden State Warriors,Golden State Warriors,1.0,0.5716540813446045,77,65,165
390,what is the joint commission and what do they do,"a United States-based nonprofit tax-exempt 501(c) organization[1] that accredits more than 21,000 US health care organizations and programs",Accredits and certifies healthcare organizations and programs in the U.S.,0.3846153846153846,2.766352415084839,123,187,165
391,how many athletes does great britain have in the 2018 olympics,58,59,0.0,0.4993412494659424,79,168,183
392,who got the highest paid contract in the nba,Stephen Curry,Stephen Curry,1.0,0.4769926071166992,71,123,165
393,the south african institute of tax practitioners was constituted as,a Not for Profit professional body,"Unfortunately, the question is incomplete. If you have a specific question regarding the South African Institute of Tax Practitioners, please let me know.",0.0,0.7297947406768799,84,211,165
394,which president was the president of columbia university,Dwight D. Eisenhower,Dwight D. Eisenhower,1.0,0.6480987071990967,82,103,162
395,who played spur in man from snowy river,Kirk Douglas,Kirk Douglas,1.0,0.56302809715271,74,72,159
396,where is xanthophyll found in a plant's cell,leaves,"In the chloroplasts of plant cells, in the thylakoid membranes.",0.0,0.9477999210357666,101,58,171
397,who pioneered the little black dress or lbd back in 1926,Coco Chanel,Coco Chanel,1.0,0.775144100189209,83,66,177
398,who were the first to start a company to trade with india,the Portuguese Estado da Índia,English East India Company,0.0,1.0440890789031982,121,73,171
399,pay scale of section officer in central secretariat,Junior Time Scale,"Unfortunately, I do not have access to real-time pay scale information. The pay scale for a Section Officer in the Central Secretariat may vary based on factors such as experience, location, and specific department. I recommend checking the latest pay scale information on the official Central Government website or contacting the relevant authority for accurate and up-to-date information.",0.03636363636363637,1.1166799068450928,122,214,162
400,who is the actor that plays jax in sons of anarchy,Charles Matthew Hunnam,Charlie Hunnam,0.4,0.6374516487121582,80,58,174
401,who is the yankees all-time leader in pitching wins,Roger Clemens,Whitey Ford,0.0,0.5844771862030029,79,113,168
402,where did the 2010 world cup take place,South Africa,South Africa,1.0,0.5318806171417236,73,54,165
403,who plays the character dog in game of thrones,Rory McCann,Rory McCann,1.0,0.5590991973876953,78,70,165
404,the president of the united states is a member of what branch of government,the executive branch of the federal government,EXECUTIVE BRANCH,0.5714285714285715,0.6025934219360352,82,64,177
405,who sings the song ain't no stopping us now,McFadden & Whitehead,McFadden & Whitehead,1.0,0.6966080665588379,87,91,165
406,who drove the number 33 car in nascar,"Harold Phil Gant[1] (born January 10, 1940), better known as ""Handsome Harry""","The number 33 car in NASCAR has been driven by various drivers over the years, including Harry Gant, Morgan Shepherd, and Clint Bowyer.",0.060606060606060615,0.6077256202697754,85,123,165
407,what kind of boat is used in the everglades,Airboats,Airboat,0.0,0.6963138580322266,91,143,168
408,why is rifling present in the bore of the barrel,for the purpose of exerting torque and thus imparting a spin to a projectile around its longitudinal axis during shooting,To stabilize the projectile and improve accuracy.,0.2608695652173913,1.0897986888885498,124,126,168
409,where do the amino acids come from in protein synthesis,tRNA molecules,tRNA molecules transfer amino acids in protein synthesis.,0.4,0.9847347736358643,106,130,165
410,who replaced ringo starr on thomas the tank engine,Michael Angelis,George Carlin,0.0,0.5996477603912354,79,68,171
411,who was the first president born a citizen of the united states,Martin Van Buren,Martin Van Buren,1.0,0.7398550510406494,86,75,171
412,who sings the song reunited and it feels so good,Peaches & Herb,Peaches & Herb,1.0,0.5278933048248291,77,68,165
413,where do the st louis cardinals do spring training,Roger Dean Stadium,"Jupiter, Florida",0.0,0.5684540271759033,79,73,165
414,when was the last time the mavericks made the playoffs,2015–16,2019-2020 season,0.0,0.9904880523681641,101,105,171
415,when did the age of majority change from 21 to 18 in the uk,1970,1970,1.0,0.5780410766601562,86,91,183
416,who plays taylor on bold and the beautiful,Hunter Tylo,Courtney Hope plays the role of Sally Spectra on The Bold and the Beautiful.,0.0,0.5197741985321045,71,67,162
417,who played phil in phil of the future,Raviv Ullman,Ricky Ullman,0.5,0.5678229331970215,74,82,159
418,what is the clean up hitter in baseball,fourth player in the batting order,Fourth batter in the lineup.,0.4444444444444445,0.7353546619415283,96,128,159
419,what is the song anything you can do from,Annie Get Your Gun,Annie Get Your Gun,1.0,0.6870884895324707,85,64,162
420,what is the most popular car in russia,the classic Lada Riva,The most popular car in Russia is the Lada Vesta.,0.18181818181818182,0.41493821144104004,67,51,162
421,what was mrs howell's first name on gilligan's island,Lovey,Lovey,1.0,0.5306859016418457,80,52,180
422,who plays ruby on anne with an e,Kyla Matthews,Kyla Matthews,1.0,0.5901386737823486,78,51,159
423,how many points did robert parish score in his career,"23,334","Robert Parish scored a total of 23,334 points in his career.",0.18181818181818182,0.42998433113098145,70,192,165
424,where is folic acid absorbed in the body,intestine,"Small intestine, primarily in the duodenum",0.33333333333333337,0.8254382610321045,105,132,162
425,why did they kill off fran on mama's family,"Rue McClanahan (Aunt Fran) and Betty White (Ellen Jackson) had both gone on to star in the NBC sitcom The Golden Girls, rendering them unavailable to return",CREATIVE DECISIONS,0.0,0.9471328258514404,116,187,165
426,what is the website for the united states postal service,www.usps.com,www.usps.com,1.0,0.5234949588775635,75,60,165
427,who owns the rio casino in las vegas,Caesars Entertainment Corporation,Caesars Entertainment,0.8,0.5854356288909912,78,71,159
428,who has scored the most goals in the world cup final,Geoff Hurst,Geoff Hurst,1.0,1.0311534404754639,101,146,168
