,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
235,what percentage of the us population is east of the mississippi,58.28%,50%,0.0,0.4101097583770752,58,4,54
236,who is gertrude bell queen of the desert,"an English writer, traveller, political officer, administrator, and archaeologist","British explorer, diplomat, spy, and writer.",0.28571428571428575,0.42504143714904785,64,11,52
237,what is the name given to the rows in the periodic table,periods,Periods,1.0,0.3766467571258545,58,4,54
238,who is the current director of the national park service,"Mike Reynolds, Acting Director",No,0.0,0.3475925922393799,55,6,52
239,who was the first person who discovered gravitational pull,Aryabhata,Issac Newton,0.0,0.38031649589538574,56,5,51
240,can't help falling in love who wrote it,Hugo Peretti,Elvis Presley,0.0,0.4289250373840332,57,6,51
241,where is finland located on a map of europe,Northern Europe,Northern Europe,1.0,0.3445320129394531,56,4,52
242,who wrote the i had a dream speech,Martin Luther King Jr.,Martin Luther King Jr.,1.0,0.355633020401001,57,7,50
243,who is the highest paid player in all of sports,Cristiano Ronaldo,Cristiano Ronaldo,1.0,0.34880685806274414,58,6,52
244,who won the battle of charleston in the revolutionary war,the British,British,1.0,0.33487939834594727,56,4,53
245,which of the following are components of the pns,nerves and ganglia outside the brain and spinal cord,"nerves, ganglia",0.4,0.4618678092956543,59,17,52
246,who wrote the song come thou fount of every blessing,18th century pastor and hymnist Robert Robinson,Robert Robinson,0.4444444444444445,0.2651689052581787,57,4,53
247,a series of unfortunate events season 1 episode 2,The Bad Beginning: Part Two,The Bad Beginning: Part Two,1.0,0.4259452819824219,61,8,53
248,who is the present speaker in lok sabha,Sumitra Mahajan of the Bharatiya Janata Party,Om Birla,0.0,0.7521469593048096,57,6,51
249,who is said be the father of volleyball,William George Morgan,William G. Morgan,0.6666666666666666,0.3786642551422119,56,6,50
250,who has the most medals in this year's winter olympics,Norway,Not available,0.0,0.4167611598968506,59,5,55
251,when was the internet introduced in the philippines,"on March 29, 1994",1994,0.4,0.36194300651550293,54,4,50
252,who is the heroine of quit india movement,Aruna Asaf Ali,Aruna Asaf Ali,1.0,0.4043736457824707,58,33,50
253,when can a med student be called doctor,Upon successful completion of medical school,When they have completed medical school and earned their MD or DO degree.,0.21052631578947367,0.5129594802856445,66,12,50
254,who played piggy in lord of the flies,Hugh Edwards,Roger Elwin,0.0,0.3492748737335205,56,4,51
255,when did disney's 101 dalmations come out,"January 25, 1961",1961,0.5,0.2638278007507324,58,4,54
256,when did they stop putting cigarettes in rations,1975,I'm not sure.,0.0,0.4136664867401123,58,4,51
257,when did reese's peanut butter cups first come out,1928,1928,1.0,0.3343825340270996,57,4,53
258,who does christopher walken play in the jungle book,King Louie,King Louie,1.0,0.41281795501708984,58,5,53
259,what is the name of the island of haiti and dominican republic,Hispaniola,Hispaniola,1.0,0.34774065017700195,62,5,57
260,where have the mescalero apache settled in new mexico,Mescalero Apache Reservation,Mescalero Apache Reservation,1.0,0.32968902587890625,60,7,53
261,where is the new texas rangers stadium being built,Arlington,"Arlington, Texas",0.6666666666666666,0.41745853424072266,59,7,52
262,where was mash 4077 supposed to be in korea,"Uijeongbu, South Korea",South Korea,0.8,0.29234862327575684,58,4,54
263,theme of the movie akeelah and the bee,overcoming obstacles despite difficult challenges along the way,Overcoming obstacles,0.4444444444444445,0.30753517150878906,57,11,52
264,who has the most nba championships in nba history,Bill Russell,Bill Russell,1.0,0.34726762771606445,57,4,53
265,when will ios 10 be released for ipad mini,"September 13, 2016",RELEASE DATE NOT YET ANNOUNCED,0.0,0.3913588523864746,62,9,52
266,when did north america arrive at the location it is in today,mid-Cretaceous period,billions of years ago,0.0,0.38238048553466797,61,7,54
267,who said off with their heads in alice in wonderland,The Queen of Hearts,Queen of Hearts,1.0,0.3067173957824707,58,5,53
268,who devised the first test for detection of arsenic in 1775,Carl Wilhelm Scheele,Scheele,0.5,0.369539737701416,61,5,56
269,who plays the bad guy in looney tunes back in action,Steve Martin,Steve Martin,1.0,0.43499064445495605,58,6,54
270,when did dr seuss wrote his first book,1936,1937,0.0,0.489351749420166,69,4,51
271,what is the average age to die in the uk,81.2,81.2 years,0.6666666666666666,0.3597867488861084,58,5,52
272,when do we use the process of centrifugation,"to separate two miscible substances, but also to analyze the hydrodynamic properties of macromolecules",Separate components based on density and size.,0.1,0.6432127952575684,82,30,52
273,who sings the theme song for miami vice,Jan Hammer,Jan Hammer,1.0,0.34023070335388184,55,4,51
274,where is red dog mine located in alaska,68°04′19″N 162°52′34″W﻿ / ﻿68.071989°N 162.876044°W,Alaska,0.0,0.4011828899383545,55,4,51
275,where does the name iron maiden come from,iron maiden torture device,Middle Ages,0.0,0.4750666618347168,68,26,50
276,where is orange county choppers located in new york,"the town of Newburgh, located in Orange County, New York","Newburgh, NY",0.1818181818181818,0.6338090896606445,58,6,52
277,when did my girl by the temptations come out,"December 21, 1964",1964,0.5,0.33755946159362793,56,4,52
278,when did the first winter olympic games take place,1924,1924,1.0,0.36753153800964355,57,4,53
279,when is the raiders first game in las vegas,2020,"September 21, 2020",0.5,0.3348255157470703,61,9,52
280,who is chief executive of marks and spencer,Stephen Joseph Rowe,Stuart Machin,0.0,0.36413121223449707,57,4,51
281,what race is aaron judge of the new york yankees,African-American,Black/White,0.0,0.35192060470581055,59,7,54
282,when did the secret service start guarding the president,After the 1901 assassination of President William McKinley,1902,0.0,0.30854344367980957,55,4,51
283,what percent of the english language is greek,5.32%,10%,0.0,0.4018526077270508,55,4,51
284,who played alice in seven brides for seven brothers,Nancy Kilgas,Jane Powell,0.0,0.35170412063598633,55,4,51
285,when does the 2018 mn legislative session end,"January 7, 2019","MAY 20, 2018",0.0,0.3638334274291992,62,9,52
286,when did dallas cowboys go to the superbowl,1970,"1970, 1971, 1975, 1977, 1978, 1992, 1993, 1995",0.2222222222222222,0.6393952369689941,85,4,53
287,when did the last episode of code black air,"July 18, 2018",2018,0.5,0.2799077033996582,55,9,51
288,who plays marnie in bring it on again,Bethany Joy Lenz,Bree Turner,0.0,0.36391758918762207,57,7,52
289,when was the last time byu won utah,"November 28, 2009",2021,0.0,0.2569131851196289,56,4,52
290,who flew to close to the sun and his wings melted,Icarus,Icarus,1.0,0.4235117435455322,58,5,53
291,when was amen first used in the bible,Numbers 5:22,Unknown,0.0,0.3187723159790039,53,3,50
292,who sings don't get around much anymore,Duke Ellington,Duke Ellington,1.0,0.3970911502838135,56,6,50
293,when did the battle of fort sumter happen,"April 12–13, 1861","April 12, 1861",0.6666666666666666,0.43615269660949707,60,4,51
294,tallest person in the world guinness world record,Robert Wadlow,Robert Wadlow,1.0,0.35222673416137695,58,6,52
295,at what output is marginal product of labour the highest,at the point of diminishing returns,At the point where marginal product of labor starts to decrease.,0.4,0.5185503959655762,66,23,52
296,who sing the theme song for good times,Jim Gilstrap,Good Times theme song was performed by Jim Gilstrap and Blinky Williams.,0.2857142857142857,0.5319766998291016,67,7,50
297,what is area code 01446 in the uk,Barry,Wales,0.0,0.2705106735229492,56,12,52
298,when is halley's comet coming around again,mid-2061,2061,0.0,0.31783509254455566,55,4,51
299,is tomato a fruit or vegetable us supreme court,vegetable,Fruit,0.0,0.3131725788116455,55,4,51
300,who plays dean and sam dad in supernatural,Jeffrey Dean Morgan,Jeffrey Dean Morgan,1.0,0.36774301528930664,56,6,50
301,the first railway line between karachi and kotri was constructed in,April 1858,1861,0.0,0.3455500602722168,59,4,55
302,when does jacob find out he's a werewolf,In the second book of the series (New Moon),Eclipse,0.0,0.35786008834838867,57,4,53
303,who is the creator of star vs the forces of evil,Daron Nefcy,Daron Nefcy,1.0,0.48491978645324707,60,7,53
304,where does it always sunny in philadelphia take place,Philadelphia,"Philadelphia, Pennsylvania",0.6666666666666666,0.306781530380249,57,5,52
305,who is the longest reigning wwe united states champion,Lex Luger,R-Truth,0.0,0.3905186653137207,57,8,52
306,when did we start the pledge of allegiance,1942,1892,0.0,0.3796677589416504,54,4,50
307,total number of articles in indian constitution at present,448,448,1.0,0.2509481906890869,54,3,51
308,who teaches defense against the dark arts after snape,Amycus Carrow,Quirinus Quirrell,0.0,0.3829936981201172,60,6,52
309,who does the voice for the aflac duck,Gilbert Gottfried,Daniel McKeague,0.0,0.4018576145172119,57,6,51
310,when was the last time celtics won nba championship,2008,2008,1.0,0.27776551246643066,58,4,54
311,when was the national world war ii memorial built,"April 29, 2004",2004,0.5,0.31607794761657715,55,4,51
312,who wrote the book of obadiah in the bible,Obadiah,Obadiah,1.0,0.27628040313720703,58,5,53
313,who plays janine's mom on house of payne,Anne-Marie Johnson,Roley Harrell,0.0,0.3611104488372803,59,6,53
314,where was the lowest temperature ever recorded on earth,Soviet Vostok Station in Antarctica,"Vostok Station, Antarctica",0.7499999999999999,0.41855573654174805,59,8,51
315,who wrote the strange case of dr jekyll and mr hyde,Robert Louis Stevenson,Robert Louis Stevenson,1.0,0.30023837089538574,60,5,55
316,a large collection of servers is called a(n),server farm or server cluster,data center,0.0,0.35899806022644043,56,4,52
317,when did the first rocket launched into space,1944,1957,0.0,0.33624863624572754,54,4,50
318,daniel bedingfield if you're not the one album,Gotta Get Thru This,Not applicable,0.0,0.3834068775177002,58,4,54
319,when did winning colors win the kentucky derby,1988,1988,1.0,0.2868812084197998,56,4,52
320,when was the last time the la kings made the playoffs,2017–18,2018,0.0,0.2808866500854492,57,4,53
321,list three offices included in the executive office of the president,Office of Administration,"White House Chief of Staff, National Security Advisor, Press Secretary",0.15384615384615383,0.47394275665283203,67,17,53
322,how many national parks are there in karnataka,five,5,0.0,0.3429081439971924,55,3,52
323,where was the french connection car chase filmed,"in Bensonhurst, Brooklyn roughly running under the BMT West End Line (currently the D train, then the B train) which runs on an elevated track above Stillwell Avenue, 86th Street and New Utrecht Avenue in Brooklyn, with the chase ending just north of the 62nd Street station.",New York City,0.04545454545454545,0.35842466354370117,55,5,50
324,how many sports are there in the 2018 commonwealth games,19 Commonwealth sports,18,0.0,0.3339369297027588,58,3,55
325,queer eye for the straight guy catch phrase,American reality television series,"""You never know what can happen when you clean up your act.""",0.0,0.4841184616088867,67,16,51
326,who won britain's got talent 2012 winner,Ashleigh and Pudsey,Ashleigh and Pudsey,1.0,0.3758091926574707,61,8,53
327,what three offices made up virginia's representative government,lieutenant governor and attorney general,"Governor, House of Burgesses, Council",0.20000000000000004,0.45035672187805176,63,11,52
328,who plays the evil queen on once upon a time,Lana Maria Parrilla,Lana Parrilla,0.8,0.4580197334289551,58,6,52
329,what children's book was set in camp green lake texas,Holes,Holes,1.0,0.29578733444213867,57,4,53
330,who sings the song hey ho let's go,Ramones,The Ramones,1.0,0.3447275161743164,56,5,51
331,when was harry potter first published in the us,1 September 1998,1998,0.5,0.3975977897644043,57,4,53
332,when was oman given the official name sultanate of oman,9 August 1970,"The official name ""Sultanate of Oman"" was given in 1970.",0.16666666666666666,0.8547685146331787,73,4,56
333,who sang backing vocals on you're so vain,Mick Jagger,Mick Jagger and Carly Simon,0.5714285714285715,0.4056966304779053,60,6,51
334,what episode did jim die on ghost whisperer,"""Imaginary Friends and Enemies""","Jim did not die in any episode of Ghost Whisperer, he was a main character throughout the series.",0.0,0.5841052532196045,74,27,51
335,who plays becky on the us cellular commercial,Darien Sills-Evans,Iliana Inocencio,0.0,0.35307979583740234,60,5,51
336,where does battle of the gods fit in,during the time skip in chapter 517 of the original manga,Dragon Ball Z: Battle of Gods,0.13333333333333333,0.7146599292755127,76,33,50
337,what is an example of a natural climate record/proxy,ice cores,tree rings,0.0,0.27837252616882324,57,4,53
338,where does the book of daniel take place,Babylon,Babylon,1.0,0.6286828517913818,56,5,51
339,who plays victoria in young and the restless,Amelia Heinle Luckinbill,Amelia Heinle,0.8,0.3361093997955322,57,6,51
340,who won the cfp national championship last year,Alabama,Alabama,1.0,0.30002522468566895,54,3,51
341,where was last song filmed on tybee island,on the island's beach and pier,"Tybee Island, Georgia",0.0,0.3678605556488037,58,3,51
342,who led the brewers in home runs in 1982,Gorman Thomas,Ben Oglivie,0.0,0.36193251609802246,60,5,53
343,who won season 3 rupaul's drag race all stars,Trixie Mattel,Trixie Mattel,1.0,0.42052698135375977,62,7,55
344,how far is the horsehead nebula from earth,approximately 1500 light years,"1,500 light years",0.8571428571428571,0.36000800132751465,59,7,52
345,who was the song i'll be missing you about,"Christopher ""The Notorious B.I.G."" Wallace","The song ""I'll Be Missing You"" by Puff Daddy, Faith Evans, and 112 was a tribute to The Notorious B.I.G.",0.19047619047619047,0.6900346279144287,85,44,52
346,who played sunshine in the movie harlem nights,Rochon,Lela Rochon,0.6666666666666666,0.35161590576171875,57,6,51
347,where do the chicago white sox play spring training,Camelback Ranch–Glendale,Arizona,0.0,0.34943389892578125,55,7,52
348,where does the last name haugen come from,the old Norse word haugr,Norwegian origin,0.0,0.3994319438934326,56,7,51
349,when was the last time north korea fired a missile,September 15,2022,0.0,0.3792228698730469,57,4,53
350,who played professor wilder on dawson's creek,"Kenneth Joseph ""Ken"" Marino",Obi Ndefo,0.0,0.4205644130706787,60,4,53
351,who sang can't get enough of your love baby,Barry White,Barry White,1.0,0.3454263210296631,57,5,52
352,who is nana saheb in bajirao mastani movie,Ayush Tandon,Character in Bajirao Mastani,0.0,0.4376535415649414,66,6,56
353,what is the color of hyperlink in html,blue,blue,1.0,0.32430410385131836,53,3,50
354,what is the control unit function in the cpu,"tells the computer's memory, arithmetic/logic unit and input and output devices how to respond to the instructions that have been sent to the processor",Control unit coordinates and oversees the execution of instructions in the CPU.,0.19354838709677416,0.5050601959228516,66,11,51
355,who is the managing director of hdfc bank,Aditya Puri,unknown,0.0,0.3419501781463623,54,9,51
356,how old do you have to be to run for the president of the united states,thirty-five Years,35 years old,0.4,0.33945441246032715,63,3,58
357,when did israel adopt the star of david,"October 28, 1948",Late 19th century,0.0,0.4117138385772705,58,7,51
358,the idea that the moons development began when a large object collided with earth is called the,"The giant-impact hypothesis, sometimes called the Big Splash, or the Theia Impact",Giant impact hypothesis,0.3333333333333333,0.31267285346984863,65,7,59
359,where are the ascii characters found in the utf-8 code points,The first 128 characters,They are found in the range of code points from U+0000 to U+007F in UTF-8.,0.0,0.649705171585083,81,26,55
360,is an encoding for english alphanumeric characters as 7-bit numbers,ASCII,Yes,0.0,0.9226527214050293,57,3,54
361,who played lucky on king of the hill,Tom Petty,Tom Petty,1.0,0.29011011123657227,54,4,50
362,when did they start the draft for the vietnam war,"December 1, 1969",1964,0.0,0.3005561828613281,57,4,53
363,who plays the mother in a monster calls,Felicity Jones,Sigourney Weaver,0.0,0.30955934524536133,55,6,50
364,when does the 16 days of activism campaign start,25 November,November 25th,0.5,0.2708590030670166,58,5,52
365,when did bud lose his leg in jag,2002,"Season 8, Episode 10 ""People in Glass Houses""",0.0,0.4802086353302002,64,9,50
366,who does mary camden marry in 7th heaven,Carlos Rivera,Matt Camden,0.0,0.3022434711456299,57,4,53
367,who wrote the music for dances with wolves,John Barry Prendergast,John Barry,0.8,0.3352198600769043,54,4,50
368,who did the donkey talk to in the bible,Balaam,Balaam,1.0,0.31765198707580566,57,5,52
369,what movie has the song here comes the sun,Sgt. Pepper's Lonely Hearts Club Band,Forrest Gump,0.0,0.34484171867370605,57,19,51
370,when did the song colt 45 come out,"September 6, 2001",1990,0.0,0.34766674041748047,56,4,52
371,what is the main train station in milan,Milan Central,Milano Centrale,0.0,0.3359239101409912,56,6,50
372,who handles the money in the us government,Department of the Treasury,Department of Treasury,1.0,0.42406249046325684,63,5,50
373,when did the center of the roman empire moved from rome to constantinople,11 May 330 AD,AD 330,0.6666666666666666,0.3416564464569092,63,17,58
374,what is the day of the dead festival in mexico,"a Mexican holiday celebrated throughout Mexico, in particular the Central and South regions, and by people of Mexican ancestry living in other places, especially the United States",Day of the Dead is a Mexican holiday celebrated to honor deceased loved ones.,0.2222222222222222,0.4955332279205322,69,10,52
375,will a xbox 360 game work in a xbox one,"The Xbox One gaming console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360.",No,0.0,0.3425905704498291,56,3,53
376,where did they film the first twilight movie,"primarily in Portland, Oregon","Oregon, USA",0.3333333333333333,0.3921990394592285,55,5,50
377,the evil queen's name in snow white,Queen Grimhilde,Queen Grimhilde,1.0,0.38426995277404785,56,6,50
378,who was the ruler of india when east india company was set up,Queen Elizabeth I,Akbar,0.0,0.3582158088684082,59,4,55
379,who is considered to be the first pope,St Peter,Saint Peter,0.5,0.3524777889251709,54,3,50
380,where does the red river begin and end,"Harmon County, Oklahoma","Minnesota, United States to Manitoba, Canada",0.0,0.40902066230773926,60,4,50
381,when did sachin tendulkar win the world cup,2011,2011,1.0,0.3117406368255615,57,3,53
382,when did beverly hills cop 2 come out,1987,1987,1.0,0.40862107276916504,57,4,53
383,which leader halted the muslim invasion of western europe at the battle of tours,Charles Martel,Charles Martel,1.0,0.36597633361816406,61,5,56
384,what is the largest state in america by size,Alaska,Alaska,1.0,0.27627134323120117,55,4,51
385,actor who plays jack in will and grace,Sean Patrick Hayes,Sean Hayes,0.8,0.3802211284637451,54,4,50
386,who was the first person to die in romeo and juliet,Mercutio,Tybalt,0.0,0.3498995304107666,61,5,56
387,who does chris griffin's voice on family guy,Seth Green,Seth Green,1.0,0.2796478271484375,58,5,53
388,how many republicans are in the senate in 2018,51,51,1.0,0.34414100646972656,57,3,54
389,who did cleveland play in the finals last year,Golden State Warriors,golden state warriors,1.0,0.2893991470336914,57,5,52
390,what is the joint commission and what do they do,"a United States-based nonprofit tax-exempt 501(c) organization[1] that accredits more than 21,000 US health care organizations and programs",Accredits healthcare organizations,0.2,0.5244100093841553,78,11,52
391,how many athletes does great britain have in the 2018 olympics,58,59,0.0,0.3115730285644531,61,3,58
392,who got the highest paid contract in the nba,Stephen Curry,Stephen Curry,1.0,0.38819003105163574,56,4,52
393,the south african institute of tax practitioners was constituted as,a Not for Profit professional body,in 2003,0.0,0.3797168731689453,58,7,52
394,which president was the president of columbia university,Dwight D. Eisenhower,Dwight D. Eisenhower,1.0,0.3191988468170166,59,8,51
395,who played spur in man from snowy river,Kirk Douglas,Kirk Douglas,1.0,0.3881723880767822,55,5,50
396,where is xanthophyll found in a plant's cell,leaves,Chloroplasts,0.0,0.3025932312011719,60,6,54
397,who pioneered the little black dress or lbd back in 1926,Coco Chanel,Coco Chanel,1.0,0.4673640727996826,61,5,56
398,who were the first to start a company to trade with india,the Portuguese Estado da Índia,Portuguese,0.4,0.29366159439086914,59,5,54
399,pay scale of section officer in central secretariat,Junior Time Scale,"Varies depending on experience and level of government; generally ranges from Rs. 44,900 to Rs. 1,42,400 per month in India.",0.0,0.7587220668792725,86,9,51
400,who is the actor that plays jax in sons of anarchy,Charles Matthew Hunnam,Charlie Hunnam,0.4,0.37422633171081543,60,5,55
401,who is the yankees all-time leader in pitching wins,Roger Clemens,Whitey Ford,0.0,0.37735652923583984,58,5,53
402,where did the 2010 world cup take place,South Africa,South Africa,1.0,0.36441731452941895,56,4,52
403,who plays the character dog in game of thrones,Rory McCann,Rory McCann,1.0,0.3115077018737793,58,6,52
404,the president of the united states is a member of what branch of government,the executive branch of the federal government,executive,0.33333333333333337,0.32666516304016113,60,4,56
405,who sings the song ain't no stopping us now,McFadden & Whitehead,McFadden & Whitehead,1.0,0.36710047721862793,60,8,52
406,who drove the number 33 car in nascar,"Harold Phil Gant[1] (born January 10, 1940), better known as ""Handsome Harry""",Harry Gant,0.14285714285714285,0.33235597610473633,57,5,52
407,what kind of boat is used in the everglades,Airboats,Airboat,0.0,0.3426074981689453,57,4,53
408,why is rifling present in the bore of the barrel,for the purpose of exerting torque and thus imparting a spin to a projectile around its longitudinal axis during shooting,Increase accuracy of the projectile,0.19047619047619047,0.33357834815979004,60,13,53
409,where do the amino acids come from in protein synthesis,tRNA molecules,tRNA,0.6666666666666666,0.32195091247558594,56,5,52
410,who replaced ringo starr on thomas the tank engine,Michael Angelis,George Carlin,0.0,0.34891533851623535,59,5,54
411,who was the first president born a citizen of the united states,Martin Van Buren,Martin Van Buren,1.0,0.38132643699645996,60,6,54
412,who sings the song reunited and it feels so good,Peaches & Herb,Peaches & Herb,1.0,0.3552854061126709,59,7,52
413,where do the st louis cardinals do spring training,Roger Dean Stadium,Florida,0.0,0.35346341133117676,55,6,52
414,when was the last time the mavericks made the playoffs,2015–16,2021,0.0,0.3409998416900635,58,4,54
415,when did the age of majority change from 21 to 18 in the uk,1970,1969,0.0,0.3718404769897461,62,4,58
416,who plays taylor on bold and the beautiful,Hunter Tylo,Krista Allen,0.0,0.3655996322631836,56,5,51
417,who played phil in phil of the future,Raviv Ullman,Raviv Ullman,1.0,0.34706807136535645,58,7,50
418,what is the clean up hitter in baseball,fourth player in the batting order,Hitter batting fourth in the lineup with power to drive in runs,0.37499999999999994,0.4742288589477539,65,20,50
419,what is the song anything you can do from,Annie Get Your Gun,Annie Get Your Gun,1.0,0.36906981468200684,58,7,51
420,what is the most popular car in russia,the classic Lada Riva,Lada,0.5,0.4832484722137451,55,4,51
421,what was mrs howell's first name on gilligan's island,Lovey,Lovey,1.0,0.27329516410827637,61,5,57
422,who plays ruby on anne with an e,Kyla Matthews,Kyla Matthews,1.0,0.5518441200256348,55,6,50
423,how many points did robert parish score in his career,"23,334",23334,1.0,0.4574892520904541,56,5,52
424,where is folic acid absorbed in the body,intestine,Small intestine,0.6666666666666666,0.2675487995147705,55,4,51
425,why did they kill off fran on mama's family,"Rue McClanahan (Aunt Fran) and Betty White (Ellen Jackson) had both gone on to star in the NBC sitcom The Golden Girls, rendering them unavailable to return",Creative decision,0.0,0.37665891647338867,56,4,52
426,what is the website for the united states postal service,www.usps.com,https://www.usps.com/,0.0,0.405475378036499,61,9,52
427,who owns the rio casino in las vegas,Caesars Entertainment Corporation,Caesars Entertainment,0.8,0.32798051834106445,56,6,50
428,who has scored the most goals in the world cup final,Geoff Hurst,Geoff Hurst,1.0,0.41035914421081543,59,8,53
429,what was the name of the last planet of the apes movie,War for the Planet of the Apes,War for the Planet of the Apes,1.0,0.3660392761230469,65,10,55
430,the condemnation of private property for public use is allowed under the state's right of,Eminent domain,eminent domain,1.0,0.3931882381439209,63,5,58
431,how long did it take pioneers on the oregon trail,about 160 days in 1849 to 140 days 10 years later,6 months,0.0,0.33932948112487793,57,6,53
432,what is a levite according to the bible,a Jewish male whose descent is traced by tradition to Levi,"A member of the tribe of Levi, responsible for assisting the priests in temple duties.",0.0909090909090909,0.5795495510101318,70,15,51
433,how much is a table spoon in ounces,0.50 US fl oz,0.5 ounces,0.0,0.32592272758483887,56,6,50
434,what is the wimbledon runner up prize money,"£1,125,000","£1,800,000",0.0,0.3982679843902588,59,7,51
435,who stars in the man in the high castle,Alexa Davalos,"Various actors including Alexa Davalos, Luke Kleintank, Rufus Sewell, and Rupert Evans.",0.2857142857142857,0.5885715484619141,75,30,51
436,when was the lion the witch and the wardrobe first published,16 October 1950,1950,0.5,0.32903194427490234,57,4,53
437,this refers to an old ritual of formalizing an engagement to marry,Betrothal (also called espousal),betrothal,0.4,0.28615331649780273,60,5,55
438,how many years is the term for a member of the house of representatives,two-year terms,2 years,0.0,0.34504151344299316,60,4,56
439,where did piss up a rope come from,a song by the band Ween in 1996 from the album 12 Golden Country Greats,Uncertain,0.0,0.30023765563964844,54,18,50
440,what is the moon festival called in chinese,Mid-Autumn Festival,Mid-Autumn Festival,1.0,0.30226707458496094,57,7,50
441,spain and portugal divide the world between them in,The Treaty of Tordesillas,1494,0.0,0.6413886547088623,57,4,53
442,who plays the clown in american horror story season 4,John Carroll Lynch,Finn Wittrock,0.0,0.30245351791381836,59,5,53
443,when was dragon ball z first aired in the us,"September 13, 1996",1996,0.5,0.262312650680542,56,4,52
444,who played the kangaroo in horton hears a who,Carol Burnett,Carol Burnett,1.0,0.3386874198913574,57,4,53
445,who sang the theme song to quantum of solace,Jack White,Jack White and Alicia Keys,0.5714285714285715,0.46607518196105957,59,7,52
446,where is cape verde located on the african map,570 kilometres (350 mi) west of the Cape Verde Peninsula in West Africa,Off the coast of West Africa,0.35294117647058826,0.395003080368042,59,4,51
447,who was the song hey jude written for,"John Lennon's son, Julian","John Lennon's son, Julian Lennon",0.888888888888889,0.417677640914917,60,9,51
448,who said this quote ask not what your country can do for you,John F. Kennedy,John F. Kennedy,1.0,0.3673574924468994,61,6,55
449,where did helium come from the early universe,Primordial nucleosynthesis,Big Bang nucleosynthesis,0.4,0.38883185386657715,57,7,50
450,what is meant by cyst in the ovary,a fluid-filled sac within the ovary,Fluid-filled sac in the ovary,0.75,0.4188089370727539,60,9,51
451,who plays the little girl in field of dreams,Gabrielle Mary Hoffmann,Gaby Hoffmann,0.4,0.4258904457092285,57,6,51
452,who produced as long as you love me,"Rodney ""Darkchild"" Jerkins",Max Martin,0.0,0.29709696769714355,54,6,50
453,what does the speed of a lens mean,"maximum aperture diameter, or minimum f-number, of a photographic lens. A lens with a larger maximum aperture (that is, a smaller minimum f-number)",Aperture size,0.09523809523809525,0.30333900451660156,55,27,50
454,when is season 3 of star vs the forces of evil come out,"July 15, 2017",Unknown,0.0,0.3322911262512207,59,4,56
455,most points ever averaged in a nba season,"1,389",50.4,0.0,0.2725050449371338,56,5,51
456,where was the titanic going when it sunk,New York City,New York City,1.0,0.3328578472137451,56,5,51
457,who sings it all started with a beer,Frankie Ballard,Jake Owen,0.0,0.3289639949798584,54,4,50
458,who was the first sri lankan politician who held the office of the prime minister for four times,Ranil Wickramasinghe,Ranasinghe Premadasa,0.0,0.3783988952636719,71,9,62
459,how many games did the cowboys win last year,9,16,0.0,0.25131678581237793,55,3,52
460,where is the aqueous humor located in a cow eye,ciliary epithelium,Front of eye,0.0,0.3674588203430176,58,9,53
461,which branch of government commands the army and navy,executive branch,Executive branch,1.0,0.3289644718170166,55,4,51
462,who played lincoln in steven spielberg's lincoln,Daniel Day-Lewis,Daniel Day-Lewis,1.0,0.2919456958770752,60,6,54
463,who plays daniel in descendants of the sun,Cho Tae-gwan,Song Joong Ki,0.0,0.39275550842285156,57,7,51
464,who plays leonard snart in legends of tomorrow,Wentworth Earl Miller III,Wentworth Miller,0.6666666666666666,0.30986785888671875,59,6,53
465,what was the composition of the estate general of france,clergy,Three estates,0.0,0.5702948570251465,76,27,52
466,who won season one of rupaul's drag race,BeBe Zahara Benet,Bebe Zahara Benet,1.0,0.3281869888305664,61,8,53
467,who plays 15 cent in the proud family movie,Omarion,Paula Jai Parker,0.0,0.372204065322876,59,5,52
468,who won the gold metal for men's ice hockey in 2014,Canada,Canada,1.0,0.32954883575439453,59,3,56
469,what is the name of the pig in charlotte's web,Wilbur,Wilbur,1.0,0.3414742946624756,58,4,54
470,who sang i want to change the world,Alvin Lee,ANSWER,0.0,0.48876023292541504,57,3,50
471,who has won the race to liquefy helium,Heike Kamerlingh Onnes,Rochester researchers,0.0,0.45163989067077637,57,3,51
472,who voices captain dog in puppy dog pals,Patrick Warburton,Hugh Bonneville,0.0,0.3333430290222168,56,6,50
473,who is known as the father of the internet,Vinton Gray Cerf,Vinton Cerf,0.8,0.3503847122192383,57,6,51
474,when was the first speed camera introduced in the uk,1991,1992,0.0,0.33452367782592773,56,4,52
475,when is the new year day celebrated according to the indian national calendar,March 22/21,Ugadi,0.0,0.33560776710510254,60,6,55
476,willy wonka and the chocolate factory 1971 cast charlie,Peter Ostrum,Peter Ostrum,1.0,0.3081376552581787,62,6,56
477,who sings the most wonderful time of the year,Andy Williams,Andy Williams,1.0,0.3781161308288574,55,4,51
478,in the kansas city style of jazz arrangements were based on,memory,blues and ragtime progressions,0.0,0.36052632331848145,63,4,54
479,when did they start putting vin numbers on cars,1954,1954,1.0,0.29235410690307617,55,4,51
480,where did the concept of informed consent first appear officially,a medical malpractice United States court case in 1957,Nuremberg Code,0.0,0.41722559928894043,59,7,52
