,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
213,who sang wish you were here pink floyd,David Gilmour,David Gilmour and Roger Waters,0.5714285714285715,1.2415509223937988,111,83,162
214,who won the women's 400 meter dash in the olympics,Shaunae Miller,"To find out the winner of the women's 400 meter dash in the Olympics, you can search for the specific event and year you are referring to. Once you have that information, you can provide the final answer.",0.0,0.7490909099578857,103,203,177
215,who has the most points in nba history career,LeBron James,Kareem Abdul-Jabbar,0.0,0.6439483165740967,89,119,165
216,who is paige on days of our lives,True O'Brien,"Paige Larson was a character on Days of Our Lives, portrayed by True O'Brien.",0.2666666666666667,0.9115371704101562,100,199,162
217,bible verse if your hand causes you sin cut off,Matthew 5:30,Matthew 5:30,1.0,0.8782975673675537,95,166,168
218,when did the first slender game come out,2012,"June 26, 2012",0.5,0.6707372665405273,88,92,159
219,when do the red sox play sweet caroline,in the middle of the eighth inning,Middle of the eighth inning,0.888888888888889,0.9167923927307129,114,170,165
220,who plays the black knight in monty python,John Cleese,John Cleese,1.0,0.5939137935638428,79,75,162
221,secreted by cells in the walls of the hearts atria,Atrial natriuretic peptide (ANP),What substance is secreted by cells in the walls of the heart's atria?,0.0,0.4661386013031006,74,74,171
222,which nba player has scored the most points,Kareem Abdul-Jabbar,Kareem Abdul-Jabbar,1.0,0.7498154640197754,87,105,162
223,who did the soviet union support in china civil war,the CCP,Communist Party of China,0.0,0.6700172424316406,85,74,171
224,when was the last time a total eclipse happened,"August 21, 2017","December 14, 2020",0.0,0.9417831897735596,104,99,162
225,who played the scare crow in wizard of oz,Raymond Wallace Bolger,Ray Bolger,0.4,0.6049606800079346,79,66,162
226,where is the femur located on the human body,proximal (closest to the hip joint) bone of the leg,thigh,0.0,0.5698308944702148,74,74,165
227,who said truth justice and the american way,the comic-book character Superman,Superman,0.5,0.5067663192749023,70,70,159
228,who won the first stage of the 2018 tour de france,Fernando Gaviria of Quick-Step Floors,Fernando Gaviria,0.5714285714285715,0.7394695281982422,88,93,174
229,where is kuala lumpur located on a map,3°8′N 101°41′E﻿ / ﻿3.133°N 101.683°E,"Malaysia, Southeast Asia",0.0,0.6184954643249512,82,140,165
230,when did falcon first appear in the mcu,in the 2014 film Captain America: The Winter Soldier,2014,0.25,0.6388471126556396,84,96,165
231,when did the battle of bannockburn take place,24 June 1314,"June 23-24, 1314",0.6666666666666666,0.7367846965789795,88,84,168
232,who does danny end up with in just go with it,Katherine,Palmer,0.0,0.5295844078063965,77,71,171
233,who played tj on head of the class,Rain Pryor,Maestro Harrell,0.0,0.6064152717590332,81,52,159
234,what is free trade area of the americas,agreement to eliminate or reduce the trade barriers,"The Free Trade Area of the Americas (FTAA) was a proposed trade agreement to eliminate or reduce trade barriers among countries in the Americas, excluding Cuba.",0.4827586206896552,1.36171555519104,132,205,162
235,who was the first to suggest an atom existed,the ancient Greek philosophers Leucippus and his pupil Democritus,Democritus,0.2222222222222222,0.5724427700042725,78,77,162
236,what percentage of the us population is east of the mississippi,58.28%,This percentage will vary depending on the most recent population data available.,0.0,1.3216791152954102,135,264,171
237,who is gertrude bell queen of the desert,"an English writer, traveller, political officer, administrator, and archaeologist","British explorer, archaeologist, and diplomat who played a key role in shaping the Middle East during the early 20th century.",0.15999999999999998,1.4700288772583008,155,220,165
238,what is the name given to the rows in the periodic table,periods,periods,1.0,0.46350622177124023,72,45,171
239,who is the current director of the national park service,"Mike Reynolds, Acting Director",Charles Sams,0.0,0.4836726188659668,72,69,165
240,who was the first person who discovered gravitational pull,Aryabhata,Sir Isaac Newton,0.0,0.5261058807373047,72,96,162
241,can't help falling in love who wrote it,Hugo Peretti,"The song ""Can't Help Falling in Love"" was written by Hugo Peretti, Luigi Creatore, and George David Weiss.",0.21052631578947367,0.6367402076721191,80,92,162
242,where is finland located on a map of europe,Northern Europe,Finland is located in the northern part of Europe.,0.4,0.733489990234375,87,179,165
243,who wrote the i had a dream speech,Martin Luther King Jr.,"The ""I Have a Dream"" speech was delivered by Martin Luther King Jr. at the March on Washington for Jobs and Freedom on August 28, 1963.",0.29629629629629634,0.6638665199279785,87,73,159
244,who is the highest paid player in all of sports,Cristiano Ronaldo,Conor McGregor,0.0,0.7967319488525391,92,66,165
245,who won the battle of charleston in the revolutionary war,the British,British forces won the Battle of Charleston in the Revolutionary War.,0.19999999999999998,0.6275215148925781,86,58,168
246,which of the following are components of the pns,nerves and ganglia outside the brain and spinal cord,"Cranial nerves, Spinal nerves, Autonomic nervous system",0.26666666666666666,0.8865907192230225,102,162,165
247,who wrote the song come thou fount of every blessing,18th century pastor and hymnist Robert Robinson,"Robert Robinson]] wrote the song ""Come Thou Fount of Every Blessing.",0.23529411764705882,0.7763073444366455,97,71,168
248,a series of unfortunate events season 1 episode 2,The Bad Beginning: Part Two,The Bad Beginning: Part Two,1.0,1.3423678874969482,130,219,168
249,who is the present speaker in lok sabha,Sumitra Mahajan of the Bharatiya Janata Party,Om Birla,0.0,0.5997591018676758,83,82,162
250,who is said be the father of volleyball,William George Morgan,William G. Morgan,0.6666666666666666,0.5919890403747559,70,54,159
251,who has the most medals in this year's winter olympics,Norway,"To find out who has the most medals in this year's Winter Olympics, you can check the official Winter Olympics website or a reliable sports news source to get the most up-to-date information.",0.0,0.7951023578643799,96,118,174
252,when was the internet introduced in the philippines,"on March 29, 1994",1994,0.4,0.5125687122344971,70,63,159
253,who is the heroine of quit india movement,Aruna Asaf Ali,The heroine of the Quit India Movement was Aruna Asaf Ali.,0.5,0.36837267875671387,67,50,159
254,when can a med student be called doctor,Upon successful completion of medical school,After completing medical school and earning a Doctor of Medicine (MD) degree.,0.3529411764705882,1.4590377807617188,133,183,159
255,who played piggy in lord of the flies,Hugh Edwards,"Piggy is played by actor Hugh Edwards in the 1963 film adaptation of ""Lord of the Flies.""",0.23529411764705882,0.5735490322113037,78,98,162
256,when did disney's 101 dalmations come out,"January 25, 1961","January 25, 1961",1.0,0.6243181228637695,87,87,171
257,when did they stop putting cigarettes in rations,1975,1975,1.0,1.7284255027770996,154,165,162
258,when did reese's peanut butter cups first come out,1928,1928,1.0,0.5249860286712646,75,57,168
259,who does christopher walken play in the jungle book,King Louie,King Louie,1.0,0.562736988067627,84,80,168
260,what is the name of the island of haiti and dominican republic,Hispaniola,Hispaniola,1.0,0.4075813293457031,72,39,180
261,where have the mescalero apache settled in new mexico,Mescalero Apache Reservation,Mescalero Reservation in south-central New Mexico,0.4444444444444444,0.8011114597320557,88,112,168
262,where is the new texas rangers stadium being built,Arlington,"The new Texas Rangers stadium is being built in Arlington, Texas.",0.18181818181818182,0.4754455089569092,68,88,165
263,where was mash 4077 supposed to be in korea,"Uijeongbu, South Korea",Not specified,0.0,0.9674546718597412,108,116,171
264,theme of the movie akeelah and the bee,overcoming obstacles despite difficult challenges along the way,"Perseverance and self-belief are the main themes of ""Akeelah and the Bee"".",0.0,1.167428970336914,136,168,165
265,who has the most nba championships in nba history,Bill Russell,Boston Celtics,0.0,0.5464377403259277,79,65,168
266,when will ios 10 be released for ipad mini,"September 13, 2016","Already released on September 13, 2016",0.6666666666666666,1.2633864879608154,132,224,165
267,when did north america arrive at the location it is in today,mid-Cretaceous period,IMPOSSIBLE TO DETERMINE,0.0,0.984384298324585,108,205,171
268,who said off with their heads in alice in wonderland,The Queen of Hearts,Queen of Hearts,1.0,0.5781373977661133,83,66,168
269,who devised the first test for detection of arsenic in 1775,Carl Wilhelm Scheele,The first test for detection of arsenic was devised by Carl Wilhelm Scheele in 1775.,0.35294117647058826,0.5680809020996094,79,85,177
270,who plays the bad guy in looney tunes back in action,Steve Martin,Steve Martin,1.0,0.5597128868103027,82,80,171
271,when did dr seuss wrote his first book,1936,1937,0.0,0.7218027114868164,86,96,162
272,what is the average age to die in the uk,81.2,81.05,0.0,2.1252670288085938,190,167,165
273,when do we use the process of centrifugation,"to separate two miscible substances, but also to analyze the hydrodynamic properties of macromolecules",Centrifugation is used to separate particles based on their density.,0.17391304347826086,3.7473955154418945,368,551,165
274,who sings the theme song for miami vice,Jan Hammer,Jan Hammer,1.0,0.4827399253845215,72,84,162
275,where is red dog mine located in alaska,68°04′19″N 162°52′34″W﻿ / ﻿68.071989°N 162.876044°W,Northwest Alaska,0.0,0.7539925575256348,98,101,162
276,where does the name iron maiden come from,iron maiden torture device,"The name ""Iron Maiden"" comes from a medieval torture device resembling a coffin with spikes on the inside. It is said to have been used to execute criminals or captives.",0.2666666666666667,0.7652087211608887,88,219,159
277,where is orange county choppers located in new york,"the town of Newburgh, located in Orange County, New York","Newburgh, New York",0.5,0.5558135509490967,76,62,165
278,when did my girl by the temptations come out,"December 21, 1964","""My Girl"" by The Temptations was released in December 1964.",0.3333333333333333,0.4762403964996338,71,77,165
279,when did the first winter olympic games take place,1924,1924,1.0,0.54280686378479,79,69,168
280,when is the raiders first game in las vegas,2020,"September 13, 2020",0.5,1.1661710739135742,97,126,165
281,who is chief executive of marks and spencer,Stephen Joseph Rowe,The Chief Executive of Marks and Spencer is Steve Rowe.,0.16666666666666666,0.44547128677368164,65,44,162
282,what race is aaron judge of the new york yankees,African-American,"Aaron Judge is biracial, his mother is white and his father is black.",0.0,0.4363689422607422,73,67,171
283,when did the secret service start guarding the president,After the 1901 assassination of President William McKinley,1901,0.25,0.5583956241607666,79,73,162
284,what percent of the english language is greek,5.32%,Answer,0.0,1.660670518875122,142,294,162
285,who played alice in seven brides for seven brothers,Nancy Kilgas,Jane Powell,0.0,0.5080957412719727,72,60,162
286,when does the 2018 mn legislative session end,"January 7, 2019","May 20, 2018",0.0,0.6909258365631104,82,81,165
287,when did dallas cowboys go to the superbowl,1970,8 times,0.0,0.9103951454162598,114,191,168
288,when did the last episode of code black air,"July 18, 2018","July 18, 2018",1.0,0.5727300643920898,79,78,162
289,who plays marnie in bring it on again,Bethany Joy Lenz,Bethany Joy Lenz,1.0,0.5499632358551025,79,74,165
290,when was the last time byu won utah,"November 28, 2009","September 11, 2009",0.3333333333333333,0.7307741641998291,94,110,165
291,who flew to close to the sun and his wings melted,Icarus,Icarus,1.0,1.0899944305419922,117,82,168
292,when was amen first used in the bible,Numbers 5:22,Numbers 5:22,1.0,1.113936424255371,113,180,159
293,who sings don't get around much anymore,Duke Ellington,"The song ""Don't Get Around Much Anymore"" is originally sung by Duke Ellington.",0.2857142857142857,0.5067172050476074,73,106,159
294,when did the battle of fort sumter happen,"April 12–13, 1861","April 12-13, 1861",0.6666666666666666,0.7756774425506592,84,82,162
295,tallest person in the world guinness world record,Robert Wadlow,Sultan Kösen - 8 feet 2.8 inches,0.0,1.1246299743652344,111,163,165
296,at what output is marginal product of labour the highest,at the point of diminishing returns,At the point where total output starts to increase at a decreasing rate.,0.25000000000000006,1.372229814529419,135,354,165
297,who sing the theme song for good times,Jim Gilstrap,"Good Times theme song was performed by ""Good Times"" featuring Jim Gilstrap and Blinky Williams.",0.23529411764705882,0.9311709403991699,103,90,159
298,what is area code 01446 in the uk,Barry,Barry,1.0,0.524777889251709,77,72,165
299,when is halley's comet coming around again,mid-2061,2061,0.0,2.627281427383423,107,74,162
300,is tomato a fruit or vegetable us supreme court,vegetable,Fruit,0.0,2.2760679721832275,103,246,162
301,who plays dean and sam dad in supernatural,Jeffrey Dean Morgan,Jeffrey Dean Morgan,1.0,0.6176671981811523,82,86,159
302,the first railway line between karachi and kotri was constructed in,April 1858,1861,0.0,0.5839390754699707,80,82,174
303,when does jacob find out he's a werewolf,In the second book of the series (New Moon),"In ""New Moon""",0.6,0.6572690010070801,86,235,168
304,who is the creator of star vs the forces of evil,Daron Nefcy,Daron Nefcy,1.0,0.5223085880279541,79,61,168
305,where does it always sunny in philadelphia take place,Philadelphia,"Philadelphia, Pennsylvania",0.6666666666666666,0.4972071647644043,75,60,165
306,who is the longest reigning wwe united states champion,Lex Luger,Lex Luger,1.0,0.5341453552246094,79,147,165
307,when did we start the pledge of allegiance,1942,1892,0.0,1.0520503520965576,120,171,159
308,total number of articles in indian constitution at present,448,470,0.0,0.41143012046813965,68,49,162
309,who teaches defense against the dark arts after snape,Amycus Carrow,Multiple teachers,0.0,1.835437297821045,183,195,165
310,who does the voice for the aflac duck,Gilbert Gottfried,Dan Castellaneta,0.0,0.8347578048706055,100,69,162
311,when was the last time celtics won nba championship,2008,2008,1.0,0.5549395084381104,78,62,171
312,when was the national world war ii memorial built,"April 29, 2004",2004,0.5,0.6129703521728516,76,157,162
313,who wrote the book of obadiah in the bible,Obadiah,The authorship of the book of Obadiah is traditionally attributed to the prophet Obadiah himself.,0.15384615384615385,0.5572779178619385,77,74,168
314,who plays janine's mom on house of payne,Anne-Marie Johnson,Denise Burse,0.0,0.5089607238769531,78,81,168
315,where was the lowest temperature ever recorded on earth,Soviet Vostok Station in Antarctica,Vostok Station in Antarctica,0.888888888888889,0.9198348522186279,104,145,162
316,who wrote the strange case of dr jekyll and mr hyde,Robert Louis Stevenson,Robert Louis Stevenson,1.0,0.5841026306152344,82,75,174
317,a large collection of servers is called a(n),server farm or server cluster,data center,0.0,0.47908902168273926,71,29,165
318,when did the first rocket launched into space,1944,"October 4, 1957",0.0,1.0588765144348145,120,147,159
319,daniel bedingfield if you're not the one album,Gotta Get Thru This,Gotta Get Thru This,1.0,0.7626104354858398,98,132,171
320,when did winning colors win the kentucky derby,1988,1988,1.0,0.4892385005950928,76,72,165
321,when was the last time the la kings made the playoffs,2017–18,2018,0.0,0.6889266967773438,82,111,168
322,list three offices included in the executive office of the president,Office of Administration,"White House Chief of Staff, Counselor to the President, Press Secretary",0.15384615384615383,0.7635161876678467,93,111,168
323,how many national parks are there in karnataka,five,5,0.0,0.8208575248718262,106,107,165
324,where was the french connection car chase filmed,"in Bensonhurst, Brooklyn roughly running under the BMT West End Line (currently the D train, then the B train) which runs on an elevated track above Stillwell Avenue, 86th Street and New Utrecht Avenue in Brooklyn, with the chase ending just north of the 62nd Street station.","The French Connection car chase scene was filmed in Brooklyn, New York City, USA.",0.14814814814814817,0.5321276187896729,70,66,159
325,how many sports are there in the 2018 commonwealth games,19 Commonwealth sports,18,0.0,0.5603179931640625,74,46,174
326,queer eye for the straight guy catch phrase,American reality television series,"Five gay guys, one straight guy, it's the ultimate social experiment.",0.0,0.7732315063476562,104,55,162
327,who won britain's got talent 2012 winner,Ashleigh and Pudsey,Ashleigh and Pudsey won Britain's Got Talent in 2012.,0.5,0.4609198570251465,72,81,168
328,what three offices made up virginia's representative government,lieutenant governor and attorney general,"House of Burgesses, Governor's Council, Governor",0.1818181818181818,0.5690720081329346,83,105,165
329,who plays the evil queen on once upon a time,Lana Maria Parrilla,Lana Parrilla,0.8,0.6209702491760254,76,66,165
330,what children's book was set in camp green lake texas,Holes,Holes,1.0,0.602968692779541,82,79,168
331,who sings the song hey ho let's go,Ramones,The Ramones,1.0,0.6156728267669678,79,69,162
332,when was harry potter first published in the us,1 September 1998,1998,0.5,0.6217951774597168,84,93,168
333,when was oman given the official name sultanate of oman,9 August 1970,1970,0.5,0.6109721660614014,81,74,177
334,who sang backing vocals on you're so vain,Mick Jagger,Mick Jagger and Merry Clayton,0.5714285714285715,0.9851922988891602,113,89,162
335,what episode did jim die on ghost whisperer,"""Imaginary Friends and Enemies""","Jim Clancy, played by David Conrad, dies in Season 4, Episode 23 titled ""Book of Changes"" on Ghost Whisperer.",0.0,0.6972236633300781,83,124,162
336,who plays becky on the us cellular commercial,Darien Sills-Evans,The actress who plays Becky in the US Cellular commercial is Milana Vayntrub.,0.0,0.5429930686950684,73,66,162
337,where does battle of the gods fit in,during the time skip in chapter 517 of the original manga,The Battle of the Gods fits in various mythologies as a significant event where powerful deities or supernatural beings engage in conflict to establish dominance or determine the fate of the world.,0.1111111111111111,2.6484172344207764,212,265,159
338,what is an example of a natural climate record/proxy,ice cores,Tree rings (dendrochronology),0.0,1.1789891719818115,131,55,168
339,where does the book of daniel take place,Babylon,Babylon,1.0,0.6008048057556152,74,58,162
340,who plays victoria in young and the restless,Amelia Heinle Luckinbill,Amelia Heinle,0.8,0.6137502193450928,75,64,162
341,who won the cfp national championship last year,Alabama,The Alabama Crimson Tide won the CFP National Championship last year.,0.19999999999999998,0.42160868644714355,67,43,162
342,where was last song filmed on tybee island,on the island's beach and pier,"Tybee Island, Georgia",0.0,1.517481803894043,163,119,162
343,who led the brewers in home runs in 1982,Gorman Thomas,Gorman Thomas,1.0,0.6523177623748779,81,84,168
344,who won season 3 rupaul's drag race all stars,Trixie Mattel,Trixie Mattel,1.0,0.5761754512786865,87,87,174
345,how far is the horsehead nebula from earth,approximately 1500 light years,"1,500 light-years",0.3333333333333333,0.6146025657653809,81,74,165
346,who was the song i'll be missing you about,"Christopher ""The Notorious B.I.G."" Wallace","The song ""I'll Be Missing You"" by Puff Daddy (P. Diddy) was written in memory of The Notorious B.I.G. (Christopher Wallace), who was murdered in 1997.",0.2857142857142857,0.7440669536590576,98,184,165
347,who played sunshine in the movie harlem nights,Rochon,Richard Pryor,0.0,0.5710005760192871,78,63,162
348,where do the chicago white sox play spring training,Camelback Ranch–Glendale,"Camelback Ranch in Glendale, Arizona",0.28571428571428575,0.6874592304229736,86,81,165
349,where does the last name haugen come from,the old Norse word haugr,"Norwegian origin, derived from the Old Norse word ""haugr"" meaning hill or mound.",0.5,1.233030080795288,113,198,162
350,when was the last time north korea fired a missile,September 15,"September 12, 2021",0.4,0.798891544342041,96,84,168
351,who played professor wilder on dawson's creek,"Kenneth Joseph ""Ken"" Marino",Michael Pitt,0.0,0.506781816482544,77,77,168
352,who sang can't get enough of your love baby,Barry White,Barry White,1.0,0.5338008403778076,78,73,165
353,who is nana saheb in bajirao mastani movie,Ayush Tandon,Tanvi Azmi,0.0,0.8732900619506836,106,133,177
354,what is the color of hyperlink in html,blue,blue,1.0,0.4760310649871826,68,33,159
355,what is the control unit function in the cpu,"tells the computer's memory, arithmetic/logic unit and input and output devices how to respond to the instructions that have been sent to the processor",Coordinates activities and controls data flow within the CPU.,0.06896551724137931,1.0133910179138184,121,179,162
356,who is the managing director of hdfc bank,Aditya Puri,I'm unable to provide real-time information about specific individuals. You may want to visit the official website of HDFC Bank or check the latest news updates for the most current information.,0.0,0.7072360515594482,90,115,162
357,how old do you have to be to run for the president of the united states,thirty-five Years,35 years old,0.4,0.5923182964324951,87,67,183
358,when did israel adopt the star of david,"October 28, 1948",1949,0.0,0.5012063980102539,75,80,162
359,the idea that the moons development began when a large object collided with earth is called the,"The giant-impact hypothesis, sometimes called the Big Splash, or the Theia Impact",Giant Impact Hypothesis,0.3333333333333333,0.6110970973968506,94,94,186
360,where are the ascii characters found in the utf-8 code points,The first 128 characters,U+0000 to U+007F.,0.0,1.1096017360687256,135,221,174
361,is an encoding for english alphanumeric characters as 7-bit numbers,ASCII,False,0.0,0.916663408279419,102,333,171
362,who played lucky on king of the hill,Tom Petty,Tom Petty,1.0,0.5074613094329834,71,56,159
363,when did they start the draft for the vietnam war,"December 1, 1969",1969,0.5,1.0797231197357178,124,55,168
364,who plays the mother in a monster calls,Felicity Jones,Felicity Jones,1.0,0.49258923530578613,75,51,159
365,when does the 16 days of activism campaign start,25 November,November 25th,0.5,0.7849242687225342,102,122,165
366,when did bud lose his leg in jag,2002,"Bud Roberts lost his leg in Season 8, Episode 23 of JAG, which originally aired on May 11, 2003.",0.0,0.7481880187988281,83,145,159
367,who does mary camden marry in 7th heaven,Carlos Rivera,Mary Camden marries Carlos Rivera in the show 7th Heaven.,0.3636363636363636,0.4288501739501953,70,53,168
368,who wrote the music for dances with wolves,John Barry Prendergast,John Barry,0.8,0.5390655994415283,73,56,159
369,who did the donkey talk to in the bible,Balaam,Balaam,1.0,0.5807287693023682,80,156,165
370,what movie has the song here comes the sun,Sgt. Pepper's Lonely Hearts Club Band,Forrest Gump,0.0,0.6742711067199707,83,82,162
371,when did the song colt 45 come out,"September 6, 2001","The song ""Colt 45"" by Afroman was released in 2000.",0.0,0.6070263385772705,74,140,165
372,what is the main train station in milan,Milan Central,Milano Centrale,0.0,0.5127692222595215,71,52,159
373,who handles the money in the us government,Department of the Treasury,The U.S. Department of Treasury handles the money in the U.S. government.,0.5,0.5636117458343506,70,52,159
374,when did the center of the roman empire moved from rome to constantinople,11 May 330 AD,330 AD,0.6666666666666666,0.5832240581512451,87,113,183
375,what is the day of the dead festival in mexico,"a Mexican holiday celebrated throughout Mexico, in particular the Central and South regions, and by people of Mexican ancestry living in other places, especially the United States",Day of the Dead is a Mexican holiday celebrated on November 1st and 2nd to honor deceased loved ones.,0.24390243902439027,1.48341965675354,168,257,165
376,will a xbox 360 game work in a xbox one,"The Xbox One gaming console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360.",No,0.0,0.5688402652740479,74,83,168
377,where did they film the first twilight movie,"primarily in Portland, Oregon",Oregon and Washington,0.28571428571428575,0.8989763259887695,107,82,159
378,the evil queen's name in snow white,Queen Grimhilde,Queen Grimhilde,1.0,0.5130455493927002,73,63,159
379,who was the ruler of india when east india company was set up,Queen Elizabeth I,Jahangir,0.0,0.7679073810577393,83,76,174
380,who is considered to be the first pope,St Peter,Saint Peter,0.5,0.45604681968688965,68,243,159
381,where does the red river begin and end,"Harmon County, Oklahoma",High Plains of Eastern New Mexico to Mississippi River in Louisiana,0.0,0.8351373672485352,91,101,159
382,when did sachin tendulkar win the world cup,2011,2011,1.0,0.5674333572387695,78,62,168
383,when did beverly hills cop 2 come out,1987,"May 20, 1987",0.5,0.619758129119873,85,85,168
384,which leader halted the muslim invasion of western europe at the battle of tours,Charles Martel,Charles Martel,1.0,0.5220246315002441,85,316,177
385,what is the largest state in america by size,Alaska,Alaska,1.0,0.45935797691345215,69,45,162
386,actor who plays jack in will and grace,Sean Patrick Hayes,Sean Hayes,0.8,0.491652250289917,73,59,159
387,who was the first person to die in romeo and juliet,Mercutio,Tybalt,0.0,0.5045418739318848,79,99,177
388,who does chris griffin's voice on family guy,Seth Green,Seth Green,1.0,0.5298666954040527,76,53,168
389,how many republicans are in the senate in 2018,51,51,1.0,0.6434638500213623,79,61,171
390,who did cleveland play in the finals last year,Golden State Warriors,Golden State Warriors,1.0,0.5101027488708496,76,65,165
391,what is the joint commission and what do they do,"a United States-based nonprofit tax-exempt 501(c) organization[1] that accredits more than 21,000 US health care organizations and programs",Accredits and certifies healthcare organizations,0.2727272727272727,2.2883877754211426,117,191,165
392,how many athletes does great britain have in the 2018 olympics,58,59 athletes,0.0,0.47280311584472656,84,100,183
393,who got the highest paid contract in the nba,Stephen Curry,Stephen Curry,1.0,0.8448717594146729,99,88,165
394,the south african institute of tax practitioners was constituted as,a Not for Profit professional body,"I'm sorry, I'm not sure what you are asking. Can you please provide more context or clarify your question?",0.08333333333333333,0.7304255962371826,79,138,165
395,which president was the president of columbia university,Dwight D. Eisenhower,Dwight D. Eisenhower,1.0,0.650660514831543,83,80,162
396,who played spur in man from snowy river,Kirk Douglas,"Kirk Douglas played the character Spur in the movie ""The Man from Snowy River.""",0.3076923076923077,0.48038434982299805,72,60,159
397,where is xanthophyll found in a plant's cell,leaves,Chloroplast,0.0,0.4998652935028076,79,84,171
398,who pioneered the little black dress or lbd back in 1926,Coco Chanel,Coco Chanel,1.0,0.8008947372436523,82,57,177
399,who were the first to start a company to trade with india,the Portuguese Estado da Índia,British East India Company,0.0,0.5684878826141357,83,114,171
400,pay scale of section officer in central secretariat,Junior Time Scale,"Basic Pay Scale for Section Officer in Central Secretariat: Rs. 47,600 - Rs. 1,51,100",0.125,2.3645198345184326,234,407,162
401,who is the actor that plays jax in sons of anarchy,Charles Matthew Hunnam,Charlie Hunnam,0.4,0.5722994804382324,82,67,174
402,who is the yankees all-time leader in pitching wins,Roger Clemens,Whitey Ford,0.0,0.5279290676116943,76,84,168
403,where did the 2010 world cup take place,South Africa,South Africa,1.0,0.5229654312133789,73,53,165
404,who plays the character dog in game of thrones,Rory McCann,Rory McCann,1.0,0.5230941772460938,75,72,165
405,the president of the united states is a member of what branch of government,the executive branch of the federal government,Executive branch,0.5714285714285715,0.5261893272399902,79,66,177
406,who sings the song ain't no stopping us now,McFadden & Whitehead,McFadden & Whitehead,1.0,0.6715540885925293,88,91,165
407,who drove the number 33 car in nascar,"Harold Phil Gant[1] (born January 10, 1940), better known as ""Handsome Harry""","The number 33 car in NASCAR has been driven by several different drivers, including Tony Stewart, Clint Bowyer, and Ty Dillon.",0.0,0.7410867214202881,82,122,165
408,what kind of boat is used in the everglades,Airboats,Airboat,0.0,0.857414960861206,84,139,168
409,why is rifling present in the bore of the barrel,for the purpose of exerting torque and thus imparting a spin to a projectile around its longitudinal axis during shooting,To increase accuracy and stability of the projectile.,0.3333333333333333,1.0991032123565674,122,112,168
410,where do the amino acids come from in protein synthesis,tRNA molecules,Dietary protein sources or synthesized by the body,0.0,0.5861349105834961,83,211,165
411,who replaced ringo starr on thomas the tank engine,Michael Angelis,Michael Angelis,1.0,0.5821483135223389,81,80,171
412,who was the first president born a citizen of the united states,Martin Van Buren,Martin Van Buren,1.0,0.5799908638000488,80,79,171
413,who sings the song reunited and it feels so good,Peaches & Herb,Peaches & Herb,1.0,0.6582539081573486,78,70,165
414,where do the st louis cardinals do spring training,Roger Dean Stadium,"Jupiter, Florida at Roger Dean Stadium",0.6666666666666666,0.5912570953369141,84,90,165
415,when was the last time the mavericks made the playoffs,2015–16,2019-2020,0.0,0.8356826305389404,98,114,171
416,when did the age of majority change from 21 to 18 in the uk,1970,1970,1.0,0.6316556930541992,94,82,183
417,who plays taylor on bold and the beautiful,Hunter Tylo,The character of Taylor Hayes is played by actress Hunter Tylo on The Bold and the Beautiful.,0.25,0.5332348346710205,73,69,162
418,who played phil in phil of the future,Raviv Ullman,Ricky Ullman,0.5,0.5711791515350342,74,63,159
419,what is the clean up hitter in baseball,fourth player in the batting order,Fourth batter in the lineup.,0.4444444444444445,1.0900213718414307,111,204,159
420,what is the song anything you can do from,Annie Get Your Gun,"The song ""Anything You Can Do"" is from the musical ""Annie Get Your Gun.""",0.5,0.49157118797302246,73,87,162
421,what is the most popular car in russia,the classic Lada Riva,Lada Granta,0.4,0.5447311401367188,79,46,162
422,what was mrs howell's first name on gilligan's island,Lovey,Lovey,1.0,0.48001837730407715,80,66,180
423,who plays ruby on anne with an e,Kyla Matthews,"Ruby Gillis is played by Kyla Matthews in the series ""Anne with an E.""",0.2857142857142857,0.49353861808776855,71,59,159
424,how many points did robert parish score in his career,"23,334","23,334",1.0,0.5568413734436035,77,114,165
425,where is folic acid absorbed in the body,intestine,Small intestine,0.6666666666666666,0.6081595420837402,80,135,162
426,why did they kill off fran on mama's family,"Rue McClanahan (Aunt Fran) and Betty White (Ellen Jackson) had both gone on to star in the NBC sitcom The Golden Girls, rendering them unavailable to return",Actress Rue McClanahan left the show to pursue other projects.,0.1764705882352941,0.879547119140625,105,143,165
427,what is the website for the united states postal service,www.usps.com,www.usps.com,1.0,0.561302900314331,76,74,165
428,who owns the rio casino in las vegas,Caesars Entertainment Corporation,The Rio Casino in Las Vegas is currently owned by Dreamscape Companies LLC.,0.0,0.38271212577819824,68,73,159
429,who has scored the most goals in the world cup final,Geoff Hurst,Just Fontaine,0.0,0.7283792495727539,93,141,168
430,what was the name of the last planet of the apes movie,War for the Planet of the Apes,"The last Planet of the Apes movie is ""War for the Planet of the Apes.""",0.625,0.5138101577758789,77,72,174
431,the condemnation of private property for public use is allowed under the state's right of,Eminent domain,eminent domain,1.0,0.9748411178588867,121,100,183
432,how long did it take pioneers on the oregon trail,about 160 days in 1849 to 140 days 10 years later,4 to 6 months,0.13333333333333333,0.5093812942504883,80,79,168
433,what is a levite according to the bible,a Jewish male whose descent is traced by tradition to Levi,A Levite is a member of the tribe of Levi chosen by God to serve in religious duties.,0.32,1.3562042713165283,151,334,162
