,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
216,who is paige on days of our lives,True O'Brien,Fictional character on Days of Our Lives,0.0,0.964972734451294,112,71,54
217,bible verse if your hand causes you sin cut off,Matthew 5:30,Matthew 5:30,1.0,1.172142505645752,121,62,56
218,when did the first slender game come out,2012,"The first Slender game, ""Slender: The Eight Pages,"" was released on June 26, 2012.",0.15384615384615385,0.6043410301208496,78,35,53
219,when do the red sox play sweet caroline,in the middle of the eighth inning,8th inning,0.28571428571428575,0.5907514095306396,82,60,55
220,who plays the black knight in monty python,John Cleese,John Cleese,1.0,0.6187112331390381,79,23,54
221,secreted by cells in the walls of the hearts atria,Atrial natriuretic peptide (ANP),ANP,0.4,0.8116846084594727,94,18,57
222,which nba player has scored the most points,Kareem Abdul-Jabbar,Kareem Abdul-Jabbar,1.0,0.6820313930511475,85,33,54
223,who did the soviet union support in china civil war,the CCP,Chinese Communist Party led by Mao Zedong,0.0,0.6138687133789062,89,29,57
224,when was the last time a total eclipse happened,"August 21, 2017","December 4, 2021",0.0,0.6752417087554932,84,24,54
225,who played the scare crow in wizard of oz,Raymond Wallace Bolger,Ray Bolger,0.4,0.6669840812683105,81,21,54
226,where is the femur located on the human body,proximal (closest to the hip joint) bone of the leg,Thigh,0.0,0.49077892303466797,74,17,55
227,who said truth justice and the american way,the comic-book character Superman,Superman,0.5,0.5228164196014404,71,13,53
228,who won the first stage of the 2018 tour de france,Fernando Gaviria of Quick-Step Floors,Fernando Gaviria,0.5714285714285715,0.6715080738067627,89,31,58
229,where is kuala lumpur located on a map,3°8′N 101°41′E﻿ / ﻿3.133°N 101.683°E,"Kuala Lumpur is located in Malaysia, Southeast Asia.",0.0,0.8185923099517822,95,50,55
230,when did falcon first appear in the mcu,in the 2014 film Captain America: The Winter Soldier,2014,0.25,0.8209402561187744,86,29,55
231,when did the battle of bannockburn take place,24 June 1314,"June 23-24, 1314",0.6666666666666666,0.7084572315216064,88,32,56
232,who does danny end up with in just go with it,Katherine,Palmer,0.0,0.5581076145172119,76,19,57
233,who played tj on head of the class,Rain Pryor,"Tannis Vallely played T.J. Detweiler on ""Head of the Class.""",0.0,0.5195345878601074,71,30,53
234,what is free trade area of the americas,agreement to eliminate or reduce the trade barriers,"The Free Trade Area of the Americas (FTAA) was a proposed trade agreement to eliminate or reduce trade barriers among all countries in North and South America, excluding Cuba.",0.42424242424242425,1.528714895248413,160,193,54
235,who was the first to suggest an atom existed,the ancient Greek philosophers Leucippus and his pupil Democritus,Democritus,0.2222222222222222,0.5627384185791016,78,120,54
236,what percentage of the us population is east of the mississippi,58.28%,About 55% of the US population is east of the Mississippi River.,0.0,2.3534650802612305,165,118,57
237,who is gertrude bell queen of the desert,"an English writer, traveller, political officer, administrator, and archaeologist","British writer, traveler, political officer, and archaeologist.",0.6666666666666666,1.2936999797821045,124,106,55
238,what is the name given to the rows in the periodic table,periods,periods,1.0,0.434891939163208,72,20,57
239,who is the current director of the national park service,"Mike Reynolds, Acting Director",Charles F. Sams III,0.0,0.5724163055419922,79,25,55
240,who was the first person who discovered gravitational pull,Aryabhata,Sir Isaac Newton,0.0,0.7927730083465576,84,22,54
241,can't help falling in love who wrote it,Hugo Peretti,"The song ""Can't Help Falling in Love"" was written by Hugo Peretti, Luigi Creatore, and George David Weiss in 1961.",0.1904761904761905,0.6325316429138184,84,26,54
242,where is finland located on a map of europe,Northern Europe,Northern Europe,1.0,0.7643420696258545,100,41,55
243,who wrote the i had a dream speech,Martin Luther King Jr.,"Martin Luther King Jr. wrote the ""I Have a Dream"" speech.",0.6153846153846153,0.4793531894683838,68,36,53
244,who is the highest paid player in all of sports,Cristiano Ronaldo,Conor McGregor,0.0,1.1932868957519531,114,31,55
245,who won the battle of charleston in the revolutionary war,the British,The British forces won the Battle of Charleston in the Revolutionary War.,0.19999999999999998,0.45011210441589355,69,16,56
246,which of the following are components of the pns,nerves and ganglia outside the brain and spinal cord,"Cranial nerves, Spinal nerves, Sensory receptors",0.28571428571428575,0.8660426139831543,99,64,55
247,who wrote the song come thou fount of every blessing,18th century pastor and hymnist Robert Robinson,"The song ""Come Thou Fount of Every Blessing"" was written by Robert Robinson in 1758.",0.19047619047619047,0.556133508682251,78,22,56
248,a series of unfortunate events season 1 episode 2,The Bad Beginning: Part Two,The Bad Beginning: Part Two,1.0,1.4739415645599365,132,58,56
249,who is the present speaker in lok sabha,Sumitra Mahajan of the Bharatiya Janata Party,Om Birla,0.0,0.5948724746704102,79,27,54
250,who is said be the father of volleyball,William George Morgan,William G. Morgan is said to be the father of volleyball.,0.30769230769230765,0.4295783042907715,66,13,53
251,who has the most medals in this year's winter olympics,Norway,I'm not sure who has the most medals in this year's Winter Olympics.,0.0,0.4944019317626953,74,37,58
252,when was the internet introduced in the philippines,"on March 29, 1994",March 1994,0.6666666666666666,0.5304152965545654,72,21,53
253,who is the heroine of quit india movement,Aruna Asaf Ali,Aruna Asaf Ali,1.0,0.5597317218780518,76,14,53
254,when can a med student be called doctor,Upon successful completion of medical school,After completing medical school and obtaining a medical degree.,0.28571428571428575,0.8603589534759521,94,80,53
255,who played piggy in lord of the flies,Hugh Edwards,Hugh Edwards,1.0,0.646338939666748,86,24,54
256,when did disney's 101 dalmations come out,"January 25, 1961","January 25, 1961",1.0,0.7399656772613525,86,22,57
257,when did they stop putting cigarettes in rations,1975,1975,1.0,1.2409508228302002,124,20,54
258,when did reese's peanut butter cups first come out,1928,1928,1.0,0.5525496006011963,75,14,56
259,who does christopher walken play in the jungle book,King Louie,King Louie,1.0,0.6496472358703613,84,30,56
260,what is the name of the island of haiti and dominican republic,Hispaniola,Hispaniola,1.0,0.4351351261138916,73,12,60
261,where have the mescalero apache settled in new mexico,Mescalero Apache Reservation,"Mescalero Reservation, New Mexico",0.5714285714285715,0.6333937644958496,85,44,56
262,where is the new texas rangers stadium being built,Arlington,"The new Texas Rangers stadium is being built in Arlington, Texas.",0.18181818181818182,0.4482076168060303,68,21,55
263,where was mash 4077 supposed to be in korea,"Uijeongbu, South Korea","Uijeongbu, South Korea",1.0,0.7833869457244873,97,38,57
264,theme of the movie akeelah and the bee,overcoming obstacles despite difficult challenges along the way,Power of determination and community support in achieving goals,0.0,1.1229088306427002,120,58,55
265,who has the most nba championships in nba history,Bill Russell,The Boston Celtics have the most NBA championships in NBA history with 17 titles.,0.0,0.4789886474609375,72,20,56
266,when will ios 10 be released for ipad mini,"September 13, 2016",Not Supported,0.0,1.2648794651031494,134,29,55
267,when did north america arrive at the location it is in today,mid-Cretaceous period,Present location of North America was achieved through the movement of tectonic plates over millions of years.,0.0,2.960967779159546,251,80,57
268,who said off with their heads in alice in wonderland,The Queen of Hearts,Queen of Hearts,1.0,0.642822265625,78,22,56
269,who devised the first test for detection of arsenic in 1775,Carl Wilhelm Scheele,Carl Wilhelm Scheele,1.0,0.6137099266052246,89,30,59
270,who plays the bad guy in looney tunes back in action,Steve Martin,Steve Martin,1.0,0.6306500434875488,84,29,57
271,when did dr seuss wrote his first book,1936,1937,0.0,0.6933434009552002,86,18,54
272,what is the average age to die in the uk,81.2,81 years,0.0,1.2717349529266357,123,39,55
273,when do we use the process of centrifugation,"to separate two miscible substances, but also to analyze the hydrodynamic properties of macromolecules",Centrifugation is used when you need to separate components in a mixture based on their density.,0.14285714285714288,0.9822967052459717,117,195,55
274,who sings the theme song for miami vice,Jan Hammer,Jan Hammer,1.0,0.5250244140625,76,17,54
275,where is red dog mine located in alaska,68°04′19″N 162°52′34″W﻿ / ﻿68.071989°N 162.876044°W,"Red Dog Mine is located in the DeLong Mountains in the Northwest Arctic region of Alaska, approximately 82 miles north of Kotzebue and 55 miles inland from the Chukchi Sea.",0.0,0.7485897541046143,94,21,54
276,where does the name iron maiden come from,iron maiden torture device,Medieval torture device,0.5714285714285715,1.317579984664917,125,60,53
277,where is orange county choppers located in new york,"the town of Newburgh, located in Orange County, New York","Newburgh, New York",0.5,0.5569188594818115,76,20,55
278,when did my girl by the temptations come out,"December 21, 1964","""My Girl"" by The Temptations was released on December 21, 1964.",0.4615384615384615,0.46797847747802734,74,29,55
279,when did the first winter olympic games take place,1924,1924,1.0,0.5898990631103516,79,23,56
280,when is the raiders first game in las vegas,2020,"September 21, 2020",0.5,0.9382615089416504,114,37,55
281,who is chief executive of marks and spencer,Stephen Joseph Rowe,Steve Rowe,0.4,0.4815948009490967,74,16,54
282,what race is aaron judge of the new york yankees,African-American,Multiracial,0.0,0.44976139068603516,72,21,57
283,when did the secret service start guarding the president,After the 1901 assassination of President William McKinley,1902,0.0,0.6087930202484131,84,24,54
284,what percent of the english language is greek,5.32%,25%,0.0,0.8710157871246338,100,133,54
285,who played alice in seven brides for seven brothers,Nancy Kilgas,Jane Powell,0.0,0.5621631145477295,74,23,54
286,when does the 2018 mn legislative session end,"January 7, 2019","May 20, 2018",0.0,0.7865550518035889,81,27,55
287,when did dallas cowboys go to the superbowl,1970,8 times,0.0,1.0363566875457764,124,99,56
288,when did the last episode of code black air,"July 18, 2018","July 18, 2018",1.0,0.6306746006011963,80,50,54
289,who plays marnie in bring it on again,Bethany Joy Lenz,Sarah-Jane Redmond,0.0,0.6994614601135254,80,25,55
290,when was the last time byu won utah,"November 28, 2009",2009.,0.5,0.45750975608825684,76,73,55
291,who flew to close to the sun and his wings melted,Icarus,Icarus,1.0,0.6825048923492432,84,56,56
292,when was amen first used in the bible,Numbers 5:22,Numbers 5:22; Deuteronomy 27:15,0.6666666666666666,0.9584858417510986,112,34,53
293,who sings don't get around much anymore,Duke Ellington,"The song ""Don't Get Around Much Anymore"" was originally performed by Duke Ellington. However, it has been covered by many artists over the years.",0.16666666666666669,0.6469829082489014,86,75,53
294,when did the battle of fort sumter happen,"April 12–13, 1861","April 12-13, 1861",0.6666666666666666,0.6771879196166992,84,30,54
295,tallest person in the world guinness world record,Robert Wadlow,Sultan Kösen,0.0,1.0563766956329346,112,66,55
296,at what output is marginal product of labour the highest,at the point of diminishing returns,At the point of diminishing returns.,1.0,1.8442354202270508,163,129,55
297,who sing the theme song for good times,Jim Gilstrap,Jim Gilstrap and Blinky Williams,0.5714285714285715,0.4894368648529053,80,30,53
298,what is area code 01446 in the uk,Barry,"Barry, South Wales",0.5,0.7811501026153564,82,23,55
299,when is halley's comet coming around again,mid-2061,2061,0.0,0.5338964462280273,78,37,54
300,is tomato a fruit or vegetable us supreme court,vegetable,VEGETABLE,1.0,1.5554215908050537,172,88,54
301,who plays dean and sam dad in supernatural,Jeffrey Dean Morgan,Jeffrey Dean Morgan,1.0,0.5552935600280762,78,25,53
302,the first railway line between karachi and kotri was constructed in,April 1858,1861,0.0,0.6469905376434326,86,16,58
303,when does jacob find out he's a werewolf,In the second book of the series (New Moon),"Jacob finds out he's a werewolf in the book ""New Moon"".",0.5,1.6858203411102295,173,75,56
304,who is the creator of star vs the forces of evil,Daron Nefcy,Daron Nefcy,1.0,0.6117656230926514,80,25,56
305,where does it always sunny in philadelphia take place,Philadelphia,"Philadelphia, Pennsylvania",0.6666666666666666,0.5365562438964844,75,20,55
306,who is the longest reigning wwe united states champion,Lex Luger,Lex Luger,1.0,0.6094765663146973,82,29,55
307,when did we start the pledge of allegiance,1942,1892,0.0,1.1847000122070312,129,59,53
308,total number of articles in indian constitution at present,448,470,0.0,0.5297253131866455,72,15,54
309,who teaches defense against the dark arts after snape,Amycus Carrow,Gilderoy Lockhart,0.0,0.5590176582336426,76,30,55
310,who does the voice for the aflac duck,Gilbert Gottfried,Daniel McKeague,0.0,0.575261116027832,80,21,54
311,when was the last time celtics won nba championship,2008,2008,1.0,0.4463818073272705,75,21,57
312,when was the national world war ii memorial built,"April 29, 2004",2004,0.5,0.5492501258850098,76,18,54
313,who wrote the book of obadiah in the bible,Obadiah,The book of Obadiah was written by the prophet Obadiah.,0.2222222222222222,0.443312406539917,71,24,56
314,who plays janine's mom on house of payne,Anne-Marie Johnson,The character of Janine's mom on House of Payne is played by actress Robinne Lee.,0.0,0.5623977184295654,75,14,56
315,where was the lowest temperature ever recorded on earth,Soviet Vostok Station in Antarctica,Vostok Station in Antarctica -128.6 degrees Fahrenheit (-89.2 degrees Celsius),0.5333333333333333,1.162008285522461,120,50,54
316,who wrote the strange case of dr jekyll and mr hyde,Robert Louis Stevenson,Robert Louis Stevenson,1.0,0.5506167411804199,83,25,58
317,a large collection of servers is called a(n),server farm or server cluster,data center,0.0,0.3978145122528076,62,7,55
318,when did the first rocket launched into space,1944,"October 3, 1942",0.0,0.7516136169433594,95,30,53
319,daniel bedingfield if you're not the one album,Gotta Get Thru This,Please clarify your request if you are looking for something specific related to Daniel Bedingfield's music.,0.0,2.893881320953369,255,55,57
320,when did winning colors win the kentucky derby,1988,"May 7, 1988",0.5,0.6761443614959717,81,26,55
321,when was the last time the la kings made the playoffs,2017–18,2021,0.0,0.8467612266540527,81,20,56
322,list three offices included in the executive office of the president,Office of Administration,"White House Chief of Staff, Press Secretary, National Security Advisor",0.15384615384615383,0.8286187648773193,89,37,56
323,how many national parks are there in karnataka,five,1,0.0,0.3634941577911377,67,20,55
324,where was the french connection car chase filmed,"in Bensonhurst, Brooklyn roughly running under the BMT West End Line (currently the D train, then the B train) which runs on an elevated track above Stillwell Avenue, 86th Street and New Utrecht Avenue in Brooklyn, with the chase ending just north of the 62nd Street station.","New York City, specifically in Brooklyn",0.1276595744680851,0.9543695449829102,106,21,53
325,how many sports are there in the 2018 commonwealth games,19 Commonwealth sports,18,0.0,0.4686906337738037,78,16,58
326,queer eye for the straight guy catch phrase,American reality television series,"Truly, madly, deeply",0.0,0.6906654834747314,89,27,54
327,who won britain's got talent 2012 winner,Ashleigh and Pudsey,Ashleigh and Pudsey,1.0,0.6582062244415283,88,32,56
328,what three offices made up virginia's representative government,lieutenant governor and attorney general,"Governor, House of Burgesses, Council",0.20000000000000004,0.773582935333252,91,25,55
329,who plays the evil queen on once upon a time,Lana Maria Parrilla,Lana Parrilla,0.8,0.5362882614135742,79,24,55
330,what children's book was set in camp green lake texas,Holes,Holes,1.0,0.6386048793792725,82,56,56
331,who sings the song hey ho let's go,Ramones,The Ramones,1.0,0.7904837131500244,88,39,54
332,when was harry potter first published in the us,1 September 1998,"September 1, 1998",1.0,0.6592128276824951,89,33,56
333,when was oman given the official name sultanate of oman,9 August 1970,"December 11, 1970",0.3333333333333333,0.5906691551208496,89,24,59
334,who sang backing vocals on you're so vain,Mick Jagger,Mick Jagger and Merry Clayton,0.5714285714285715,0.6535391807556152,86,25,54
335,what episode did jim die on ghost whisperer,"""Imaginary Friends and Enemies""",Jim did not die on Ghost Whisperer.,0.0,1.008185625076294,111,57,54
336,who plays becky on the us cellular commercial,Darien Sills-Evans,Milana Vayntrub,0.0,0.5909287929534912,83,19,54
337,where does battle of the gods fit in,during the time skip in chapter 517 of the original manga,Before Dragon Ball Super,0.0,0.7250912189483643,91,54,53
338,what is an example of a natural climate record/proxy,ice cores,An example of a natural climate record/proxy is tree rings.,0.0,0.37960028648376465,69,11,56
339,where does the book of daniel take place,Babylon,Babylon,1.0,0.49108314514160156,69,15,54
340,who plays victoria in young and the restless,Amelia Heinle Luckinbill,Amelia Heinle,0.8,0.5394086837768555,76,32,54
341,who won the cfp national championship last year,Alabama,The University of Alabama won the CFP National Championship last year in 2021.,0.16666666666666669,0.46492457389831543,71,13,54
342,where was last song filmed on tybee island,on the island's beach and pier,"The last song was filmed on Tybee Island in Georgia, USA.",0.13333333333333333,0.44661927223205566,68,14,54
343,who led the brewers in home runs in 1982,Gorman Thomas,Gorman Thomas,1.0,0.5259830951690674,80,28,56
344,who won season 3 rupaul's drag race all stars,Trixie Mattel,Trixie Mattel,1.0,0.650688886642456,87,26,58
345,how far is the horsehead nebula from earth,approximately 1500 light years,"1,500 light-years",0.3333333333333333,0.5343184471130371,81,26,55
346,who was the song i'll be missing you about,"Christopher ""The Notorious B.I.G."" Wallace",The Notorious B.I.G.,0.6666666666666666,0.8404593467712402,104,41,55
347,who played sunshine in the movie harlem nights,Rochon,Jasmine Guy,0.0,0.5523364543914795,79,8,54
348,where do the chicago white sox play spring training,Camelback Ranch–Glendale,"Camelback Ranch in Glendale, Arizona",0.28571428571428575,0.6319193840026855,85,31,55
349,where does the last name haugen come from,the old Norse word haugr,"Norwegian; ""hill"" in Old Norse",0.4444444444444445,1.1364936828613281,127,55,54
350,when was the last time north korea fired a missile,September 15,"March 24, 2022",0.0,0.6805102825164795,84,28,56
351,who played professor wilder on dawson's creek,"Kenneth Joseph ""Ken"" Marino",Ken Marino,0.6666666666666666,0.4896976947784424,75,21,56
352,who sang can't get enough of your love baby,Barry White,Barry White,1.0,0.6188755035400391,80,25,55
353,who is nana saheb in bajirao mastani movie,Ayush Tandon,"Nana Saheb is a fictional character in the movie ""Bajirao Mastani.""",0.0,1.140200138092041,124,52,59
354,what is the color of hyperlink in html,blue,The default color of a hyperlink in HTML is blue.,0.2222222222222222,0.4155271053314209,64,26,53
355,what is the control unit function in the cpu,"tells the computer's memory, arithmetic/logic unit and input and output devices how to respond to the instructions that have been sent to the processor",Coordinate and control operations within the processor.,0.14814814814814814,1.1968140602111816,131,135,54
356,who is the managing director of hdfc bank,Aditya Puri,Sashidhar Jagdishan,0.0,0.7044234275817871,82,39,54
357,how old do you have to be to run for the president of the united states,thirty-five Years,35 years old,0.4,0.5702042579650879,87,24,61
358,when did israel adopt the star of david,"October 28, 1948",1948,0.5,0.5137662887573242,78,52,54
359,the idea that the moons development began when a large object collided with earth is called the,"The giant-impact hypothesis, sometimes called the Big Splash, or the Theia Impact",Giant Impact Hypothesis,0.3333333333333333,0.5786519050598145,94,29,62
360,where are the ascii characters found in the utf-8 code points,The first 128 characters,0 to 127,0.0,0.6582198143005371,86,71,58
361,is an encoding for english alphanumeric characters as 7-bit numbers,ASCII,Yes,0.0,0.9331343173980713,118,51,57
362,who played lucky on king of the hill,Tom Petty,Tom Petty,1.0,0.4706265926361084,69,20,53
363,when did they start the draft for the vietnam war,"December 1, 1969",December 1969,0.8,0.5059354305267334,76,19,56
364,who plays the mother in a monster calls,Felicity Jones,Sigourney Weaver,0.0,0.43988037109375,71,20,53
365,when does the 16 days of activism campaign start,25 November,November 25th,0.5,0.8437495231628418,102,51,55
366,when did bud lose his leg in jag,2002,"Season 8, episode ""Touchdown""",0.0,0.7289319038391113,90,56,53
367,who does mary camden marry in 7th heaven,Carlos Rivera,Carlos Rivera,1.0,0.5150418281555176,76,20,56
368,who wrote the music for dances with wolves,John Barry Prendergast,John Barry,0.8,0.5027220249176025,73,20,53
369,who did the donkey talk to in the bible,Balaam,Balaam,1.0,0.7443118095397949,87,227,55
370,what movie has the song here comes the sun,Sgt. Pepper's Lonely Hearts Club Band,Forrest Gump,0.0,0.6736748218536377,83,29,54
371,when did the song colt 45 come out,"September 6, 2001",2001,0.5,0.5922908782958984,79,19,55
372,what is the main train station in milan,Milan Central,Milano Centrale,0.0,0.5026140213012695,71,25,53
373,who handles the money in the us government,Department of the Treasury,The United States Treasury Department handles the money in the US government.,0.3333333333333333,0.4512803554534912,66,15,53
374,when did the center of the roman empire moved from rome to constantinople,11 May 330 AD,330 AD,0.6666666666666666,0.6162080764770508,85,24,61
375,what is the day of the dead festival in mexico,"a Mexican holiday celebrated throughout Mexico, in particular the Central and South regions, and by people of Mexican ancestry living in other places, especially the United States","The Day of the Dead festival in Mexico is known as ""Día de los Muertos.""",0.16216216216216217,0.5249795913696289,74,82,55
376,will a xbox 360 game work in a xbox one,"The Xbox One gaming console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360.",NO,0.0,0.5006985664367676,74,17,56
377,where did they film the first twilight movie,"primarily in Portland, Oregon",Oregon and Washington,0.28571428571428575,0.5899484157562256,85,12,53
378,the evil queen's name in snow white,Queen Grimhilde,Queen Grimhilde,1.0,0.5330090522766113,73,21,53
379,who was the ruler of india when east india company was set up,Queen Elizabeth I,Akbar,0.0,0.4814753532409668,80,26,58
380,who is considered to be the first pope,St Peter,The first pope is considered to be St. Peter.,0.4,0.33779406547546387,64,15,53
381,where does the red river begin and end,"Harmon County, Oklahoma",New Mexico to Louisiana,0.0,0.6408112049102783,84,46,53
382,when did sachin tendulkar win the world cup,2011,Sachin Tendulkar won the Cricket World Cup in 2011.,0.2222222222222222,0.499908447265625,73,17,56
383,when did beverly hills cop 2 come out,1987,"May 20, 1987",0.5,0.6129250526428223,85,28,56
384,which leader halted the muslim invasion of western europe at the battle of tours,Charles Martel,Charles Martel,1.0,0.7425529956817627,87,33,59
385,what is the largest state in america by size,Alaska,Alaska,1.0,0.5644655227661133,69,15,54
386,actor who plays jack in will and grace,Sean Patrick Hayes,Sean Hayes,0.8,0.4911365509033203,73,18,53
387,who was the first person to die in romeo and juliet,Mercutio,Mercutio,1.0,0.7053689956665039,93,27,59
388,who does chris griffin's voice on family guy,Seth Green, Seth Green ,1.0,0.47332072257995605,75,19,56
389,how many republicans are in the senate in 2018,51,51,1.0,0.5613353252410889,74,17,57
390,who did cleveland play in the finals last year,Golden State Warriors,Golden State Warriors,1.0,0.5425262451171875,76,22,55
391,what is the joint commission and what do they do,"a United States-based nonprofit tax-exempt 501(c) organization[1] that accredits more than 21,000 US health care organizations and programs",Healthcare accreditation organization,0.0,0.9283187389373779,116,134,55
392,how many athletes does great britain have in the 2018 olympics,58,59 athletes,0.0,0.583282470703125,84,20,61
393,who got the highest paid contract in the nba,Stephen Curry,Stephen Curry,1.0,0.6016933917999268,83,23,55
394,the south african institute of tax practitioners was constituted as,a Not for Profit professional body,Professional body in South Africa,0.4000000000000001,0.6438753604888916,83,71,55
395,which president was the president of columbia university,Dwight D. Eisenhower,Dwight D. Eisenhower,1.0,1.1230382919311523,123,22,54
396,who played spur in man from snowy river,Kirk Douglas,Kirk Douglas,1.0,0.579535722732544,82,20,53
397,where is xanthophyll found in a plant's cell,leaves,Xanthophyll is found in the chloroplast of a plant cell.,0.0,0.4725356101989746,72,22,57
398,who pioneered the little black dress or lbd back in 1926,Coco Chanel,The little black dress was popularized by Coco Chanel in 1926.,0.33333333333333337,0.4790635108947754,74,22,59
399,who were the first to start a company to trade with india,the Portuguese Estado da Índia,The Portuguese were the first to start a company to trade with India.,0.14285714285714288,0.4474329948425293,71,34,57
400,pay scale of section officer in central secretariat,Junior Time Scale,"Unfortunately, I cannot provide real-time or updated information on specific pay scales. However, the pay scale of a section officer in the Central Secretariat typically falls under the Group B category of the Central Government employees. You can refer to the most recent pay commission report or visit the official website of the Department of Personnel and Training, Government of India for detailed information on the pay scale and benefits for section officers. 

If you would like help with a specific calculation or question related to pay scales, please provide more details so I can assist you further.",0.02197802197802198,2.060798406600952,163,65,54
401,who is the actor that plays jax in sons of anarchy,Charles Matthew Hunnam,Charlie Hunnam,0.4,0.5759372711181641,82,22,58
402,who is the yankees all-time leader in pitching wins,Roger Clemens,Whitey Ford is the Yankees' all-time leader in pitching wins with 236 wins.,0.0,0.7307417392730713,97,38,56
403,where did the 2010 world cup take place,South Africa,South Africa,1.0,0.5073654651641846,73,18,55
404,who plays the character dog in game of thrones,Rory McCann,Odin,0.0,0.6592187881469727,82,31,55
405,the president of the united states is a member of what branch of government,the executive branch of the federal government,EXECUTIVE,0.33333333333333337,0.6417768001556396,81,21,59
406,who sings the song ain't no stopping us now,McFadden & Whitehead,McFadden & Whitehead,1.0,0.6703689098358154,85,31,55
407,who drove the number 33 car in nascar,"Harold Phil Gant[1] (born January 10, 1940), better known as ""Handsome Harry""",VARIES,0.0,0.8500509262084961,92,56,55
408,what kind of boat is used in the everglades,Airboats,Airboat,0.0,0.724801778793335,88,34,56
409,why is rifling present in the bore of the barrel,for the purpose of exerting torque and thus imparting a spin to a projectile around its longitudinal axis during shooting,Stabilize flight and improve accuracy,0.0909090909090909,0.7706396579742432,92,35,56
410,where do the amino acids come from in protein synthesis,tRNA molecules,From diet or body synthesis,0.0,0.6435370445251465,76,59,55
411,who replaced ringo starr on thomas the tank engine,Michael Angelis,George Carlin,0.0,0.630648136138916,86,22,57
412,who was the first president born a citizen of the united states,Martin Van Buren,Martin Van Buren,1.0,0.5858643054962158,80,22,57
413,who sings the song reunited and it feels so good,Peaches & Herb,Peaches & Herb,1.0,0.5677666664123535,77,23,55
414,where do the st louis cardinals do spring training,Roger Dean Stadium,"Jupiter, Florida",0.0,0.5737831592559814,78,24,55
415,when was the last time the mavericks made the playoffs,2015–16,2019-2020 season,0.0,1.0191333293914795,105,22,57
416,when did the age of majority change from 21 to 18 in the uk,1970,1970,1.0,0.5725486278533936,85,32,61
417,who plays taylor on bold and the beautiful,Hunter Tylo,Hunter Tylo portrayed the character of Taylor Hayes on The Bold and the Beautiful.,0.3076923076923077,0.480485200881958,70,22,54
418,who played phil in phil of the future,Raviv Ullman,Raviv Ullman,1.0,0.5738716125488281,78,25,53
419,what is the clean up hitter in baseball,fourth player in the batting order,Batter who bats fourth in the lineup.,0.3636363636363636,0.7373466491699219,97,34,53
420,what is the song anything you can do from,Annie Get Your Gun,Annie Get Your Gun,1.0,0.5624873638153076,81,19,54
421,what is the most popular car in russia,the classic Lada Riva,The most popular car in Russia is the Lada Granta.,0.18181818181818182,0.4826362133026123,67,26,54
422,what was mrs howell's first name on gilligan's island,Lovey,Lovey,1.0,0.5488326549530029,80,20,60
423,who plays ruby on anne with an e,Kyla Matthews, Kyla Matthews,1.0,0.6197957992553711,76,22,53
424,how many points did robert parish score in his career,"23,334","23,334",1.0,1.035217523574829,121,80,55
425,where is folic acid absorbed in the body,intestine,Duodenum and jejunum,0.0,0.7399821281433105,89,68,54
426,why did they kill off fran on mama's family,"Rue McClanahan (Aunt Fran) and Betty White (Ellen Jackson) had both gone on to star in the NBC sitcom The Golden Girls, rendering them unavailable to return",Scheduling conflicts,0.0,0.9818146228790283,117,53,55
427,what is the website for the united states postal service,www.usps.com,www.usps.com,1.0,0.5344128608703613,75,20,55
428,who owns the rio casino in las vegas,Caesars Entertainment Corporation,The Rio Casino in Las Vegas is owned by Dreamscape Companies LLC.,0.0,0.39297032356262207,67,20,53
429,who has scored the most goals in the world cup final,Geoff Hurst,Just Fontaine,0.0,0.8547766208648682,103,40,56
430,what was the name of the last planet of the apes movie,War for the Planet of the Apes,"The last planet of the apes movie is ""War for the Planet of the Apes."" ",0.625,0.4747018814086914,78,33,58
431,the condemnation of private property for public use is allowed under the state's right of,Eminent domain,eminent domain,1.0,0.40842175483703613,70,9,61
432,how long did it take pioneers on the oregon trail,about 160 days in 1849 to 140 days 10 years later,5-6 months,0.0,0.580984354019165,81,34,56
433,what is a levite according to the bible,a Jewish male whose descent is traced by tradition to Levi,A Levite is a member of the tribe of Levi designated for religious duties in ancient Israel.,0.16666666666666666,1.330765962600708,147,99,54
434,how much is a table spoon in ounces,0.50 US fl oz,0.5 ounces,0.0,0.465695858001709,70,70,53
435,what is the wimbledon runner up prize money,"£1,125,000","£1,125,000",1.0,0.6042735576629639,81,28,54
436,who stars in the man in the high castle,Alexa Davalos,"Alexa Davalos, Luke Kleintank, Rufus Sewell, DJ Qualls",0.4,0.848717451095581,108,70,54
437,when was the lion the witch and the wardrobe first published,16 October 1950,1950,0.5,0.6240584850311279,85,33,56
438,this refers to an old ritual of formalizing an engagement to marry,Betrothal (also called espousal),Betrothal,0.4,1.056751012802124,95,44,58
439,how many years is the term for a member of the house of representatives,two-year terms,2 years,0.0,0.5436699390411377,79,24,59
440,where did piss up a rope come from,a song by the band Ween in 1996 from the album 12 Golden Country Greats,N/A,0.0,1.0718083381652832,132,84,53
441,what is the moon festival called in chinese,Mid-Autumn Festival,中秋节,0.0,0.5755760669708252,83,28,53
