,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
216,when did the first slender game come out,2012,"June 26, 2012",0.5,1.0142402648925781,88,35,53
217,when do the red sox play sweet caroline,in the middle of the eighth inning,"The Red Sox play ""Sweet Caroline"" during the middle of the eighth inning at some of their home games.",0.38095238095238093,0.9683215618133545,116,31,55
218,who plays the black knight in monty python,John Cleese,John Cleese,1.0,0.5542120933532715,78,23,54
219,secreted by cells in the walls of the hearts atria,Atrial natriuretic peptide (ANP),What is the hormone secreted by cells in the walls of the heart's atria?,0.0,0.5367507934570312,75,16,57
220,which nba player has scored the most points,Kareem Abdul-Jabbar,Kareem Abdul-Jabbar,1.0,0.7039377689361572,90,33,54
221,who did the soviet union support in china civil war,the CCP,The Soviet Union supported the Communist Party of China in the Chinese Civil War.,0.0,0.6776196956634521,72,30,57
222,when was the last time a total eclipse happened,"August 21, 2017","December 14, 2020",0.0,0.7856383323669434,96,24,54
223,who played the scare crow in wizard of oz,Raymond Wallace Bolger,Ray Bolger,0.4,0.5075728893280029,74,19,54
224,where is the femur located on the human body,proximal (closest to the hip joint) bone of the leg,The femur is located in the thigh region of the human body.,0.11764705882352941,0.43418383598327637,69,34,55
225,who said truth justice and the american way,the comic-book character Superman,Superman,0.5,0.3442997932434082,59,27,53
226,who won the first stage of the 2018 tour de france,Fernando Gaviria of Quick-Step Floors,Fernando Gaviria,0.5714285714285715,0.6222779750823975,88,31,58
227,where is kuala lumpur located on a map,3°8′N 101°41′E﻿ / ﻿3.133°N 101.683°E,"Kuala Lumpur is located at approximately 3.1390° N latitude, 101.6869° E longitude.",0.0,1.050673484802246,109,33,55
228,when did falcon first appear in the mcu,in the 2014 film Captain America: The Winter Soldier,"April 4, 2014",0.2,0.8110136985778809,98,31,55
229,when did the battle of bannockburn take place,24 June 1314,"June 23-24, 1314",0.6666666666666666,0.7195985317230225,88,32,56
230,who does danny end up with in just go with it,Katherine,Palmer,0.0,0.4893832206726074,76,16,57
231,who played tj on head of the class,Rain Pryor,Tyrone C. Dorsey,0.0,0.6040518283843994,78,18,53
232,what is free trade area of the americas,agreement to eliminate or reduce the trade barriers,FTAA negotiations were suspended in 2005.,0.0,1.0257720947265625,121,82,54
233,who was the first to suggest an atom existed,the ancient Greek philosophers Leucippus and his pupil Democritus,Democritus,0.2222222222222222,0.6621949672698975,86,43,54
234,what percentage of the us population is east of the mississippi,58.28%,"""Answer cannot be determined without specific population data.""",0.0,1.348172903060913,153,74,57
235,who is gertrude bell queen of the desert,"an English writer, traveller, political officer, administrator, and archaeologist","Gertrude Bell was a British explorer, archaeologist, and diplomat in the early 20th century.",0.2,1.2259180545806885,130,75,55
236,what is the name given to the rows in the periodic table,periods,"The name given to the rows in the periodic table is ""periods.""",0.19999999999999998,0.5117917060852051,72,15,57
237,who is the current director of the national park service,"Mike Reynolds, Acting Director",Charles F. Sams III,0.0,0.5692083835601807,80,25,55
238,who was the first person who discovered gravitational pull,Aryabhata,Isaac Newton,0.0,0.454392671585083,72,18,54
239,can't help falling in love who wrote it,Hugo Peretti,"The song ""Can't Help Falling in Love"" was written by Hugo Peretti, Luigi Creatore, and George David Weiss.",0.21052631578947367,0.5868353843688965,80,26,54
240,where is finland located on a map of europe,Northern Europe,Finland is located in Northern Europe.,0.5,0.8672192096710205,110,22,55
241,who wrote the i had a dream speech,Martin Luther King Jr.,"The ""I Have a Dream"" speech was written and delivered by Martin Luther King Jr. on August 28, 1963 during the March on Washington for Jobs and Freedom.",0.2758620689655173,0.6548128128051758,89,43,53
242,who is the highest paid player in all of sports,Cristiano Ronaldo,Conor McGregor,0.0,0.5518045425415039,74,46,55
243,who won the battle of charleston in the revolutionary war,the British,The British won the Battle of Charleston in the Revolutionary War.,0.2222222222222222,0.5155808925628662,68,44,56
244,which of the following are components of the pns,nerves and ganglia outside the brain and spinal cord,"Cranial nerves, Spinal nerves, Ganglia",0.4615384615384615,0.7427637577056885,95,40,55
245,who wrote the song come thou fount of every blessing,18th century pastor and hymnist Robert Robinson,Robert Robinson,0.4444444444444445,0.6031441688537598,83,22,56
246,a series of unfortunate events season 1 episode 2,The Bad Beginning: Part Two,The Baudelaire children outsmart Count Olaf to foil his plan to steal their fortune.,0.0,2.0161776542663574,191,26,56
247,who is the present speaker in lok sabha,Sumitra Mahajan of the Bharatiya Janata Party,Om Birla,0.0,0.6133863925933838,79,22,54
248,who is said be the father of volleyball,William George Morgan,William G. Morgan,0.6666666666666666,0.47556257247924805,70,13,53
249,who has the most medals in this year's winter olympics,Norway,"To find out who has the most medals in this year's Winter Olympics, you need to check the official website or news sources for the most up-to-date information.",0.0,0.622208833694458,91,76,58
250,when was the internet introduced in the philippines,"on March 29, 1994",March 1994,0.6666666666666666,0.7639615535736084,73,20,53
251,who is the heroine of quit india movement,Aruna Asaf Ali,The heroine of the Quit India Movement was Aruna Asaf Ali.,0.5,0.48017001152038574,67,14,53
252,when can a med student be called doctor,Upon successful completion of medical school,After completing medical school and receiving their MD or DO degree.,0.23529411764705885,1.4383673667907715,149,51,53
253,who played piggy in lord of the flies,Hugh Edwards,Hugh Edwards,1.0,0.6032617092132568,79,26,54
254,when did disney's 101 dalmations come out,"January 25, 1961","January 25, 1961",1.0,0.7008645534515381,87,24,57
255,when did they stop putting cigarettes in rations,1975,1975,1.0,1.607090950012207,77,18,54
256,when did reese's peanut butter cups first come out,1928,1928,1.0,0.49469757080078125,74,23,56
257,who does christopher walken play in the jungle book,King Louie,King Louie,1.0,0.7136542797088623,85,39,56
258,what is the name of the island of haiti and dominican republic,Hispaniola,Hispaniola,1.0,0.47187280654907227,73,20,60
259,where have the mescalero apache settled in new mexico,Mescalero Apache Reservation,"Sacramento Mountains near Ruidoso, New Mexico",0.0,0.7065925598144531,92,28,56
260,where is the new texas rangers stadium being built,Arlington,"The new Texas Rangers stadium is being built in Arlington, Texas.",0.18181818181818182,0.438751220703125,68,26,55
261,where was mash 4077 supposed to be in korea,"Uijeongbu, South Korea",Fictional location in Korea,0.28571428571428575,0.7211225032806396,94,35,57
262,theme of the movie akeelah and the bee,overcoming obstacles despite difficult challenges along the way,Perseverance and self-belief.,0.0,0.8085610866546631,98,81,55
263,who has the most nba championships in nba history,Bill Russell,Bill Russell,1.0,0.513385534286499,79,20,56
264,when will ios 10 be released for ipad mini,"September 13, 2016","September 13, 2016",1.0,0.6313457489013672,82,88,55
265,when did north america arrive at the location it is in today,mid-Cretaceous period,It has been in its current location for millions of years.,0.0,0.8161139488220215,106,43,57
266,who said off with their heads in alice in wonderland,The Queen of Hearts,Queen of Hearts,1.0,0.5459306240081787,85,22,56
267,who devised the first test for detection of arsenic in 1775,Carl Wilhelm Scheele,The first test for detection of arsenic was devised by Swedish chemist Carl Wilhelm Scheele in 1775.,0.3157894736842105,0.6618337631225586,82,30,59
268,who plays the bad guy in looney tunes back in action,Steve Martin,Steve Martin,1.0,0.6495602130889893,82,24,57
269,when did dr seuss wrote his first book,1936,1937,0.0,0.6496310234069824,86,31,54
270,what is the average age to die in the uk,81.2,81 years,0.0,0.6901695728302002,92,101,55
271,when do we use the process of centrifugation,"to separate two miscible substances, but also to analyze the hydrodynamic properties of macromolecules",Centrifugation is used to separate substances based on their densities.,0.2608695652173913,1.4087388515472412,139,188,55
272,who sings the theme song for miami vice,Jan Hammer,Jan Hammer,1.0,0.5601310729980469,74,17,54
273,where is red dog mine located in alaska,68°04′19″N 162°52′34″W﻿ / ﻿68.071989°N 162.876044°W,"Red Dog Mine is located in Kotzebue, Alaska, in the northwest part of the state.",0.0,0.5776314735412598,75,45,54
274,where does the name iron maiden come from,iron maiden torture device,Medieval torture device,0.5714285714285715,0.8962960243225098,103,86,53
275,where is orange county choppers located in new york,"the town of Newburgh, located in Orange County, New York","Newburgh, NY",0.1818181818181818,0.5647740364074707,74,21,55
276,when did my girl by the temptations come out,"December 21, 1964","""My Girl"" by The Temptations was released on December 21, 1964.",0.4615384615384615,0.45598316192626953,74,29,55
277,when did the first winter olympic games take place,1924,1924,1.0,0.5393767356872559,79,23,56
278,when is the raiders first game in las vegas,2020,"September 21, 2020",0.5,0.5628061294555664,83,36,55
279,who is chief executive of marks and spencer,Stephen Joseph Rowe,Steve Rowe,0.4,0.4354593753814697,70,16,54
280,what race is aaron judge of the new york yankees,African-American,Mixed Race,0.0,0.7055537700653076,76,17,57
281,when did the secret service start guarding the president,After the 1901 assassination of President William McKinley,1901,0.25,0.5516493320465088,78,37,54
282,what percent of the english language is greek,5.32%,ANSWER,0.0,1.2223842144012451,132,58,54
283,who played alice in seven brides for seven brothers,Nancy Kilgas,Jane Powell,0.0,0.49990415573120117,72,20,54
284,when does the 2018 mn legislative session end,"January 7, 2019","May 20, 2018",0.0,0.5676116943359375,82,27,55
285,when did dallas cowboys go to the superbowl,1970,8 times,0.0,1.0059003829956055,124,123,56
286,when did the last episode of code black air,"July 18, 2018","July 18, 2018",1.0,0.602053165435791,80,26,54
287,who plays marnie in bring it on again,Bethany Joy Lenz,Sarah-Jane Potts,0.0,0.5779929161071777,80,23,55
288,when was the last time byu won utah,"November 28, 2009","September 9, 2009",0.3333333333333333,0.7806925773620605,95,25,55
289,who flew to close to the sun and his wings melted,Icarus,Icarus,1.0,0.6555440425872803,85,27,56
290,when was amen first used in the bible,Numbers 5:22,Numbers 5:22,1.0,0.6653940677642822,79,65,53
291,who sings don't get around much anymore,Duke Ellington,"Duke Ellington sang ""Don't Get Around Much Anymore"".",0.4,0.8359439373016357,111,26,53
292,when did the battle of fort sumter happen,"April 12–13, 1861","April 12, 1861",0.6666666666666666,0.557246208190918,80,23,54
293,tallest person in the world guinness world record,Robert Wadlow,Robert Wadlow - 8 feet 11.1 inches (272 cm),0.4,1.0861892700195312,111,61,55
294,at what output is marginal product of labour the highest,at the point of diminishing returns,One less than the output where the marginal product of labor starts to decrease,0.11764705882352941,1.3754639625549316,149,89,55
295,who sing the theme song for good times,Jim Gilstrap,Jim Gilstrap and Blinky Williams,0.5714285714285715,0.6119601726531982,82,22,53
296,what is area code 01446 in the uk,Barry,Barry,1.0,0.501776933670044,76,25,55
297,when is halley's comet coming around again,mid-2061,Halley's Comet is expected to return in the year 2061.,0.0,0.5275671482086182,69,26,54
298,is tomato a fruit or vegetable us supreme court,vegetable,No classification by the US Supreme Court. Tomato is botanically a fruit but is commonly considered a vegetable in culinary context.,0.10526315789473684,1.0708532333374023,129,92,54
299,who plays dean and sam dad in supernatural,Jeffrey Dean Morgan,"Jeffrey Dean Morgan plays Dean and Sam's dad, John Winchester, in Supernatural.",0.4,0.4561731815338135,71,25,53
300,the first railway line between karachi and kotri was constructed in,April 1858,1861,0.0,0.5708239078521729,82,38,58
301,when does jacob find out he's a werewolf,In the second book of the series (New Moon),New Moon,0.4444444444444445,0.6403608322143555,90,148,56
302,who is the creator of star vs the forces of evil,Daron Nefcy,Daron Nefcy,1.0,2.916060209274292,81,27,56
303,where does it always sunny in philadelphia take place,Philadelphia,"Philadelphia, Pennsylvania",0.6666666666666666,0.5348618030548096,74,22,55
304,who is the longest reigning wwe united states champion,Lex Luger,Lex Luger,1.0,0.7627191543579102,93,14,55
305,when did we start the pledge of allegiance,1942,1892,0.0,0.9685678482055664,104,39,53
306,total number of articles in indian constitution at present,448,470,0.0,0.4551398754119873,69,52,54
307,who teaches defense against the dark arts after snape,Amycus Carrow,Amycus Carrow,1.0,0.7391197681427002,90,63,55
308,who does the voice for the aflac duck,Gilbert Gottfried,The voice for the Aflac Duck is provided by comedian and actor Daniel McKeague.,0.0,0.48685121536254883,73,22,54
309,when was the last time celtics won nba championship,2008,2008,1.0,0.4977431297302246,76,16,57
310,when was the national world war ii memorial built,"April 29, 2004",2004,0.5,0.5585460662841797,76,25,54
311,who wrote the book of obadiah in the bible,Obadiah,The author of the book of Obadiah in the Bible is traditionally believed to be the prophet Obadiah.,0.13333333333333333,0.649256706237793,79,21,56
312,who plays janine's mom on house of payne,Anne-Marie Johnson,Robin Givens,0.0,0.5637273788452148,82,23,56
313,where was the lowest temperature ever recorded on earth,Soviet Vostok Station in Antarctica,"Vostok Station, Antarctica at -128.6°F (-89.2°C)",0.5454545454545454,1.1127243041992188,120,46,54
314,who wrote the strange case of dr jekyll and mr hyde,Robert Louis Stevenson,Robert Louis Stevenson,1.0,0.5723781585693359,83,25,58
315,a large collection of servers is called a(n),server farm or server cluster,data center,0.0,0.3381834030151367,63,8,55
316,when did the first rocket launched into space,1944,"October 3, 1942",0.0,0.6842002868652344,85,45,53
317,daniel bedingfield if you're not the one album,Gotta Get Thru This,"Daniel Bedingfield does not have an album called ""If You're Not the One."" His debut album, released in 2002, is titled ""Gotta Get Thru This.""",0.29629629629629634,0.6876485347747803,95,54,57
318,when did winning colors win the kentucky derby,1988,"May 7, 1988",0.5,0.655752420425415,81,17,55
319,when was the last time the la kings made the playoffs,2017–18,2018,0.0,0.5534238815307617,82,42,56
320,list three offices included in the executive office of the president,Office of Administration,"White House Chief of Staff, White House Press Secretary, White House Counsel",0.13333333333333333,0.7543826103210449,93,33,56
321,how many national parks are there in karnataka,five,5,0.0,0.4161112308502197,67,8,55
322,where was the french connection car chase filmed,"in Bensonhurst, Brooklyn roughly running under the BMT West End Line (currently the D train, then the B train) which runs on an elevated track above Stillwell Avenue, 86th Street and New Utrecht Avenue in Brooklyn, with the chase ending just north of the 62nd Street station.","The famous car chase scene in the movie ""The French Connection"" was filmed in Brooklyn, New York.",0.18181818181818182,0.4965672492980957,74,24,53
323,how many sports are there in the 2018 commonwealth games,19 Commonwealth sports,18,0.0,0.4296450614929199,74,29,58
324,queer eye for the straight guy catch phrase,American reality television series,"""Make betters happen!""",0.0,0.3783872127532959,60,43,54
325,who won britain's got talent 2012 winner,Ashleigh and Pudsey,The winner of Britain's Got Talent in 2012 was Ashleigh and Pudsey.,0.42857142857142855,0.5427415370941162,75,25,56
326,what three offices made up virginia's representative government,lieutenant governor and attorney general,"Governor, House of Burgesses, General Assembly",0.3636363636363636,0.7131009101867676,93,30,55
327,who plays the evil queen on once upon a time,Lana Maria Parrilla,Lana Parrilla,0.8,0.5524711608886719,77,21,55
328,what children's book was set in camp green lake texas,Holes,Holes,1.0,0.6205062866210938,83,26,56
329,who sings the song hey ho let's go,Ramones,Ramones,1.0,0.5379455089569092,76,25,54
330,when was harry potter first published in the us,1 September 1998,"September 1, 1998",1.0,0.921292781829834,89,33,56
331,when was oman given the official name sultanate of oman,9 August 1970,1970,0.5,0.5223422050476074,80,24,59
332,who sang backing vocals on you're so vain,Mick Jagger,Mick Jagger and Merry Clayton,0.5714285714285715,0.8690109252929688,86,40,54
333,what episode did jim die on ghost whisperer,"""Imaginary Friends and Enemies""","Season 4, Episode 23",0.0,0.6511757373809814,92,22,54
334,who plays becky on the us cellular commercial,Darien Sills-Evans,Megan Ferguson,0.0,0.5592634677886963,75,21,54
335,where does battle of the gods fit in,during the time skip in chapter 517 of the original manga,Between Dragon Ball Z and Dragon Ball Super,0.0,1.056433916091919,113,105,53
336,what is an example of a natural climate record/proxy,ice cores,An example of a natural climate record/proxy is tree rings.,0.0,0.410999059677124,69,13,56
337,where does the book of daniel take place,Babylon,Babylon,1.0,0.46897053718566895,69,15,54
338,who plays victoria in young and the restless,Amelia Heinle Luckinbill,Amelia Heinle,0.8,0.5407347679138184,76,22,54
339,who won the cfp national championship last year,Alabama,The University of Alabama won the CFP National Championship last year.,0.19999999999999998,0.4947693347930908,67,19,54
340,where was last song filmed on tybee island,on the island's beach and pier,"Tybee Island, Georgia",0.0,0.5032129287719727,74,20,54
341,who led the brewers in home runs in 1982,Gorman Thomas,Gorman Thomas,1.0,0.9551267623901367,109,23,56
342,who won season 3 rupaul's drag race all stars,Trixie Mattel,Trixie Mattel,1.0,0.6186857223510742,85,29,58
343,how far is the horsehead nebula from earth,approximately 1500 light years,"1,500 light years",0.8571428571428571,0.6029460430145264,80,23,55
344,who was the song i'll be missing you about,"Christopher ""The Notorious B.I.G."" Wallace","The song ""I'll Be Missing You"" by Puff Daddy (now known as Diddy) featuring Faith Evans and 112 is about The Notorious B.I.G., who was murdered in 1997.",0.13333333333333336,0.7958192825317383,98,45,55
345,who played sunshine in the movie harlem nights,Rochon,Mariah Carey,0.0,0.4844396114349365,73,22,54
346,where do the chicago white sox play spring training,Camelback Ranch–Glendale,"Camelback Ranch in Glendale, Arizona",0.28571428571428575,0.5967707633972168,86,31,55
347,where does the last name haugen come from,the old Norse word haugr,Norway,0.0,0.8810863494873047,104,60,54
348,when was the last time north korea fired a missile,September 15,"March 24, 2022",0.0,0.5700371265411377,83,28,56
349,who played professor wilder on dawson's creek,"Kenneth Joseph ""Ken"" Marino",Michael Pitt,0.0,0.5532493591308594,72,17,56
350,who sang can't get enough of your love baby,Barry White,Barry White,1.0,0.5603225231170654,80,25,55
351,who is nana saheb in bajirao mastani movie,Ayush Tandon,Character in Bajirao Mastani.,0.0,1.087815523147583,112,97,59
352,what is the color of hyperlink in html,blue,The default color of a hyperlink in HTML is blue.,0.2222222222222222,0.46370625495910645,64,25,53
353,what is the control unit function in the cpu,"tells the computer's memory, arithmetic/logic unit and input and output devices how to respond to the instructions that have been sent to the processor",Manages the operations of the CPU and controls the flow of data within the processor.,0.125,1.149355411529541,134,76,54
354,who is the managing director of hdfc bank,Aditya Puri,"I'm sorry, but I am just a computer program and my information may be outdated. I recommend checking the most recent sources to get the accurate information.",0.0,0.6348459720611572,85,26,54
355,how old do you have to be to run for the president of the united states,thirty-five Years,35 years old,0.4,0.5783534049987793,86,19,61
356,when did israel adopt the star of david,"October 28, 1948",1949,0.0,0.49311399459838867,74,53,54
357,the idea that the moons development began when a large object collided with earth is called the,"The giant-impact hypothesis, sometimes called the Big Splash, or the Theia Impact",Giant Impact Hypothesis,0.3333333333333333,0.6750190258026123,94,31,62
358,where are the ascii characters found in the utf-8 code points,The first 128 characters,UTF-8 code points include ASCII characters within the range of 0 to 127.,0.13333333333333333,1.0613222122192383,135,130,58
359,is an encoding for english alphanumeric characters as 7-bit numbers,ASCII,No,0.0,0.9459261894226074,107,19,57
360,who played lucky on king of the hill,Tom Petty,"Lucky was played by actor Tom Petty on the TV show ""King of the Hill.""",0.2666666666666667,0.4529697895050049,71,18,53
361,when did they start the draft for the vietnam war,"December 1, 1969",December 1969,0.8,0.959984540939331,107,20,56
362,who plays the mother in a monster calls,Felicity Jones,Sigourney Weaver,0.0,0.469890832901001,71,16,53
363,when does the 16 days of activism campaign start,25 November,November 25th,0.5,0.8361213207244873,101,46,55
364,when did bud lose his leg in jag,2002,"Bud lost his leg in Season 10, Episode 22 of ""JAG.""",0.0,0.4803133010864258,71,24,53
365,who does mary camden marry in 7th heaven,Carlos Rivera,Carlos Rivera,1.0,0.619779109954834,75,16,56
366,who wrote the music for dances with wolves,John Barry Prendergast,John Barry,0.8,0.5184712409973145,73,20,53
367,who did the donkey talk to in the bible,Balaam,Balaam,1.0,1.7003099918365479,161,14,55
368,what movie has the song here comes the sun,Sgt. Pepper's Lonely Hearts Club Band,The Parent Trap (1998),0.0,0.7089531421661377,89,32,54
369,when did the song colt 45 come out,"September 6, 2001",2012,0.0,0.8444836139678955,79,24,55
370,what is the main train station in milan,Milan Central,Milano Centrale,0.0,0.5102829933166504,71,17,53
371,who handles the money in the us government,Department of the Treasury,The United States Department of Treasury handles the money in the US government.,0.4615384615384615,0.47930073738098145,67,13,53
372,when did the center of the roman empire moved from rome to constantinople,11 May 330 AD,330 AD,0.6666666666666666,0.7242779731750488,105,32,61
373,what is the day of the dead festival in mexico,"a Mexican holiday celebrated throughout Mexico, in particular the Central and South regions, and by people of Mexican ancestry living in other places, especially the United States",Traditional Mexican celebration to remember and honor deceased loved ones on November 1st and 2nd is known as Day of the Dead (Día de los Muertos).,0.16326530612244897,1.6233601570129395,160,113,55
374,will a xbox 360 game work in a xbox one,"The Xbox One gaming console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360.",No,0.0,0.4470326900482178,73,17,56
375,where did they film the first twilight movie,"primarily in Portland, Oregon",Oregon and Washington,0.28571428571428575,0.45815277099609375,70,38,53
376,the evil queen's name in snow white,Queen Grimhilde,Queen Grimhilde,1.0,0.6206793785095215,74,21,53
377,who was the ruler of india when east india company was set up,Queen Elizabeth I,Jahangir,0.0,0.6038286685943604,82,24,58
378,who is considered to be the first pope,St Peter,The Apostle Peter is traditionally considered to be the first pope.,0.1818181818181818,0.471294641494751,65,15,53
379,where does the red river begin and end,"Harmon County, Oklahoma","Texas-Oklahoma border region to Louisiana, Gulf of Mexico",0.0,1.0943779945373535,110,36,53
380,when did sachin tendulkar win the world cup,2011,Sachin Tendulkar won the ICC Cricket World Cup in 2011.,0.19999999999999998,0.5043683052062988,74,22,56
381,when did beverly hills cop 2 come out,1987,"May 20, 1987",0.5,0.567267656326294,84,29,56
382,which leader halted the muslim invasion of western europe at the battle of tours,Charles Martel,Charles Martel,1.0,0.639899730682373,91,28,59
383,what is the largest state in america by size,Alaska,Alaska,1.0,0.5052287578582764,72,11,54
384,actor who plays jack in will and grace,Sean Patrick Hayes, Sean Hayes ,0.8,0.57206130027771,73,17,53
385,who was the first person to die in romeo and juliet,Mercutio,"The first person to die in ""Romeo and Juliet"" is Mercutio.",0.18181818181818182,0.48205089569091797,77,20,59
386,who does chris griffin's voice on family guy,Seth Green,Seth Green,1.0,0.5114626884460449,75,17,56
387,how many republicans are in the senate in 2018,51,51,1.0,0.535550594329834,76,49,57
388,who did cleveland play in the finals last year,Golden State Warriors,Golden State Warriors,1.0,0.5545151233673096,76,21,55
389,what is the joint commission and what do they do,"a United States-based nonprofit tax-exempt 501(c) organization[1] that accredits more than 21,000 US health care organizations and programs",Overseeing healthcare quality and safety through accreditation and certification processes.,0.07407407407407408,1.0921738147735596,131,72,55
390,how many athletes does great britain have in the 2018 olympics,58,59 athletes,0.0,0.4400334358215332,80,20,61
391,who got the highest paid contract in the nba,Stephen Curry,Stephen Curry,1.0,0.6464705467224121,86,24,55
392,the south african institute of tax practitioners was constituted as,a Not for Profit professional body,A professional body for tax practitioners in South Africa.,0.4615384615384615,1.9223825931549072,197,35,55
393,which president was the president of columbia university,Dwight D. Eisenhower,Dwight D. Eisenhower,1.0,0.7609806060791016,100,24,54
394,who played spur in man from snowy river,Kirk Douglas,Kirk Douglas,1.0,0.555307149887085,78,22,53
395,where is xanthophyll found in a plant's cell,leaves,chloroplasts,0.0,0.627971887588501,79,31,57
396,who pioneered the little black dress or lbd back in 1926,Coco Chanel,Coco Chanel,1.0,0.5985450744628906,83,17,59
397,who were the first to start a company to trade with india,the Portuguese Estado da Índia,British East India Company,0.0,0.559828519821167,79,31,57
398,pay scale of section officer in central secretariat,Junior Time Scale,Rs. 47600 - Rs. 151100,0.0,1.0649349689483643,117,95,54
399,who is the actor that plays jax in sons of anarchy,Charles Matthew Hunnam,Charlie Hunnam,0.4,0.5501275062561035,80,24,58
400,who is the yankees all-time leader in pitching wins,Roger Clemens,Whitey Ford is the Yankees' all-time leader in pitching wins with 236.,0.0,0.8092317581176758,96,23,56
401,where did the 2010 world cup take place,South Africa,South Africa,1.0,0.5020945072174072,73,18,55
402,who plays the character dog in game of thrones,Rory McCann,Rory McCann,1.0,0.6074860095977783,78,23,55
403,the president of the united states is a member of what branch of government,the executive branch of the federal government,executive branch,0.5714285714285715,0.631690502166748,81,21,59
404,who sings the song ain't no stopping us now,McFadden & Whitehead,McFadden & Whitehead,1.0,0.5749187469482422,85,31,55
405,who drove the number 33 car in nascar,"Harold Phil Gant[1] (born January 10, 1940), better known as ""Handsome Harry""",Various drivers,0.0,0.8755924701690674,108,49,55
406,what kind of boat is used in the everglades,Airboats,Airboats are commonly used in the Everglades due to their ability to navigate through shallow waters and the marshy terrain.,0.10526315789473684,0.5924108028411865,81,28,56
407,why is rifling present in the bore of the barrel,for the purpose of exerting torque and thus imparting a spin to a projectile around its longitudinal axis during shooting,To stabilize the projectile in flight.,0.1818181818181818,0.766005277633667,104,52,56
408,where do the amino acids come from in protein synthesis,tRNA molecules,DIET OR BREAKDOWN OF PROTEINS,0.0,0.6885557174682617,86,27,55
409,who replaced ringo starr on thomas the tank engine,Michael Angelis,George Carlin,0.0,0.5797770023345947,79,22,57
410,who was the first president born a citizen of the united states,Martin Van Buren,Martin Van Buren,1.0,0.7581250667572021,85,23,57
411,who sings the song reunited and it feels so good,Peaches & Herb,Peaches & Herb,1.0,0.4953279495239258,78,23,55
412,where do the st louis cardinals do spring training,Roger Dean Stadium,"Jupiter, Florida",0.0,0.5696516036987305,80,21,55
413,when was the last time the mavericks made the playoffs,2015–16,2021,0.0,0.6270136833190918,81,28,57
414,when did the age of majority change from 21 to 18 in the uk,1970,1970,1.0,0.5465342998504639,85,32,61
415,who plays taylor on bold and the beautiful,Hunter Tylo,Courtney Hope,0.0,0.5637404918670654,82,24,54
416,who played phil in phil of the future,Raviv Ullman,Ricky Ullman,0.5,0.6047303676605225,85,28,53
417,what is the clean up hitter in baseball,fourth player in the batting order,Fourth batter in the lineup.,0.4444444444444445,0.9462995529174805,109,35,53
418,what is the song anything you can do from,Annie Get Your Gun,Annie Get Your Gun,1.0,0.5608525276184082,81,27,54
419,what is the most popular car in russia,the classic Lada Riva,Lada Granta,0.4,0.5089163780212402,74,13,54
420,what was mrs howell's first name on gilligan's island,Lovey,Lovey,1.0,0.5162293910980225,79,20,60
421,who plays ruby on anne with an e,Kyla Matthews,Dalila Bela,0.0,0.5100436210632324,75,19,53
422,how many points did robert parish score in his career,"23,334","Robert Parish scored 23,334 points in his career.",0.2222222222222222,0.8714778423309326,102,85,55
423,where is folic acid absorbed in the body,intestine,Small intestine,0.6666666666666666,0.7006969451904297,86,30,54
424,why did they kill off fran on mama's family,"Rue McClanahan (Aunt Fran) and Betty White (Ellen Jackson) had both gone on to star in the NBC sitcom The Golden Girls, rendering them unavailable to return",Actress Rue McClanahan left the show to focus on other projects.,0.22857142857142856,0.8046019077301025,102,81,55
425,what is the website for the united states postal service,www.usps.com,www.usps.com,1.0,0.8220517635345459,96,20,55
426,who owns the rio casino in las vegas,Caesars Entertainment Corporation,The Rio Casino in Las Vegas is owned by Caesars Entertainment.,0.30769230769230765,0.4620058536529541,67,27,53
427,who has scored the most goals in the world cup final,Geoff Hurst,Pelé,0.0,0.5981900691986084,83,58,56
428,what was the name of the last planet of the apes movie,War for the Planet of the Apes,"The last movie in the original Planet of the Apes series is ""Battle for the Planet of the Apes.""",0.4210526315789473,0.5576341152191162,81,23,58
429,the condemnation of private property for public use is allowed under the state's right of,Eminent domain,eminent domain,1.0,0.404421329498291,70,9,61
430,how long did it take pioneers on the oregon trail,about 160 days in 1849 to 140 days 10 years later,5 to 6 months,0.13333333333333333,1.3841466903686523,154,43,56
431,what is a levite according to the bible,a Jewish male whose descent is traced by tradition to Levi,A Levite is a member of the tribe of Levi designated for sacred duties in the Tabernacle and Temple worship.,0.15384615384615385,1.655813217163086,158,81,54
432,how much is a table spoon in ounces,0.50 US fl oz,0.5 ounces,0.0,0.47696781158447266,71,93,53
433,what is the wimbledon runner up prize money,"£1,125,000","£1,125,000",1.0,0.6466538906097412,81,27,54
434,who stars in the man in the high castle,Alexa Davalos,"Alexa Davalos, Luke Kleintank, Rufus Sewell, Joel de la Fuente",0.33333333333333337,0.9792029857635498,113,71,54
435,when was the lion the witch and the wardrobe first published,16 October 1950,"October 16, 1950",1.0,0.6181669235229492,93,31,56
436,this refers to an old ritual of formalizing an engagement to marry,Betrothal (also called espousal),ENGAGEMENT CEREMONY,0.0,2.0254738330841064,162,92,58
437,how many years is the term for a member of the house of representatives,two-year terms,2 years,0.0,0.5051653385162354,79,20,59
