,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
215,bible verse if your hand causes you sin cut off,Matthew 5:30,Matthew 5:30,1.0,1.1784288883209229,118,196,168
216,when did the first slender game come out,2012,June 2012,0.6666666666666666,0.6485681533813477,82,100,159
217,when do the red sox play sweet caroline,in the middle of the eighth inning,Middle of the 8th inning,0.6666666666666665,0.7072262763977051,88,93,165
218,who plays the black knight in monty python,John Cleese,John Cleese,1.0,0.6064355373382568,79,75,162
219,secreted by cells in the walls of the hearts atria,Atrial natriuretic peptide (ANP),ANP,0.4,0.6323814392089844,90,42,171
220,which nba player has scored the most points,Kareem Abdul-Jabbar,Kareem Abdul-Jabbar,1.0,0.6204819679260254,87,102,162
221,who did the soviet union support in china civil war,the CCP,CPC led by Mao Zedong,0.0,0.7085075378417969,92,146,171
222,when was the last time a total eclipse happened,"August 21, 2017","December 4, 2021",0.0,0.5837917327880859,78,75,162
223,who played the scare crow in wizard of oz,Raymond Wallace Bolger,Ray Bolger,0.4,0.5258119106292725,73,61,162
224,where is the femur located on the human body,proximal (closest to the hip joint) bone of the leg,In the thigh region of the human body.,0.14285714285714288,0.7922868728637695,99,79,165
225,who said truth justice and the american way,the comic-book character Superman,"The phrase ""Truth, justice, and the American way"" is commonly associated with Superman, a fictional superhero.",0.125,0.5544743537902832,75,127,159
226,who won the first stage of the 2018 tour de france,Fernando Gaviria of Quick-Step Floors,Fernando Gaviria,0.5714285714285715,0.7491388320922852,89,91,174
227,where is kuala lumpur located on a map,3°8′N 101°41′E﻿ / ﻿3.133°N 101.683°E,"Located in Malaysia at approximately 3.1390° N, 101.6869° E",0.0,1.090919017791748,127,97,165
228,when did falcon first appear in the mcu,in the 2014 film Captain America: The Winter Soldier,2014,0.25,0.8430521488189697,97,105,165
229,when did the battle of bannockburn take place,24 June 1314,"June 23-24, 1314",0.6666666666666666,0.6496846675872803,87,89,168
230,who does danny end up with in just go with it,Katherine,Palmer,0.0,0.6015686988830566,82,82,171
231,who played tj on head of the class,Rain Pryor,Andrew Lawrence,0.0,0.5146527290344238,71,56,159
232,what is free trade area of the americas,agreement to eliminate or reduce the trade barriers,"FTAA was a proposed free trade agreement among the countries in the Americas, which was never fully implemented.",0.18181818181818182,1.2278411388397217,136,211,162
233,who was the first to suggest an atom existed,the ancient Greek philosophers Leucippus and his pupil Democritus,Democritus,0.2222222222222222,0.905203104019165,108,141,162
234,what percentage of the us population is east of the mississippi,58.28%,Approximately 60-65%,0.0,1.1185920238494873,118,329,171
235,who is gertrude bell queen of the desert,"an English writer, traveller, political officer, administrator, and archaeologist","Gertrude Bell was a British explorer and archaeologist known as the ""Queen of the Desert"".",0.2,1.2855403423309326,142,242,165
236,what is the name given to the rows in the periodic table,periods,periods,1.0,0.4112718105316162,72,50,171
237,who is the current director of the national park service,"Mike Reynolds, Acting Director",Charles F. Sams III,0.0,0.5491738319396973,80,77,165
238,who was the first person who discovered gravitational pull,Aryabhata,Sir Isaac Newton,0.0,0.6779675483703613,84,204,162
239,can't help falling in love who wrote it,Hugo Peretti,"The song ""Can't Help Falling in Love"" was written by Hugo Peretti, Luigi Creatore, and George David Weiss.",0.21052631578947367,0.636969804763794,80,76,162
240,where is finland located on a map of europe,Northern Europe,Finland is situated in the northern part of Europe.,0.4,0.8926687240600586,105,137,165
241,who wrote the i had a dream speech,Martin Luther King Jr.,Martin Luther King Jr.,1.0,0.5406830310821533,76,84,159
242,who is the highest paid player in all of sports,Cristiano Ronaldo,Conor McGregor,0.0,0.6239800453186035,83,62,165
243,who won the battle of charleston in the revolutionary war,the British,British forces won the Battle of Charleston.,0.2857142857142857,0.7425165176391602,93,92,168
244,which of the following are components of the pns,nerves and ganglia outside the brain and spinal cord,"cranial nerves, spinal nerves, ganglia, sensory receptors",0.39999999999999997,1.0195567607879639,97,180,165
245,who wrote the song come thou fount of every blessing,18th century pastor and hymnist Robert Robinson,Robert Robinson,0.4444444444444445,0.661036491394043,83,72,168
246,a series of unfortunate events season 1 episode 2,The Bad Beginning: Part Two,Watch to find out more!,0.0,1.325498342514038,130,226,168
247,who is the present speaker in lok sabha,Sumitra Mahajan of the Bharatiya Janata Party,The current Speaker of the Lok Sabha is Om Birla.,0.14285714285714288,0.5667295455932617,67,71,162
248,who is said be the father of volleyball,William George Morgan,William G. Morgan,0.6666666666666666,0.5131311416625977,70,42,159
249,who has the most medals in this year's winter olympics,Norway,"I'm sorry, but I am unable to provide real-time data. You can check the official Winter Olympics website or other reliable sources for the most up-to-date information on the total medal count.",0.0,0.9024782180786133,97,214,174
250,when was the internet introduced in the philippines,"on March 29, 1994",1994,0.4,0.9694321155548096,111,87,159
251,who is the heroine of quit india movement,Aruna Asaf Ali,The heroine of the Quit India Movement is Aruna Asaf Ali.,0.5,0.44530773162841797,67,51,159
252,when can a med student be called doctor,Upon successful completion of medical school,After completing medical school and earning their MD or DO degree.,0.23529411764705885,0.7390789985656738,89,218,159
253,who played piggy in lord of the flies,Hugh Edwards,"Piggy in the 1963 film adaptation of ""Lord of the Flies"" was played by Hugh Edwards. ",0.25,1.9194557666778564,79,93,162
254,when did disney's 101 dalmations come out,"January 25, 1961","January 25, 1961",1.0,0.6417944431304932,86,77,171
255,when did they stop putting cigarettes in rations,1975,1975,1.0,0.6116008758544922,74,202,162
256,when did reese's peanut butter cups first come out,1928,1928,1.0,0.5654199123382568,78,51,168
257,who does christopher walken play in the jungle book,King Louie,King Louie,1.0,0.920158863067627,100,86,168
258,what is the name of the island of haiti and dominican republic,Hispaniola,Hispaniola,1.0,0.41863441467285156,73,48,180
259,where have the mescalero apache settled in new mexico,Mescalero Apache Reservation,"Mescalero Apache Reservation, New Mexico",0.7499999999999999,0.6868901252746582,87,115,168
260,where is the new texas rangers stadium being built,Arlington,"Arlington, Texas",0.6666666666666666,0.7597177028656006,91,72,165
261,where was mash 4077 supposed to be in korea,"Uijeongbu, South Korea",South Korea,0.8,0.9413495063781738,96,139,171
262,theme of the movie akeelah and the bee,overcoming obstacles despite difficult challenges along the way,Perseverance and self-belief,0.0,1.1230731010437012,113,153,165
263,who has the most nba championships in nba history,Bill Russell,Boston Celtics,0.0,0.6193270683288574,80,68,168
264,when will ios 10 be released for ipad mini,"September 13, 2016","September 13, 2016",1.0,0.8071355819702148,97,152,165
265,when did north america arrive at the location it is in today,mid-Cretaceous period,Through the process of plate tectonics over millions of years.,0.0,0.815281867980957,109,153,171
266,who said off with their heads in alice in wonderland,The Queen of Hearts,Queen of Hearts,1.0,0.5512924194335938,77,66,168
267,who devised the first test for detection of arsenic in 1775,Carl Wilhelm Scheele,The first test for detection of arsenic was devised by Swedish chemist Carl Wilhelm Scheele in 1775.,0.3157894736842105,0.549490213394165,82,71,177
268,who plays the bad guy in looney tunes back in action,Steve Martin,Steve Martin,1.0,0.6329638957977295,86,83,171
269,when did dr seuss wrote his first book,1936,1937,0.0,0.6381523609161377,86,98,162
270,what is the average age to die in the uk,81.2,This information is constantly changing and requires up-to-date data.,0.0,1.3594458103179932,129,203,165
271,when do we use the process of centrifugation,"to separate two miscible substances, but also to analyze the hydrodynamic properties of macromolecules",when needed to separate components of a mixture based on their densities,0.24999999999999994,2.1230239868164062,146,323,165
272,who sings the theme song for miami vice,Jan Hammer,Jan Hammer,1.0,0.5184786319732666,71,55,162
273,where is red dog mine located in alaska,68°04′19″N 162°52′34″W﻿ / ﻿68.071989°N 162.876044°W,"Red Dog Mine is located in northwest Alaska, near Kotzebue in the DeLong Mountains.",0.0,0.5157203674316406,74,75,162
274,where does the name iron maiden come from,iron maiden torture device,Historical torture device,0.5714285714285715,0.9446702003479004,101,118,159
275,where is orange county choppers located in new york,"the town of Newburgh, located in Orange County, New York","Newburgh, NY",0.1818181818181818,4.298886060714722,74,56,165
276,when did my girl by the temptations come out,"December 21, 1964","""My Girl"" by The Temptations was released on December 21, 1964.",0.4615384615384615,0.4734363555908203,74,73,165
277,when did the first winter olympic games take place,1924,1924,1.0,0.5211033821105957,79,63,168
278,when is the raiders first game in las vegas,2020,"September 21, 2020",0.5,1.120635986328125,106,116,165
279,who is chief executive of marks and spencer,Stephen Joseph Rowe,Steve Rowe,0.4,0.4749593734741211,71,46,162
280,what race is aaron judge of the new york yankees,African-American,Biracial - African American and Caucasian,0.0,0.5749704837799072,81,46,171
281,when did the secret service start guarding the president,After the 1901 assassination of President William McKinley,The Secret Service began protecting the President in 1901 after the assassination of President William McKinley.,0.7000000000000001,0.5377364158630371,74,92,162
282,what percent of the english language is greek,5.32%,5%,0.0,1.1766140460968018,111,324,162
283,who played alice in seven brides for seven brothers,Nancy Kilgas,Jane Powell,0.0,0.5078980922698975,74,58,162
284,when does the 2018 mn legislative session end,"January 7, 2019","May 20, 2018",0.0,0.6014940738677979,82,78,165
285,when did dallas cowboys go to the superbowl,1970,8 times,0.0,1.0208015441894531,116,223,168
286,when did the last episode of code black air,"July 18, 2018","July 18, 2018",1.0,0.7273464202880859,80,78,162
287,who plays marnie in bring it on again,Bethany Joy Lenz,Bree Turner,0.0,0.5010490417480469,74,60,165
288,when was the last time byu won utah,"November 28, 2009","BYU last defeated Utah in football on September 11, 2009.",0.15384615384615383,0.4878659248352051,71,149,165
289,who flew to close to the sun and his wings melted,Icarus,Icarus,1.0,0.7527551651000977,84,226,168
290,when was amen first used in the bible,Numbers 5:22,1400-1300 BC,0.0,0.9153125286102295,102,123,159
291,who sings don't get around much anymore,Duke Ellington,"""Don't Get Around Much Anymore"" is a jazz song originally composed by Duke Ellington, with lyrics by Bob Russell. The song has been recorded by various artists over the years, including Nat King Cole, Ella Fitzgerald, and Sammy Davis Jr. 

To find out a specific version of the song you're looking for, please provide more context.",0.07547169811320754,1.1284115314483643,124,186,159
292,when did the battle of fort sumter happen,"April 12–13, 1861","April 12-13, 1861",0.6666666666666666,0.6514482498168945,84,87,162
293,tallest person in the world guinness world record,Robert Wadlow,"Sultan Kösen, 8 feet 2.8 inches (251 cm) tall",0.0,0.955951452255249,118,173,165
294,at what output is marginal product of labour the highest,at the point of diminishing returns,The highest point for the marginal product of labor is where the total product of labor reaches its maximum value.,0.1818181818181818,2.2070746421813965,180,474,165
295,who sing the theme song for good times,Jim Gilstrap,Jim Gilstrap and Blinky Williams,0.5714285714285715,0.5835146903991699,82,72,159
296,what is area code 01446 in the uk,Barry,"Barry, South Glamorgan, Wales",0.4,0.7123663425445557,85,77,165
297,when is halley's comet coming around again,mid-2061,Halley's Comet will next be visible from Earth in 2061.,0.0,0.4565112590789795,69,83,162
298,is tomato a fruit or vegetable us supreme court,vegetable,Tomatoes are legally considered vegetables according to the United States Supreme Court.,0.0,2.0908830165863037,180,349,162
299,who plays dean and sam dad in supernatural,Jeffrey Dean Morgan,Jeffrey Dean Morgan,1.0,0.6376886367797852,81,80,159
300,the first railway line between karachi and kotri was constructed in,April 1858,1861,0.0,0.6427867412567139,82,81,174
301,when does jacob find out he's a werewolf,In the second book of the series (New Moon),New Moon,0.4444444444444445,0.616762638092041,83,115,168
302,who is the creator of star vs the forces of evil,Daron Nefcy,Daron Nefcy,1.0,0.48282408714294434,69,78,168
303,where does it always sunny in philadelphia take place,Philadelphia,"Philadelphia, Pennsylvania",0.6666666666666666,0.43608880043029785,65,60,165
304,who is the longest reigning wwe united states champion,Lex Luger,Lex Luger,1.0,0.715986967086792,100,111,165
305,when did we start the pledge of allegiance,1942,1942,1.0,0.9962053298950195,111,220,159
306,total number of articles in indian constitution at present,448,395 articles,0.0,0.49625229835510254,72,47,162
307,who teaches defense against the dark arts after snape,Amycus Carrow,Amycus Carrow,1.0,0.7618167400360107,95,110,165
308,who does the voice for the aflac duck,Gilbert Gottfried,Daniel McKeague,0.0,0.5276153087615967,76,71,162
309,when was the last time celtics won nba championship,2008,The last time the Boston Celtics won the NBA championship was in 2008.,0.18181818181818182,0.48949265480041504,73,52,171
310,when was the national world war ii memorial built,"April 29, 2004",2004,0.5,0.7489783763885498,88,81,162
311,who wrote the book of obadiah in the bible,Obadiah,Obadiah,1.0,0.5511319637298584,80,107,168
312,who plays janine's mom on house of payne,Anne-Marie Johnson,Robinne Lee,0.0,0.5939276218414307,81,79,168
313,where was the lowest temperature ever recorded on earth,Soviet Vostok Station in Antarctica,Vostok Station in Antarctica,0.888888888888889,0.9270801544189453,105,143,162
314,who wrote the strange case of dr jekyll and mr hyde,Robert Louis Stevenson,Robert Louis Stevenson,1.0,0.6292679309844971,83,73,174
315,a large collection of servers is called a(n),server farm or server cluster,data center,0.0,0.31414270401000977,57,21,165
316,when did the first rocket launched into space,1944,"October 3, 1942",0.0,0.6200366020202637,83,148,159
317,daniel bedingfield if you're not the one album,Gotta Get Thru This,"Daniel Bedingfield released his debut album ""Gotta Get Thru This"" in 2002, which features the hit song ""If You're Not the One."" However, ""If You're Not the One"" is not the title of the album.",0.23529411764705882,0.885838508605957,109,179,171
318,when did winning colors win the kentucky derby,1988,"May 7, 1988",0.5,0.6095666885375977,81,68,165
319,when was the last time the la kings made the playoffs,2017–18,2019-2020 season,0.0,1.3468725681304932,136,86,168
320,list three offices included in the executive office of the president,Office of Administration,"White House Chief of Staff, White House Press Secretary, White House Counsel",0.13333333333333333,0.712794303894043,93,101,168
321,how many national parks are there in karnataka,five,1,0.0,0.5643641948699951,75,135,165
322,where was the french connection car chase filmed,"in Bensonhurst, Brooklyn roughly running under the BMT West End Line (currently the D train, then the B train) which runs on an elevated track above Stillwell Avenue, 86th Street and New Utrecht Avenue in Brooklyn, with the chase ending just north of the 62nd Street station.","Brooklyn, New York City",0.08888888888888888,0.5670211315155029,76,64,159
323,how many sports are there in the 2018 commonwealth games,19 Commonwealth sports,18,0.0,0.497234582901001,74,50,174
324,queer eye for the straight guy catch phrase,American reality television series,"Fab Five, to the rescue!",0.0,0.9464397430419922,97,89,162
325,who won britain's got talent 2012 winner,Ashleigh and Pudsey,The winner of Britain's Got Talent in 2012 was Ashleigh and Pudsey.,0.42857142857142855,0.5219740867614746,75,83,168
326,what three offices made up virginia's representative government,lieutenant governor and attorney general,"Governor, Council, House of Burgesses",0.20000000000000004,0.8239295482635498,91,110,165
327,who plays the evil queen on once upon a time,Lana Maria Parrilla,Lana Parrilla,0.8,0.6003811359405518,79,66,165
328,what children's book was set in camp green lake texas,Holes,Holes,1.0,1.2975208759307861,134,78,168
329,who sings the song hey ho let's go,Ramones,The Ramones,1.0,0.6372411251068115,78,86,162
330,when was harry potter first published in the us,1 September 1998,"September 1, 1998",1.0,0.7076771259307861,89,99,168
331,when was oman given the official name sultanate of oman,9 August 1970,18th November 1971,0.0,0.6429808139801025,91,113,177
332,who sang backing vocals on you're so vain,Mick Jagger,Mick Jagger and James Taylor,0.5714285714285715,0.8566584587097168,98,79,162
333,what episode did jim die on ghost whisperer,"""Imaginary Friends and Enemies""","Season 4, Episode 23",0.0,0.6562387943267822,80,105,162
334,who plays becky on the us cellular commercial,Darien Sills-Evans,Hannah Brunner,0.0,0.5670905113220215,75,62,162
335,where does battle of the gods fit in,during the time skip in chapter 517 of the original manga,"During Dragon Ball Z series, after Majin Buu Saga but before Dragon Ball Super.",0.08695652173913043,1.074277639389038,121,243,159
336,what is an example of a natural climate record/proxy,ice cores,An example of a natural climate record/proxy is tree rings.,0.0,0.41374659538269043,69,53,168
337,where does the book of daniel take place,Babylon,Babylon,1.0,0.6072816848754883,78,136,162
338,who plays victoria in young and the restless,Amelia Heinle Luckinbill,"Currently, the character of Victoria Newman in ""The Young and the Restless"" is played by Amelia Heinle.",0.23529411764705882,0.6310687065124512,77,67,162
339,who won the cfp national championship last year,Alabama,The Alabama Crimson Tide won the CFP National Championship last year.,0.19999999999999998,0.44590067863464355,67,51,162
340,where was last song filmed on tybee island,on the island's beach and pier,"The last song was filmed on Tybee Island, Georgia.",0.15384615384615385,0.4205760955810547,66,44,162
341,who led the brewers in home runs in 1982,Gorman Thomas,Ben Oglivie,0.0,0.7146270275115967,95,80,168
342,who won season 3 rupaul's drag race all stars,Trixie Mattel,Trixie Mattel,1.0,0.6089577674865723,86,87,174
343,how far is the horsehead nebula from earth,approximately 1500 light years,"1,500 light-years",0.3333333333333333,0.6081361770629883,79,76,165
344,who was the song i'll be missing you about,"Christopher ""The Notorious B.I.G."" Wallace","The song ""I'll Be Missing You"" by Puff Daddy (P. Diddy) was about The Notorious B.I.G. (Christopher Wallace), who was killed in 1997.",0.32,0.7642667293548584,95,151,165
345,who played sunshine in the movie harlem nights,Rochon,Lela Rochon,0.6666666666666666,0.662433385848999,80,80,162
346,where do the chicago white sox play spring training,Camelback Ranch–Glendale,"Camelback Ranch in Glendale, Arizona",0.28571428571428575,0.6296837329864502,84,85,165
347,where does the last name haugen come from,the old Norse word haugr,Norwegian origin,0.0,0.8834092617034912,106,185,162
348,when was the last time north korea fired a missile,September 15,"March 24, 2022",0.0,0.6352055072784424,84,88,168
349,who played professor wilder on dawson's creek,"Kenneth Joseph ""Ken"" Marino",Oliver Hudson,0.0,0.49169158935546875,74,69,168
350,who sang can't get enough of your love baby,Barry White,"Barry White sang ""Can't Get Enough of Your Love, Babe.""",0.33333333333333337,0.45873546600341797,70,75,165
351,who is nana saheb in bajirao mastani movie,Ayush Tandon,"Nana Saheb is not a character in the movie ""Bajirao Mastani"".",0.0,1.6015961170196533,151,185,177
352,what is the color of hyperlink in html,blue,The default color of hyperlinks in HTML is blue.,0.2222222222222222,0.46573615074157715,64,88,159
353,what is the control unit function in the cpu,"tells the computer's memory, arithmetic/logic unit and input and output devices how to respond to the instructions that have been sent to the processor",Manages and coordinates the operation of all the other units in the CPU.,0.06451612903225806,1.038832426071167,116,210,162
354,who is the managing director of hdfc bank,Aditya Puri,"I'm sorry, but I cannot provide real-time information on specific individuals holding positions in organizations. For the most current and accurate information, I recommend checking the official website of HDFC Bank or financial news sources.",0.0,0.7881143093109131,96,83,162
355,how old do you have to be to run for the president of the united states,thirty-five Years,35 years old,0.4,0.5546126365661621,85,73,183
356,when did israel adopt the star of david,"October 28, 1948",1948,0.5,0.5837979316711426,78,82,162
357,the idea that the moons development began when a large object collided with earth is called the,"The giant-impact hypothesis, sometimes called the Big Splash, or the Theia Impact",Giant Impact Hypothesis,0.3333333333333333,0.6544063091278076,97,98,186
358,where are the ascii characters found in the utf-8 code points,The first 128 characters,0 to 127,0.0,1.4284460544586182,142,121,174
359,is an encoding for english alphanumeric characters as 7-bit numbers,ASCII,"Yes, an encoding for English alphanumeric characters as 7-bit numbers allows for encoding up to 128 different characters (2^7).",0.0,0.609607458114624,84,405,171
360,who played lucky on king of the hill,Tom Petty,Tom Petty,1.0,0.4714534282684326,71,54,159
361,when did they start the draft for the vietnam war,"December 1, 1969",The draft for the Vietnam War started in 1964. ,0.0,0.4866757392883301,69,50,168
362,who plays the mother in a monster calls,Felicity Jones,Felicity Jones,1.0,0.5763254165649414,75,57,159
363,when does the 16 days of activism campaign start,25 November,November 25th,0.5,0.7057113647460938,86,147,165
364,when did bud lose his leg in jag,2002,"In Season 8, Episode 14 of JAG titled ""Heart and Soul,"" Bud Roberts loses his leg in an explosion.",0.0,0.6376173496246338,79,110,159
365,who does mary camden marry in 7th heaven,Carlos Rivera,Mary Camden marries Carlos Rivera in the TV show 7th Heaven.,0.33333333333333337,0.48465800285339355,71,48,168
366,who wrote the music for dances with wolves,John Barry Prendergast,John Barry,0.8,0.4961707592010498,73,58,159
367,who did the donkey talk to in the bible,Balaam,"In the Bible, the donkey talked to the prophet Balaam.",0.25,0.5262763500213623,70,106,165
368,what movie has the song here comes the sun,Sgt. Pepper's Lonely Hearts Club Band,"The song ""Here Comes the Sun"" by the Beatles is featured in the movie ""Forrest Gump.""",0.0,0.5884950160980225,76,87,162
369,when did the song colt 45 come out,"September 6, 2001","The song ""Colt 45"" by Afroman was released in 2000.",0.0,0.5685086250305176,74,68,165
370,what is the main train station in milan,Milan Central,Milano Centrale,0.0,0.4500548839569092,71,42,159
371,who handles the money in the us government,Department of the Treasury,The US Department of the Treasury handles the money in the US government.,0.5,0.4586911201477051,67,68,159
372,when did the center of the roman empire moved from rome to constantinople,11 May 330 AD,330 AD,0.6666666666666666,0.6108477115631104,83,105,183
373,what is the day of the dead festival in mexico,"a Mexican holiday celebrated throughout Mexico, in particular the Central and South regions, and by people of Mexican ancestry living in other places, especially the United States",The Day of the Dead (Dia de los Muertos) festival in Mexico is a holiday celebration to honor and remember deceased loved ones. It takes place on November 1st and 2nd.,0.23076923076923075,0.8334064483642578,95,231,165
374,will a xbox 360 game work in a xbox one,"The Xbox One gaming console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360.",NO,0.0,0.5516395568847656,74,53,168
375,where did they film the first twilight movie,"primarily in Portland, Oregon",Oregon and Washington,0.28571428571428575,0.4734163284301758,70,108,159
376,the evil queen's name in snow white,Queen Grimhilde,Queen Grimhilde,1.0,0.5309698581695557,76,62,159
377,who was the ruler of india when east india company was set up,Queen Elizabeth I,Jahangir,0.0,0.5872409343719482,83,74,174
378,who is considered to be the first pope,St Peter,Saint Peter,0.5,0.5288689136505127,68,54,159
379,where does the red river begin and end,"Harmon County, Oklahoma","Texas, USA to Louisiana, USA",0.0,0.6976170539855957,86,109,159
380,when did sachin tendulkar win the world cup,2011,2011,1.0,0.5378282070159912,78,68,168
381,when did beverly hills cop 2 come out,1987,"May 20, 1987",0.5,0.6623635292053223,84,86,168
382,which leader halted the muslim invasion of western europe at the battle of tours,Charles Martel,Charles Martel,1.0,0.5692753791809082,85,72,177
383,what is the largest state in america by size,Alaska,Alaska,1.0,0.4528379440307617,68,44,162
384,actor who plays jack in will and grace,Sean Patrick Hayes,Sean Hayes,0.8,0.5429298877716064,73,60,159
385,who was the first person to die in romeo and juliet,Mercutio,Tybalt,0.0,0.5055606365203857,79,58,177
386,who does chris griffin's voice on family guy,Seth Green,Seth Green,1.0,0.5212314128875732,76,56,168
387,how many republicans are in the senate in 2018,51,51,1.0,0.5350847244262695,76,58,171
388,who did cleveland play in the finals last year,Golden State Warriors,Golden State Warriors,1.0,0.5471208095550537,77,72,165
389,what is the joint commission and what do they do,"a United States-based nonprofit tax-exempt 501(c) organization[1] that accredits more than 21,000 US health care organizations and programs",Healthcare accreditation organization,0.0,0.798469066619873,100,179,165
390,how many athletes does great britain have in the 2018 olympics,58,59 athletes,0.0,0.4986128807067871,80,136,183
391,who got the highest paid contract in the nba,Stephen Curry,Stephen Curry got the highest paid contract in the NBA.,0.4,0.471829891204834,66,92,165
392,the south african institute of tax practitioners was constituted as,a Not for Profit professional body,Professional body for tax practitioners in South Africa.,0.4615384615384615,1.2594785690307617,135,96,165
393,which president was the president of columbia university,Dwight D. Eisenhower,Dwight D. Eisenhower,1.0,0.9990620613098145,121,173,162
394,who played spur in man from snowy river,Kirk Douglas,Kirk Douglas,1.0,0.629462480545044,79,59,159
395,where is xanthophyll found in a plant's cell,leaves,"chloroplasts, thylakoid membranes",0.0,0.7024440765380859,93,77,171
396,who pioneered the little black dress or lbd back in 1926,Coco Chanel,Coco Chanel,1.0,0.5898098945617676,83,53,177
397,who were the first to start a company to trade with india,the Portuguese Estado da Índia,The first company to start trading with India was the Portuguese.,0.15384615384615383,0.40118980407714844,69,81,171
398,pay scale of section officer in central secretariat,Junior Time Scale,"Rs. 47,600 - 1,51,100",0.0,1.6127557754516602,154,162,162
399,who is the actor that plays jax in sons of anarchy,Charles Matthew Hunnam,Charlie Hunnam,0.4,0.6791434288024902,81,65,174
400,who is the yankees all-time leader in pitching wins,Roger Clemens,Whitey Ford,0.0,0.5796637535095215,79,87,168
401,where did the 2010 world cup take place,South Africa,South Africa,1.0,0.536555290222168,73,53,165
402,who plays the character dog in game of thrones,Rory McCann,Odin and Thor,0.0,0.9705712795257568,86,56,165
403,the president of the united states is a member of what branch of government,the executive branch of the federal government,executive branch,0.5714285714285715,0.5687050819396973,81,63,177
404,who sings the song ain't no stopping us now,McFadden & Whitehead,McFadden & Whitehead,1.0,0.6458733081817627,85,90,165
405,who drove the number 33 car in nascar,"Harold Phil Gant[1] (born January 10, 1940), better known as ""Handsome Harry""",The number 33 car in NASCAR has been driven by several different drivers over the years. Could you please specify a particular year or season of NASCAR that you are referring to for a more accurate answer?,0.0,0.6943948268890381,95,90,165
406,what kind of boat is used in the everglades,Airboats,Airboat,0.0,1.000673770904541,115,80,168
407,why is rifling present in the bore of the barrel,for the purpose of exerting torque and thus imparting a spin to a projectile around its longitudinal axis during shooting,To stabilize the flight of the projectile.,0.2727272727272727,1.0626473426818848,94,112,168
408,where do the amino acids come from in protein synthesis,tRNA molecules,Diet and protein breakdown,0.0,0.7851150035858154,98,85,165
409,who replaced ringo starr on thomas the tank engine,Michael Angelis,George Carlin,0.0,0.5229978561401367,79,68,171
410,who was the first president born a citizen of the united states,Martin Van Buren,Martin Van Buren,1.0,1.493650197982788,166,177,171
411,who sings the song reunited and it feels so good,Peaches & Herb,Peaches & Herb,1.0,0.5392706394195557,78,68,165
412,where do the st louis cardinals do spring training,Roger Dean Stadium,"Jupiter, Florida",0.0,0.5970869064331055,80,63,165
413,when was the last time the mavericks made the playoffs,2015–16,2019-2020,0.0,0.9986648559570312,98,64,171
414,when did the age of majority change from 21 to 18 in the uk,1970,1970,1.0,0.6305322647094727,85,87,183
415,who plays taylor on bold and the beautiful,Hunter Tylo,Courtney Hope,0.0,0.6670892238616943,84,55,162
416,who played phil in phil of the future,Raviv Ullman,Raviv Ullman,1.0,0.6132893562316895,76,78,159
417,what is the clean up hitter in baseball,fourth player in the batting order,Fourth hitter in the lineup,0.4444444444444445,0.9338243007659912,99,126,159
418,what is the song anything you can do from,Annie Get Your Gun,"The song ""Anything You Can Do"" is from the musical ""Annie Get Your Gun.""",0.5,0.5083272457122803,73,81,162
419,what is the most popular car in russia,the classic Lada Riva,"According to recent data, the most popular car in Russia is the Lada Granta.",0.13333333333333333,0.49062275886535645,72,57,162
420,what was mrs howell's first name on gilligan's island,Lovey,Lovey,1.0,0.7649450302124023,80,63,180
421,who plays ruby on anne with an e,Kyla Matthews,Amybeth McNulty plays Ruby on Anne with an E.,0.0,0.45827317237854004,65,66,159
422,how many points did robert parish score in his career,"23,334","23,334",1.0,1.6363675594329834,140,134,165
423,where is folic acid absorbed in the body,intestine,"Folic acid is absorbed in the small intestine, specifically in the duodenum and jejunum.",0.15384615384615385,0.5402121543884277,75,123,162
424,why did they kill off fran on mama's family,"Rue McClanahan (Aunt Fran) and Betty White (Ellen Jackson) had both gone on to star in the NBC sitcom The Golden Girls, rendering them unavailable to return",CREATIVE DECISIONS,0.0,1.2725491523742676,138,157,165
425,what is the website for the united states postal service,www.usps.com,www.usps.com,1.0,0.6232240200042725,76,62,165
426,who owns the rio casino in las vegas,Caesars Entertainment Corporation,Caesars Entertainment,0.8,0.7903015613555908,84,63,159
427,who has scored the most goals in the world cup final,Geoff Hurst,3 goals,0.0,1.1789586544036865,100,173,168
428,what was the name of the last planet of the apes movie,War for the Planet of the Apes,War for the Planet of the Apes,1.0,0.8182675838470459,91,73,174
429,the condemnation of private property for public use is allowed under the state's right of,Eminent domain,Eminent Domain,1.0,0.4078712463378906,70,70,183
430,how long did it take pioneers on the oregon trail,about 160 days in 1849 to 140 days 10 years later,5-6 months,0.0,0.6288266181945801,87,144,168
431,what is a levite according to the bible,a Jewish male whose descent is traced by tradition to Levi,A Levite was a member of the tribe of Levi designated to assist the priests in temple worship.,0.16666666666666666,1.2310998439788818,122,292,162
432,how much is a table spoon in ounces,0.50 US fl oz,0.5,0.0,0.563065767288208,69,179,159
433,what is the wimbledon runner up prize money,"£1,125,000","£900,000",0.0,0.5928657054901123,79,87,162
434,who stars in the man in the high castle,Alexa Davalos,"Multiple actors star in ""The Man in the High Castle"".",0.0,1.1527903079986572,112,162,162
