,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
236,what is the name given to the rows in the periodic table,periods,Periods,1.0,0.34407806396484375,58,4,54
237,who is the current director of the national park service,"Mike Reynolds, Acting Director",Davin T. McLaurin,0.0,0.31351780891418457,61,4,52
238,who was the first person who discovered gravitational pull,Aryabhata,Isaac Newton,0.0,0.3518810272216797,56,5,51
239,can't help falling in love who wrote it,Hugo Peretti,Elvis Presley,0.0,0.34947967529296875,57,6,51
240,where is finland located on a map of europe,Northern Europe,Northern Europe,1.0,0.3147890567779541,56,4,52
241,who wrote the i had a dream speech,Martin Luther King Jr.,Martin Luther King Jr.,1.0,0.32254862785339355,57,7,50
242,who is the highest paid player in all of sports,Cristiano Ronaldo,Cristiano Ronaldo.,1.0,0.3460242748260498,59,6,52
243,who won the battle of charleston in the revolutionary war,the British,British,1.0,0.32451868057250977,56,3,53
244,which of the following are components of the pns,nerves and ganglia outside the brain and spinal cord,nerves,0.2222222222222222,0.2774088382720947,56,13,52
245,who wrote the song come thou fount of every blessing,18th century pastor and hymnist Robert Robinson,Robert Robinson,0.4444444444444445,0.3000156879425049,57,4,53
246,a series of unfortunate events season 1 episode 2,The Bad Beginning: Part Two,The Bad Beginning: Part Two,1.0,0.2995798587799072,61,8,53
247,who is the present speaker in lok sabha,Sumitra Mahajan of the Bharatiya Janata Party,Om Birla,0.0,0.4131019115447998,57,6,51
248,who is said be the father of volleyball,William George Morgan,William G. Morgan,0.6666666666666666,0.6125726699829102,56,6,50
249,who has the most medals in this year's winter olympics,Norway,I don't know,0.0,0.4401712417602539,61,4,55
250,when was the internet introduced in the philippines,"on March 29, 1994",1994,0.4,0.2585923671722412,54,4,50
251,who is the heroine of quit india movement,Aruna Asaf Ali,Mahatma Gandhi,0.0,0.3140552043914795,56,33,50
252,when can a med student be called doctor,Upon successful completion of medical school,Upon graduation from medical school and receiving their medical degree.,0.37499999999999994,0.44737672805786133,63,13,50
253,who played piggy in lord of the flies,Hugh Edwards,Jack Merridew,0.0,0.35985302925109863,57,4,51
254,when did disney's 101 dalmations come out,"January 25, 1961",1961,0.5,0.25197911262512207,58,4,54
255,when did they stop putting cigarettes in rations,1975,1959,0.0,0.34600281715393066,55,4,51
256,when did reese's peanut butter cups first come out,1928,1928,1.0,0.3173553943634033,57,4,53
257,who does christopher walken play in the jungle book,King Louie,King Louie,1.0,0.3598637580871582,58,5,53
258,what is the name of the island of haiti and dominican republic,Hispaniola,Hispaniola,1.0,0.45928049087524414,62,5,57
259,where have the mescalero apache settled in new mexico,Mescalero Apache Reservation,New Mexico,0.0,0.2815570831298828,57,7,53
260,where is the new texas rangers stadium being built,Arlington,"The new Texas Rangers stadium is being built in Arlington, Texas.",0.18181818181818182,0.42586851119995117,65,7,52
261,where was mash 4077 supposed to be in korea,"Uijeongbu, South Korea","Uijeongbu, South Korea",1.0,0.4035055637359619,63,9,54
262,theme of the movie akeelah and the bee,overcoming obstacles despite difficult challenges along the way,Overcoming adversity and the power of education.,0.15384615384615383,0.40001368522644043,63,5,52
263,who has the most nba championships in nba history,Bill Russell,Bill Russell,1.0,0.3160216808319092,57,4,53
264,when will ios 10 be released for ipad mini,"September 13, 2016","September 13, 2016",1.0,0.40807056427001953,61,9,52
265,when did north america arrive at the location it is in today,mid-Cretaceous period,Millions of years ago,0.0,0.3493764400482178,61,13,54
266,who said off with their heads in alice in wonderland,The Queen of Hearts,Queen of Hearts,1.0,0.30432581901550293,58,5,53
267,who devised the first test for detection of arsenic in 1775,Carl Wilhelm Scheele,Carl Wilhelm Scheele,1.0,0.3607962131500244,62,5,56
268,who plays the bad guy in looney tunes back in action,Steve Martin,Brendan Fraser,0.0,0.35912132263183594,60,5,54
269,when did dr seuss wrote his first book,1936,1937,0.0,0.2746269702911377,55,4,51
270,what is the average age to die in the uk,81.2,81.2 years,0.6666666666666666,0.40189313888549805,58,6,52
271,when do we use the process of centrifugation,"to separate two miscible substances, but also to analyze the hydrodynamic properties of macromolecules",Separating components based on differences in density.,0.0,0.6283767223358154,78,12,52
272,who sings the theme song for miami vice,Jan Hammer,Jan Hammer,1.0,0.2818644046783447,55,4,51
273,where is red dog mine located in alaska,68°04′19″N 162°52′34″W﻿ / ﻿68.071989°N 162.876044°W,North of the Arctic Circle in northwest Alaska,0.0,0.37824010848999023,61,4,51
274,where does the name iron maiden come from,iron maiden torture device,Medieval torture device,0.5714285714285715,0.5131375789642334,67,13,50
275,where is orange county choppers located in new york,"the town of Newburgh, located in Orange County, New York","Newburgh, New York",0.5,0.40985918045043945,59,7,52
276,when did my girl by the temptations come out,"December 21, 1964",1964,0.5,0.3622457981109619,56,4,52
277,when did the first winter olympic games take place,1924,1924,1.0,0.3475346565246582,57,4,53
278,when is the raiders first game in las vegas,2020,"September 21, 2020",0.5,0.33471107482910156,61,9,52
279,who is chief executive of marks and spencer,Stephen Joseph Rowe,Steve Rowe,0.4,0.2827596664428711,55,4,51
280,what race is aaron judge of the new york yankees,African-American,Black/White,0.0,0.3502309322357178,59,3,54
281,when did the secret service start guarding the president,After the 1901 assassination of President William McKinley,1901,0.25,0.2818162441253662,55,4,51
282,what percent of the english language is greek,5.32%,lots,0.0,0.34194159507751465,54,4,51
283,who played alice in seven brides for seven brothers,Nancy Kilgas,Jane Powell,0.0,0.3340480327606201,55,4,51
284,when does the 2018 mn legislative session end,"January 7, 2019","May 21, 2018",0.0,0.34967708587646484,61,9,52
285,when did dallas cowboys go to the superbowl,1970,"1970, 1971, 1975, 1977, 1978, 1992, 1993, 1995",0.2222222222222222,0.7060179710388184,85,4,53
286,when did the last episode of code black air,"July 18, 2018","July 18, 2018",1.0,0.42671918869018555,60,9,51
287,who plays marnie in bring it on again,Bethany Joy Lenz,Anne Judson-Yager,0.0,0.29618215560913086,59,5,52
288,when was the last time byu won utah,"November 28, 2009",2019,0.0,0.34526681900024414,56,4,52
289,who flew to close to the sun and his wings melted,Icarus,Icarus,1.0,0.35465002059936523,58,5,53
290,when was amen first used in the bible,Numbers 5:22,Unknown,0.0,0.35679149627685547,53,3,50
291,who sings don't get around much anymore,Duke Ellington,Duke Ellington,1.0,0.36791110038757324,56,6,50
292,when did the battle of fort sumter happen,"April 12–13, 1861",1861,0.5,0.3421053886413574,55,9,51
293,tallest person in the world guinness world record,Robert Wadlow,Robert Wadlow,1.0,0.33788442611694336,58,6,52
294,at what output is marginal product of labour the highest,at the point of diminishing returns,Output where marginal product of labor is highest,0.15384615384615385,0.6696093082427979,81,13,52
295,who sing the theme song for good times,Jim Gilstrap,no one,0.0,0.3085448741912842,54,17,50
296,what is area code 01446 in the uk,Barry,Wales,0.0,0.34587693214416504,56,12,52
297,when is halley's comet coming around again,mid-2061,2061,0.0,0.3562791347503662,55,4,51
298,is tomato a fruit or vegetable us supreme court,vegetable,Fruit,0.0,0.2787292003631592,55,4,51
299,who plays dean and sam dad in supernatural,Jeffrey Dean Morgan,Jeffrey Dean Morgan,1.0,0.34554481506347656,56,6,50
300,the first railway line between karachi and kotri was constructed in,April 1858,1885,0.0,0.28516721725463867,59,4,55
301,when does jacob find out he's a werewolf,In the second book of the series (New Moon),Twilight book series,0.4,0.33819103240966797,59,20,53
302,who is the creator of star vs the forces of evil,Daron Nefcy,Daron Nefcy,1.0,0.2932627201080322,60,7,53
303,where does it always sunny in philadelphia take place,Philadelphia,"Philadelphia, Pennsylvania",0.6666666666666666,0.3443915843963623,57,5,52
304,who is the longest reigning wwe united states champion,Lex Luger,R-Truth,0.0,0.28113818168640137,57,5,52
305,when did we start the pledge of allegiance,1942,1892,0.0,0.2652413845062256,54,4,50
306,total number of articles in indian constitution at present,448,474,0.0,0.2733168601989746,54,3,51
307,who teaches defense against the dark arts after snape,Amycus Carrow,Remus Lupin,0.0,0.3800041675567627,58,6,52
308,who does the voice for the aflac duck,Gilbert Gottfried,Daniel McKeague,0.0,0.3383448123931885,57,6,51
309,when was the last time celtics won nba championship,2008,2008,1.0,0.3190455436706543,58,4,54
310,when was the national world war ii memorial built,"April 29, 2004",2004,0.5,0.35729551315307617,55,4,51
311,who wrote the book of obadiah in the bible,Obadiah,Obadiah,1.0,0.38321375846862793,58,5,53
312,who plays janine's mom on house of payne,Anne-Marie Johnson,Demetria McKinney,0.0,0.35441040992736816,60,7,53
313,where was the lowest temperature ever recorded on earth,Soviet Vostok Station in Antarctica,Antarctica,0.33333333333333337,0.34455275535583496,56,5,51
314,who wrote the strange case of dr jekyll and mr hyde,Robert Louis Stevenson,Robert Louis Stevenson,1.0,0.3512454032897949,60,5,55
315,a large collection of servers is called a(n),server farm or server cluster,data center,0.0,0.2925753593444824,56,4,52
316,when did the first rocket launched into space,1944,1957,0.0,0.3219583034515381,54,4,50
317,daniel bedingfield if you're not the one album,Gotta Get Thru This,Not found,0.0,0.2867603302001953,58,4,54
318,when did winning colors win the kentucky derby,1988,1988,1.0,0.4471888542175293,56,4,52
319,when was the last time the la kings made the playoffs,2017–18,2020,0.0,0.36846184730529785,57,4,53
320,list three offices included in the executive office of the president,Office of Administration,"White House Chief of Staff, National Security Advisor, Press Secretary",0.15384615384615383,0.4346170425415039,67,17,53
321,how many national parks are there in karnataka,five,5,0.0,0.35398292541503906,55,3,52
322,where was the french connection car chase filmed,"in Bensonhurst, Brooklyn roughly running under the BMT West End Line (currently the D train, then the B train) which runs on an elevated track above Stillwell Avenue, 86th Street and New Utrecht Avenue in Brooklyn, with the chase ending just north of the 62nd Street station.",New York City,0.04545454545454545,0.2693190574645996,55,13,50
323,how many sports are there in the 2018 commonwealth games,19 Commonwealth sports,18 sports,0.4,0.27875804901123047,59,3,55
324,queer eye for the straight guy catch phrase,American reality television series,"Fab Five, transform!",0.0,0.3579704761505127,58,14,51
325,who won britain's got talent 2012 winner,Ashleigh and Pudsey,Ashleigh and Pudsey,1.0,0.3326718807220459,61,8,53
326,what three offices made up virginia's representative government,lieutenant governor and attorney general,"Governor, House of Burgesses, Judicial system",0.1818181818181818,0.4064028263092041,64,10,52
327,who plays the evil queen on once upon a time,Lana Maria Parrilla,Lana Parrilla,0.8,0.37551426887512207,58,6,52
328,what children's book was set in camp green lake texas,Holes,Holes,1.0,0.32468676567077637,57,4,53
329,who sings the song hey ho let's go,Ramones,The Ramones,1.0,0.33273983001708984,56,5,51
330,when was harry potter first published in the us,1 September 1998,1998,0.5,0.3406853675842285,57,4,53
331,when was oman given the official name sultanate of oman,9 August 1970,1970,0.5,0.27077746391296387,60,4,56
332,who sang backing vocals on you're so vain,Mick Jagger,Mick Jagger,1.0,0.30304408073425293,57,6,51
333,what episode did jim die on ghost whisperer,"""Imaginary Friends and Enemies""","Jim does not die in Ghost Whisperer, he survives until the end of the series.",0.0,0.45197153091430664,71,11,51
334,who plays becky on the us cellular commercial,Darien Sills-Evans,Not specified,0.0,0.30512022972106934,55,3,51
335,where does battle of the gods fit in,during the time skip in chapter 517 of the original manga,Dragon Ball Z: Battle of the Gods is a movie that takes place after the events of Dragon Ball Z but before Dragon Ball Super.,0.06451612903225805,0.6652278900146484,79,23,50
336,what is an example of a natural climate record/proxy,ice cores,Ice cores,1.0,0.2779524326324463,57,4,53
337,where does the book of daniel take place,Babylon,Babylon,1.0,0.40056729316711426,56,5,51
338,who plays victoria in young and the restless,Amelia Heinle Luckinbill,Amelia Heinle,0.8,0.3395214080810547,57,6,51
339,who won the cfp national championship last year,Alabama,Alabama,1.0,0.32898831367492676,54,3,51
340,where was last song filmed on tybee island,on the island's beach and pier,"Tybee Island, Georgia, USA",0.0,0.41179776191711426,60,5,51
341,who led the brewers in home runs in 1982,Gorman Thomas,Robin Yount,0.0,0.33432912826538086,58,5,53
342,who won season 3 rupaul's drag race all stars,Trixie Mattel,Trixie Mattel,1.0,0.28586912155151367,62,7,55
343,how far is the horsehead nebula from earth,approximately 1500 light years,"1,600 light years",0.5714285714285715,0.35136866569519043,59,7,52
344,who was the song i'll be missing you about,"Christopher ""The Notorious B.I.G."" Wallace","The song ""I'll Be Missing You"" by Puff Daddy and Faith Evans was about The Notorious B.I.G., who was murdered in 1997.",0.16666666666666669,0.7981524467468262,87,39,52
345,who played sunshine in the movie harlem nights,Rochon,Lela Rochon,0.6666666666666666,0.3598175048828125,57,6,51
346,where do the chicago white sox play spring training,Camelback Ranch–Glendale,Arizona,0.0,0.26270461082458496,55,3,52
347,where does the last name haugen come from,the old Norse word haugr,Norway,0.0,0.34224510192871094,55,4,51
348,when was the last time north korea fired a missile,September 15,2022,0.0,0.34329986572265625,57,4,53
349,who played professor wilder on dawson's creek,"Kenneth Joseph ""Ken"" Marino",Michelle Williams,0.0,0.37332773208618164,57,4,53
350,who sang can't get enough of your love baby,Barry White,Barry White,1.0,0.2757081985473633,57,5,52
351,who is nana saheb in bajirao mastani movie,Ayush Tandon,character in the film,0.0,0.34305834770202637,62,12,56
352,what is the color of hyperlink in html,blue,blue,1.0,0.33779120445251465,53,3,50
353,what is the control unit function in the cpu,"tells the computer's memory, arithmetic/logic unit and input and output devices how to respond to the instructions that have been sent to the processor",Control unit manages the execution of instructions in the CPU.,0.13793103448275862,0.40302348136901855,64,13,51
354,who is the managing director of hdfc bank,Aditya Puri,Unknown,0.0,0.3185136318206787,54,3,51
355,how old do you have to be to run for the president of the united states,thirty-five Years,35 years old,0.4,0.26702022552490234,63,5,58
356,when did israel adopt the star of david,"October 28, 1948",Late 19th century,0.0,0.36565136909484863,58,7,51
357,the idea that the moons development began when a large object collided with earth is called the,"The giant-impact hypothesis, sometimes called the Big Splash, or the Theia Impact",Giant impact hypothesis,0.3333333333333333,0.3591151237487793,65,6,59
358,where are the ascii characters found in the utf-8 code points,The first 128 characters,ASCII characters are found in the Unicode code points 0 to 127 in UTF-8 encoding.,0.11764705882352941,0.6066915988922119,77,18,55
359,is an encoding for english alphanumeric characters as 7-bit numbers,ASCII,No,0.0,0.2566666603088379,57,3,54
360,who played lucky on king of the hill,Tom Petty,Tom Petty,1.0,0.36475682258605957,54,4,50
361,when did they start the draft for the vietnam war,"December 1, 1969",1964,0.0,0.28853344917297363,57,4,53
362,who plays the mother in a monster calls,Felicity Jones,Felicity Jones,1.0,0.3494575023651123,56,6,50
363,when does the 16 days of activism campaign start,25 November,25 November,1.0,0.33077239990234375,56,5,52
364,when did bud lose his leg in jag,2002,"Season 3, episode 24",0.0,0.41479015350341797,59,9,50
365,who does mary camden marry in 7th heaven,Carlos Rivera,Matt Camden,0.0,0.3265678882598877,57,4,53
366,who wrote the music for dances with wolves,John Barry Prendergast,John Barry,0.8,0.32749366760253906,54,4,50
367,who did the donkey talk to in the bible,Balaam,Balaam,1.0,0.3844108581542969,57,5,52
368,what movie has the song here comes the sun,Sgt. Pepper's Lonely Hearts Club Band,Forrest Gump,0.0,0.36286187171936035,57,6,51
369,when did the song colt 45 come out,"September 6, 2001",1990,0.0,0.3506617546081543,56,4,52
370,what is the main train station in milan,Milan Central,Milano Centrale,0.0,0.44391775131225586,56,6,50
371,who handles the money in the us government,Department of the Treasury,Department of Treasury,1.0,0.36744236946105957,55,5,50
372,when did the center of the roman empire moved from rome to constantinople,11 May 330 AD,330 AD,0.6666666666666666,0.3643617630004883,62,5,58
373,what is the day of the dead festival in mexico,"a Mexican holiday celebrated throughout Mexico, in particular the Central and South regions, and by people of Mexican ancestry living in other places, especially the United States",Mexican celebration honoring deceased loved ones,0.06666666666666667,0.38928890228271484,61,19,52
374,will a xbox 360 game work in a xbox one,"The Xbox One gaming console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360.",No,0.0,0.32366371154785156,56,3,53
375,where did they film the first twilight movie,"primarily in Portland, Oregon",Oregon and Washington,0.28571428571428575,0.30144190788269043,55,6,50
376,the evil queen's name in snow white,Queen Grimhilde,Queen Grimhilde,1.0,0.3575735092163086,56,6,50
377,who was the ruler of india when east india company was set up,Queen Elizabeth I,Akbar,0.0,0.3212006092071533,59,4,55
378,who is considered to be the first pope,St Peter,St. Peter,1.0,0.3570976257324219,55,4,50
379,where does the red river begin and end,"Harmon County, Oklahoma",Texas to Arkansas,0.0,0.3295269012451172,55,6,50
380,when did sachin tendulkar win the world cup,2011,2011,1.0,0.29784607887268066,57,7,53
381,when did beverly hills cop 2 come out,1987,1987,1.0,0.35770416259765625,57,4,53
382,which leader halted the muslim invasion of western europe at the battle of tours,Charles Martel,Charles Martel,1.0,0.32627296447753906,61,5,56
383,what is the largest state in america by size,Alaska,Alaska,1.0,0.3454399108886719,55,4,51
384,actor who plays jack in will and grace,Sean Patrick Hayes,Sean Hayes,0.8,0.35619330406188965,54,4,50
385,who was the first person to die in romeo and juliet,Mercutio,Tybalt,0.0,0.3417496681213379,61,5,56
386,who does chris griffin's voice on family guy,Seth Green,Seth Green,1.0,0.5084304809570312,58,5,53
387,how many republicans are in the senate in 2018,51,51,1.0,0.24310588836669922,57,3,54
388,who did cleveland play in the finals last year,Golden State Warriors,Golden State Warriors,1.0,0.3895256519317627,57,5,52
389,what is the joint commission and what do they do,"a United States-based nonprofit tax-exempt 501(c) organization[1] that accredits more than 21,000 US health care organizations and programs",Accredits healthcare organizations to ensure high quality and safety standards.,0.22222222222222224,0.5140550136566162,66,16,52
390,how many athletes does great britain have in the 2018 olympics,58,60,0.0,0.24500060081481934,61,4,58
391,who got the highest paid contract in the nba,Stephen Curry,LeBron James,0.0,0.34957242012023926,57,4,52
392,the south african institute of tax practitioners was constituted as,a Not for Profit professional body,in 1999,0.0,0.306943416595459,58,10,52
393,which president was the president of columbia university,Dwight D. Eisenhower,Dwight D. Eisenhower,1.0,0.3972594738006592,59,8,51
394,who played spur in man from snowy river,Kirk Douglas,Kirk Douglas,1.0,0.2633829116821289,55,5,50
395,where is xanthophyll found in a plant's cell,leaves,Chloroplasts,0.0,0.3341844081878662,60,6,54
396,who pioneered the little black dress or lbd back in 1926,Coco Chanel,Coco Chanel,1.0,0.3131101131439209,61,5,56
397,who were the first to start a company to trade with india,the Portuguese Estado da Índia,Portuguese,0.4,0.33783602714538574,59,5,54
398,pay scale of section officer in central secretariat,Junior Time Scale,"Varies, but typically ranges from Rs. 44,900 - Rs. 1,42,400 per month",0.0,0.6522536277770996,77,31,51
399,who is the actor that plays jax in sons of anarchy,Charles Matthew Hunnam,Charlie Hunnam,0.4,0.372359037399292,60,5,55
400,who is the yankees all-time leader in pitching wins,Roger Clemens,Whitey Ford,0.0,0.38100194931030273,58,5,53
401,where did the 2010 world cup take place,South Africa,South Africa,1.0,0.3572885990142822,56,4,52
402,who plays the character dog in game of thrones,Rory McCann,Rory McCann,1.0,0.3192732334136963,58,6,52
403,the president of the united states is a member of what branch of government,the executive branch of the federal government,executive,0.33333333333333337,0.3669426441192627,60,4,56
404,who sings the song ain't no stopping us now,McFadden & Whitehead,McFadden & Whitehead,1.0,0.39551448822021484,60,8,52
405,who drove the number 33 car in nascar,"Harold Phil Gant[1] (born January 10, 1940), better known as ""Handsome Harry""",Harry Gant,0.14285714285714285,0.32578349113464355,57,5,52
406,what kind of boat is used in the everglades,Airboats,Airboat,0.0,0.32739949226379395,57,4,53
407,why is rifling present in the bore of the barrel,for the purpose of exerting torque and thus imparting a spin to a projectile around its longitudinal axis during shooting,Improved accuracy and stabilization of the projectile.,0.2608695652173913,0.5194690227508545,63,11,53
408,where do the amino acids come from in protein synthesis,tRNA molecules,tRNA,0.6666666666666666,0.2618143558502197,56,4,52
409,who replaced ringo starr on thomas the tank engine,Michael Angelis,George Carlin,0.0,0.4130220413208008,59,15,54
410,who was the first president born a citizen of the united states,Martin Van Buren,Martin Van Buren,1.0,0.3471369743347168,60,6,54
411,who sings the song reunited and it feels so good,Peaches & Herb,Peaches & Herb,1.0,0.4243948459625244,59,7,52
412,where do the st louis cardinals do spring training,Roger Dean Stadium,"Jupiter, Florida",0.0,0.511056661605835,67,6,52
413,when was the last time the mavericks made the playoffs,2015–16,2021,0.0,0.27434468269348145,58,4,54
414,when did the age of majority change from 21 to 18 in the uk,1970,1969,0.0,0.25661683082580566,62,4,58
415,who plays taylor on bold and the beautiful,Hunter Tylo,Hunter Tylo,1.0,0.3894340991973877,56,6,51
416,who played phil in phil of the future,Raviv Ullman,Raviv Ullman,1.0,0.3828704357147217,58,8,50
417,what is the clean up hitter in baseball,fourth player in the batting order,Fourth batter in the lineup.,0.4444444444444445,0.3749384880065918,58,8,50
418,what is the song anything you can do from,Annie Get Your Gun,Annie Get Your Gun,1.0,0.38021087646484375,58,7,51
419,what is the most popular car in russia,the classic Lada Riva,Lada,0.5,0.34612321853637695,55,4,51
420,what was mrs howell's first name on gilligan's island,Lovey,Eunice,0.0,0.3453238010406494,62,4,57
421,who plays ruby on anne with an e,Kyla Matthews,Kyla Matthews,1.0,0.286757230758667,55,6,50
422,how many points did robert parish score in his career,"23,334",23625,0.0,0.3048126697540283,56,4,52
423,where is folic acid absorbed in the body,intestine,Small intestine,0.6666666666666666,0.2648465633392334,55,4,51
424,why did they kill off fran on mama's family,"Rue McClanahan (Aunt Fran) and Betty White (Ellen Jackson) had both gone on to star in the NBC sitcom The Golden Girls, rendering them unavailable to return",Creative decision,0.0,0.3074362277984619,56,4,52
425,what is the website for the united states postal service,www.usps.com,https://www.usps.com/,0.0,0.37400150299072266,61,9,52
426,who owns the rio casino in las vegas,Caesars Entertainment Corporation,Caesars Entertainment,0.8,0.36841893196105957,56,7,50
427,who has scored the most goals in the world cup final,Geoff Hurst,Geoff Hurst,1.0,0.3508570194244385,59,4,53
428,what was the name of the last planet of the apes movie,War for the Planet of the Apes,War for the Planet of the Apes,1.0,0.38770198822021484,65,10,55
429,the condemnation of private property for public use is allowed under the state's right of,Eminent domain,eminent domain,1.0,0.2832002639770508,63,5,58
430,how long did it take pioneers on the oregon trail,about 160 days in 1849 to 140 days 10 years later,6 months,0.0,0.28251194953918457,57,3,53
431,what is a levite according to the bible,a Jewish male whose descent is traced by tradition to Levi,Member of the tribe of Levi chosen for religious duties,0.10526315789473685,2.5404303073883057,63,9,51
432,how much is a table spoon in ounces,0.50 US fl oz,0.5 ounces,0.0,0.37550973892211914,56,6,50
433,what is the wimbledon runner up prize money,"£1,125,000","£900,000",0.0,0.36766815185546875,57,7,51
434,who stars in the man in the high castle,Alexa Davalos,"Various actors starred in the series, including Rufus Sewell, Alexa Davalos, and Luke Kleintank.",0.2666666666666667,0.5539348125457764,77,21,51
435,when was the lion the witch and the wardrobe first published,16 October 1950,1950,0.5,0.2852044105529785,57,4,53
436,this refers to an old ritual of formalizing an engagement to marry,Betrothal (also called espousal),betrothal,0.4,0.2720909118652344,60,5,55
437,how many years is the term for a member of the house of representatives,two-year terms,2 years,0.0,0.35622668266296387,60,4,56
438,where did piss up a rope come from,a song by the band Ween in 1996 from the album 12 Golden Country Greats,"Country Joe McDonald first used the phrase in his song ""I Feel Like I'm Fixin' to Die Rag"" in 1967.",0.1935483870967742,0.6969807147979736,80,33,50
439,what is the moon festival called in chinese,Mid-Autumn Festival,Mid-Autumn Festival,1.0,0.4230523109436035,57,7,50
440,spain and portugal divide the world between them in,The Treaty of Tordesillas,1493,0.0,0.40366506576538086,57,13,53
441,who plays the clown in american horror story season 4,John Carroll Lynch,John Carroll Lynch,1.0,0.31333184242248535,58,5,53
442,when was dragon ball z first aired in the us,"September 13, 1996",1996,0.5,0.33762693405151367,56,4,52
443,who played the kangaroo in horton hears a who,Carol Burnett,Kenan Thompson,0.0,0.3514404296875,58,5,53
444,who sang the theme song to quantum of solace,Jack White,Jack White and Alicia Keys,0.5714285714285715,0.3840296268463135,59,9,52
445,where is cape verde located on the african map,570 kilometres (350 mi) west of the Cape Verde Peninsula in West Africa,Off the coast of West Africa,0.35294117647058826,0.4293375015258789,59,8,51
446,who was the song hey jude written for,"John Lennon's son, Julian","John Lennon's son, Julian Lennon",0.888888888888889,0.4088442325592041,60,8,51
447,who said this quote ask not what your country can do for you,John F. Kennedy,John F. Kennedy,1.0,0.4804205894470215,61,6,55
448,where did helium come from the early universe,Primordial nucleosynthesis,Big Bang nucleosynthesis,0.4,0.33782005310058594,57,4,50
449,what is meant by cyst in the ovary,a fluid-filled sac within the ovary,Fluid-filled sac in the ovary,0.75,0.4176332950592041,60,10,51
450,who plays the little girl in field of dreams,Gabrielle Mary Hoffmann,Gaby Hoffmann,0.4,0.3901515007019043,57,6,51
451,who produced as long as you love me,"Rodney ""Darkchild"" Jerkins","Rodney ""Darkchild"" Jerkins",1.0,0.39939379692077637,60,4,50
452,what does the speed of a lens mean,"maximum aperture diameter, or minimum f-number, of a photographic lens. A lens with a larger maximum aperture (that is, a smaller minimum f-number)",Aperture size or f-stop,0.17391304347826086,0.33216071128845215,58,8,50
453,when is season 3 of star vs the forces of evil come out,"July 15, 2017","Season 3 of Star vs. the Forces of Evil premiered on July 15, 2017.",0.375,0.514925479888916,79,4,56
454,most points ever averaged in a nba season,"1,389",50.4,0.0,0.3428659439086914,56,6,51
455,where was the titanic going when it sunk,New York City,New York City,1.0,0.3877694606781006,56,5,51
456,who sings it all started with a beer,Frankie Ballard,Jake Owen,0.0,0.2674107551574707,54,4,50
457,who was the first sri lankan politician who held the office of the prime minister for four times,Ranil Wickramasinghe,Ranil Wickremesinghe,0.5,0.43729209899902344,72,10,62
458,how many games did the cowboys win last year,9,6,0.0,0.33358287811279297,55,3,52
459,where is the aqueous humor located in a cow eye,ciliary epithelium,In the anterior chamber of the eye.,0.0,0.49190640449523926,63,9,53
460,which branch of government commands the army and navy,executive branch,Executive branch,1.0,0.378570556640625,55,4,51
461,who played lincoln in steven spielberg's lincoln,Daniel Day-Lewis,Daniel Day-Lewis,1.0,0.4123990535736084,60,6,54
462,who plays daniel in descendants of the sun,Cho Tae-gwan,Song Joong Ki,0.0,0.3568084239959717,57,6,51
463,who plays leonard snart in legends of tomorrow,Wentworth Earl Miller III,Wentworth Miller,0.6666666666666666,0.30020737648010254,59,6,53
464,what was the composition of the estate general of france,clergy,"Clergy, Nobility, Commoners",0.5,0.4414677619934082,63,16,52
465,who won season one of rupaul's drag race,BeBe Zahara Benet,Bebe Zahara Benet,1.0,1.656308889389038,61,8,53
466,who plays 15 cent in the proud family movie,Omarion,Karen Malina White,0.0,0.4037649631500244,58,5,52
467,who won the gold metal for men's ice hockey in 2014,Canada,Canada,1.0,0.39858412742614746,59,3,56
468,what is the name of the pig in charlotte's web,Wilbur,Wilbur,1.0,0.3899204730987549,58,4,54
469,who sang i want to change the world,Alvin Lee,Jetta,0.0,0.3565196990966797,54,4,50
470,who has won the race to liquefy helium,Heike Kamerlingh Onnes,UCLA,0.0,0.3520050048828125,55,5,51
471,who voices captain dog in puppy dog pals,Patrick Warburton,Sam Lavagnino,0.0,0.4078042507171631,56,6,50
472,who is known as the father of the internet,Vinton Gray Cerf,Vint Cerf,0.4,0.3717925548553467,57,6,51
473,when was the first speed camera introduced in the uk,1991,1992,0.0,0.38149333000183105,56,4,52
474,when is the new year day celebrated according to the indian national calendar,March 22/21,April 14th,0.0,0.3389015197753906,61,10,55
475,willy wonka and the chocolate factory 1971 cast charlie,Peter Ostrum,Peter Ostrum,1.0,0.35849785804748535,62,6,56
476,who sings the most wonderful time of the year,Andy Williams,Andy Williams,1.0,0.3381044864654541,55,4,51
477,in the kansas city style of jazz arrangements were based on,memory,blues scales and riffs,0.0,0.3839712142944336,62,9,54
478,when did they start putting vin numbers on cars,1954,1954,1.0,0.3016376495361328,55,4,51
479,where did the concept of informed consent first appear officially,a medical malpractice United States court case in 1957,Nuremberg Code,0.0,0.3828253746032715,59,7,52
480,who played roxy in the story of tracy beaker,Sophie Borja,Kacey Ainsworth,0.0,0.3360302448272705,61,6,54
481,when does the regular season start for the nfl 2018,"September 6, 2018","September 6, 2018",1.0,0.406512975692749,63,9,54
